listing_id,addr,lat,lng,business_type,transaction_type,sale_price,key_money,deposit,monthly_rent,maintenance_fee,size_m2,floor,flpop_type,trdar_cd,adstrd_cd,deposit_만원,monthly_rent_만원,size_평,flpop_lunch,flpop_dinner,flpop_etc,cnt_academy,cnt_hospital,cnt_school,cnt_company,dist_station,dist_bus_stop,cnt_crosswalk,is_road,floor_score,cnt_banapresso,cnt_high_cafe,cnt_low_cafe,cnt_etc_cafe,actual_rent,rent_index,startup_cost,coverage,rent_score,capital_score,cost_score,location_score,recom_score
674482,서울특별시 강남구 논현동,37.5130591538,127.031901353,사무실,월세,0,0,80000000,5000000,1500000,208.26,4.0,T,3120191,11680531,8000.0,500.0,63.0,378147.0,391751.0,381067.3125,0,2,0,0,133.1441314507386,165.7163994680463,9,0,0.3999999999999999,0,1,5,22,6500000,1.3043926848770926,132822309.0909091,0.9034626850062291,9.267503813634143,13.551940275093436,22.81944408872758,0.6958967413580244,75.0116996905794
677764,서울특별시 강남구 논현동,37.5081633231,127.0231994688,사무실,월세,0,0,100000000,7000000,1000000,165.3,4.0,T,3120185,11680521,10000.0,700.0,50.0,388874.5,478718.0,397097.625,0,2,1,0,363.6888572660859,105.04644748020652,10,0,0.3999999999999999,0,5,2,29,8000000,1.4886103556054295,141926090.9090909,0.8455104993828414,9.16405433646813,12.68265749074262,21.84671182721075,0.7244438434434675,76.18000008547081
678199,서울특별시 강남구 논현동,37.5088279417,127.0322524334,사무실,월세,0,0,30000000,1900000,400000,86.0,3.0,T,3120194,11680521,3000.0,190.0,26.0,319506.5,309264.5,303520.875,1,3,0,0,236.88693201295553,117.85214061415516,14,0,0.6,0,1,3,20,2300000,0.427975477236561,51812727.27272727,1.0,9.759665621734587,15.0,24.759665621734587,0.6960126636723455,76.9606153971605
677667,서울특별시 강남구 논현동,37.5161996924308,127.036273530092,사무실,월세,0,0,80000000,5000000,860000,132.2,7.0,T,3120196,11680531,8000.0,500.0,40.0,138882.5,141915.5,142196.125,0,1,0,0,459.7899566581969,52.21657188279127,11,0,0.0,0,3,2,14,5860000,1.1759601743661174,113530727.27272727,1.0,9.339626515060935,15.0,24.339626515060935,0.3874759948515567,53.40032612892769
648967,서울특별시 강남구 논현동,37.5091577495,127.024597735,사무실,월세,0,0,30000000,2300000,300000,99.17,2.0,T,3130303,11680521,3000.0,230.0,30.0,54920.75,80063.75,58347.5,0,2,1,0,345.66186418048443,196.60273793599856,8,0,0.8,0,3,3,29,2600000,0.4837983655717646,55153118.18181819,1.0,9.728317659352143,15.0,24.728317659352143,0.47287853100088845,60.194207484418776
649044,서울특별시 강남구 논현동,37.5174672575,127.0304100986,양식/레스토랑,월세,0,50000000,40000000,4300000,0,95.87,1.0,T,3120190,11680531,4000.0,430.0,29.0,265091.5,267129.0,233949.25,0,2,0,0,373.8497796085616,178.82701139797166,8,0,1.0,0,1,2,22,4300000,0.8629059299956151,114316118.18181819,1.0,9.51542559978874,15.0,24.515425599788742,0.718390657110762,78.39472488309589
882812,서울특별시 강남구 논현동,37.5155565048,127.0327485019,한식/고기집,월세,0,140000000,60000000,5750000,0,92.56,1.0,T,3120191,11680531,6000.0,575.0,28.0,378147.0,391751.0,381067.3125,0,2,0,0,188.34247952310128,167.17624231507534,15,1,1.0,0,3,1,25,5750000,1.1538858366220435,223476581.8181818,0.5369690149352236,9.352022604368665,8.054535224028355,17.40655782839702,0.9243644252090564,86.73388971907625
882657,서울특별시 강남구 역삼동,37.5079337330229,127.038168392484,기타,월세,0,0,100000000,3800000,300000,39.24,1.0,T,3120199,11680640,10000.0,380.0,11.9,90486.5,90985.75,88258.75,0,0,0,0,349.10286170439986,67.79716745145647,14,0,1.0,0,2,5,21,4100000,0.6244665905122044,109952690.9090909,1.0,9.64932385671407,15.0,24.64932385671407,0.57798488162622,67.99818997868056
908913,서울특별시 강남구 논현동,37.5154978022,127.0215955345,미용/네일/피부관리,월세,0,25000000,55000000,4900000,0,141.75,1.0,T,3120178,11680521,5500.0,490.0,42.9,568765.0,648546.5,510767.5,1,1,0,0,153.14949547876583,137.95632023472362,17,1,1.0,0,3,1,25,4900000,0.9117738428083256,115952954.54545455,1.0,9.487983281086729,15.0,24.487983281086727,0.9426900203077381,95.18973480416709
905683,서울특별시 강남구 논현동,37.5159437145,127.0393771322,사무실,월세,0,0,50000000,4500000,300000,201.64,4.0,T,3120203,11680531,5000.0,450.0,61.0,316236.0,342827.25,274934.6875,2,0,0,0,219.80217963347027,115.71176590504969,13,1,0.3999999999999999,0,2,1,21,4800000,0.9632438288323145,101143236.36363636,1.0,9.45907973929906,15.0,24.45907973929906,0.7405137023896251,79.99760741852094
908521,서울특별시 강남구 논현동,37.5074487297607,127.027818286555,사무실,월세,0,0,10000000,1160000,100000,56.2,2.0,T,3110955,11680521,1000.0,116.0,17.0,318800.0,380357.25,434233.75,0,0,1,0,574.2188014857605,230.96970948045214,2,0,0.8,0,1,2,23,1260000,0.23445613100785517,24254363.636363637,1.0,9.86833855799373,15.0,24.86833855799373,0.7160885747605823,78.5749816650374
908258,서울특별시 강남구 논현동,37.5115781244999,127.026241749002,사무실,월세,0,0,90000000,8500000,500000,208.25,1.0,T,3110952,11680521,9000.0,850.0,63.0,24209.75,30471.75,38946.9375,0,2,0,0,409.2207214103791,248.0853314567738,6,1,1.0,0,0,2,23,9000000,1.6746866500561082,142819772.72727272,0.840219793859712,9.059561128526646,12.60329690789568,21.662858036422328,0.5430782391015192,62.39372596903627
887912,서울특별시 강남구 신사동,37.5186620002709,127.022275152967,퓨전/쌀국수,월세,0,0,240000000,16000000,0,206.97,1.0,T,3120186,11680510,24000.0,1600.0,62.6,373769.5,469697.75,332457.375,1,2,0,0,301.9553620818328,135.9606680657927,2,1,1.0,0,2,4,38,16000000,2.8297748914073884,292495118.1818182,0.4102632575406154,8.410908509177142,6.153948863109231,14.564857372286372,0.9128025524492499,83.0250488059801
886311,서울특별시 강남구 논현동,37.5075411766919,127.026226085075,퓨전/쌀국수,월세,0,0,150000000,10000000,0,209.37,1.0,T,3120187,11680521,15000.0,1000.0,63.3,589152.0,788268.0,560948.125,0,0,1,0,573.9287597644786,257.28462723087836,10,1,1.0,0,3,2,26,10000000,1.860762944506787,203103845.45454544,0.5908307631076141,8.955067920585162,8.86246144661421,17.81752936719937,0.9027552898367232,85.52417610495361
887915,서울특별시 강남구 신사동,37.5198474065,127.0238818032,기타,월세,0,0,200000000,12500000,0,243.8,1.0,T,3120186,11680510,20000.0,1250.0,73.7,373769.5,469697.75,332457.375,0,2,0,0,493.2926600398917,196.91598490506564,4,1,1.0,0,2,2,38,12500000,2.210761633912022,261836545.45454547,0.45830118859718866,8.758522272794643,6.8745178289578295,15.633040101752472,0.9210819868925475,84.71418911869354
896656,서울특별시 강남구 논현동,37.5080091611,127.0346136446,사무실,월세,0,0,35000000,3000000,300000,114.27,2.0,T,3120194,11680531,3500.0,300.0,34.6,319506.5,309264.5,303520.875,1,3,0,0,69.04888715286202,50.782990963960124,14,0,0.8,0,2,3,26,3300000,0.6622301323222163,63983027.272727266,1.0,9.628117320768103,15.0,24.628117320768105,0.7435225973604528,80.39231212280205
911961,서울특별시 서초구 잠원동,37.5136457845735,127.018997990469,기타,월세,0,0,60000000,4900000,0,148.26,-4.0,T,3120178,11650540,6000.0,490.0,44.8,568765.0,648546.5,510767.5,0,1,0,0,331.06607731835896,107.3631129389828,14,0,0.0,0,2,2,24,4900000,1.0899653979238753,97604127.27272727,1.0,9.387917836011773,15.0,24.387917836011773,0.6378115440369768,72.22378363878504
912097,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,기타,월세,0,0,10000000,1900000,200000,89.26,5.0,T,3120194,11680640,1000.0,190.0,27.0,319506.5,309264.5,303520.875,1,2,0,0,207.24478571090515,140.74890823705917,14,0,0.19999999999999996,0,1,1,27,2100000,0.31984874148186077,32639581.81818182,1.0,9.82038539002428,15.0,24.820385390024278,0.5890457488736655,68.99881655554918
921888,서울특별시 강남구 역삼동,37.507039414,127.0355089507,치킨/닭요리,월세,0,20000000,40000000,2300000,200000,39.6694,1.0,T,3120194,11680640,4000.0,230.0,12.0,319506.5,309264.5,303520.875,1,2,0,0,117.68665267490368,59.86767494353882,17,0,1.0,0,1,3,28,2500000,0.3807723112879295,70061602.36363637,1.0,9.786173083362238,15.0,24.786173083362236,0.7849306117208138,83.65596896242327
916696,서울특별시 강남구 논현동,37.509183793,127.0355506837,사무실,월세,0,0,28000000,2800000,200000,67.446,3.0,T,3110961,11680531,2800.0,280.0,20.4,187742.25,204765.25,252216.625,1,2,0,0,223.3110553577392,153.8151582248806,21,1,0.6,0,1,5,21,3000000,0.6020273930201966,45106758.18181818,1.0,9.661924837061912,15.0,24.66192483706191,0.6778959626164865,75.5041220332984
918173,서울특별시 강남구 논현동,37.5060289637,127.0268767784,사무실,월세,0,0,35000000,2900000,200000,148.5,5.0,T,3120187,11680521,3500.0,290.0,44.9,589152.0,788268.0,560948.125,0,0,1,0,676.3550632138117,139.78930482232542,11,1,0.19999999999999996,0,2,2,24,3100000,0.576836512797104,72665000.0,1.0,9.6760710553814,15.0,24.6760710553814,0.7448473050175523,80.53961893169782
918533,서울특별시 서초구 잠원동,37.5112598734,127.0193186085,사무실,월세,0,0,30000000,3600000,0,115.7,3.0,T,3120185,11650540,3000.0,360.0,35.0,388874.5,478718.0,397097.625,0,2,0,0,207.83616216270883,66.35078417415627,14,0,0.6,0,2,4,35,3600000,0.8007909045971329,59345727.27272727,1.0,9.550306981559672,15.0,24.55030698155967,0.7801085695945063,83.05844970114764
919221,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,기타,월세,0,0,10000000,1250000,0,29.8,2.0,T,3110955,11680521,1000.0,125.0,9.0,318800.0,380357.25,434233.75,0,2,0,0,390.60137336646847,252.9721078263817,5,1,0.8,0,0,2,20,1250000,0.23259536806334838,17558363.636363637,1.0,9.869383490073144,15.0,24.869383490073144,0.8392538504958652,87.81342227726303
919204,서울특별시 강남구 논현동,37.5094062718,127.0253307292,기타,월세,0,15000000,20000000,1350000,200000,40.0,1.0,T,3120185,11680521,2000.0,135.0,12.1,388874.5,478718.0,397097.625,0,1,1,0,382.0535015821148,260.66176059969257,3,1,1.0,0,3,3,30,1550000,0.288418256398552,45145454.54545455,1.0,9.8380355276907,15.0,24.8380355276907,0.9003180307599977,92.36188783469052
918579,서울특별시 강남구 논현동,37.5105746197,127.0221144016,사무실,월세,0,0,153390000,10530000,6140000,316.53,3.0,T,3120185,11680521,15339.0,1053.0,95.7,388874.5,478718.0,397097.625,0,5,0,0,80.2763302237233,63.60126421286567,10,1,0.6,0,3,4,32,16670000,3.101891828492814,233673518.1818182,0.5135370106707156,8.258098223615464,7.7030551600607335,15.961153383676198,0.8517879063010174,79.8452463562525
909618,서울특별시 강남구 논현동,37.509266183,127.0230459892,기타주점,월세,0,50000000,55000000,4000000,0,56.0,2.0,T,3120185,11680521,5500.0,400.0,16.9,388874.5,478718.0,397097.625,0,2,1,0,247.41647197041496,58.3714967026829,12,1,0.8,0,4,2,25,4000000,0.7443051778027148,119203636.36363636,1.0,9.582027168234065,15.0,24.582027168234063,0.9139195503557903,93.12599344491834
918231,서울특별시 강남구 역삼동,37.5078822409,127.0371787281,사무실,월세,0,0,28000000,2100000,700000,69.29,6.0,T,3120194,11680640,2800.0,210.0,21.0,319506.5,309264.5,303520.875,1,1,0,0,261.5210474691219,78.77326746511268,17,1,0.0,0,2,4,25,2800000,0.42646498864248106,45574463.63636364,1.0,9.760513853365707,15.0,24.76051385336571,0.6648559097515687,74.62470708473336
918220,서울특별시 강남구 논현동,37.5122864877654,127.03004944366,사무실,월세,0,0,50000000,4700000,0,99.1736,2.0,T,3120191,11680521,5000.0,470.0,30.0,378147.0,391751.0,381067.3125,0,1,0,0,247.36733353829916,143.09445856716786,9,1,0.8,0,1,3,17,4700000,0.8745585839181899,75154031.27272728,1.0,9.508881922675027,15.0,24.508881922675027,0.899322837541454,91.95809473828409
918210,서울특별시 강남구 역삼동,37.5070564840605,127.038540045692,사무실,월세,0,0,23500000,2350000,0,116.424,4.0,T,3110965,11680640,2350.0,235.0,35.2,129679.0,133226.0,146047.5,0,0,0,0,380.3326968073022,95.85654379208938,14,0,0.3999999999999999,0,2,4,25,2350000,0.35792597261065373,53029360.0,1.0,9.799002698360503,15.0,24.799002698360503,0.4911431160007108,61.634736398413814
918202,서울특별시 강남구 역삼동,37.5073303185809,127.038757000457,사무실,월세,0,0,30000000,3000000,0,73.8843,5.0,T,3110965,11680640,3000.0,300.0,22.3,129679.0,133226.0,146047.5,0,0,0,0,397.3448419504675,60.991585879960375,14,0,0.19999999999999996,0,2,4,21,3000000,0.4569267735455154,48739745.18181819,1.0,9.743407700034686,15.0,24.743407700034687,0.43857105561686605,57.636236871299644
918199,서울특별시 강남구 논현동,37.5116326046162,127.029430485316,사무실,월세,0,0,50000000,4400000,300000,115.7025,3.0,T,3120191,11680521,5000.0,440.0,35.0,378147.0,391751.0,381067.3125,0,0,0,0,337.96669109034883,224.65846336142678,9,1,0.6,0,1,3,17,4700000,0.8745585839181899,79346361.36363637,1.0,9.508881922675027,15.0,24.508881922675027,0.8274858906971797,86.5703237249635
918384,서울특별시 강남구 논현동,37.5129102399,127.0359053515,사무실,월세,0,0,60000000,3800000,1200000,122.314,5.0,T,3120196,11680531,6000.0,380.0,37.0,138882.5,141915.5,142196.125,0,2,0,0,419.83606179595756,97.24287809869945,9,0,0.19999999999999996,0,1,3,11,5000000,1.0033789883669944,91023278.18181819,1.0,9.436541395103188,15.0,24.436541395103188,0.431618896107479,56.80795860316411
916488,서울특별시 강남구 논현동,37.5111075059584,127.025528787866,기타,월세,0,0,10000000,970000,100000,29.75,1.0,T,3110952,11680521,1000.0,97.0,9.0,24209.75,30471.75,38946.9375,0,2,1,0,343.88768554574,200.66924525554347,6,1,1.0,0,0,3,29,1070000,0.1991016350622262,17545681.81818182,1.0,9.888192267502612,15.0,24.88819226750261,0.550369394376802,66.16589684576276
916814,서울특별시 강남구 역삼동,37.5061097843,127.0348118215,사무실,월세,0,0,100000000,5500000,1100000,255.5372,4.0,T,3120194,11680640,10000.0,550.0,77.3,319506.5,309264.5,303520.875,1,2,0,0,155.47733392844708,36.04046133468825,18,1,0.3999999999999999,0,2,2,27,6600000,1.005238901800134,164813526.1818182,0.7280955803810604,9.435496940076307,10.921433705715906,20.35693064579221,0.7366523847897747,75.60585950502531
915730,서울특별시 강남구 논현동,37.5071853999561,127.028804424818,미용/네일/피부관리,월세,0,0,50000000,4800000,500000,145.4545,3.0,T,3110955,11680521,5000.0,480.0,44.0,318800.0,380357.25,434233.75,0,0,1,0,487.50525514977704,185.84963107562697,4,0,0.6,0,1,1,18,5300000,0.9862043605885971,86892550.45454545,1.0,9.446185997910137,15.0,24.446185997910135,0.7111636921726351,77.78346291085776
916781,서울특별시 강남구 역삼동,37.507038726841,127.037725714892,사무실,월세,0,0,50000000,5000000,1000000,158.6777,4.0,T,3120194,11680640,5000.0,500.0,48.0,319506.5,309264.5,303520.875,0,1,0,0,308.8788779447707,140.49906145510047,13,1,0.3999999999999999,0,2,5,23,6000000,0.9138535470910308,90246434.81818181,1.0,9.486815400069371,15.0,24.48681540006937,0.7533358069348441,80.98700092018268
916776,서울특별시 강남구 역삼동,37.5075775980644,127.037220198197,사무실,월세,0,0,50000000,4000000,500000,104.4628,3.0,T,3120194,11680640,5000.0,400.0,31.6,319506.5,309264.5,303520.875,1,1,0,0,261.08314732298044,111.41154549698796,17,1,0.6,0,2,4,25,4500000,0.6853901603182732,76495564.72727272,1.0,9.615111550052028,15.0,24.615111550052028,0.8056655668741176,85.04002906561084
918195,서울특별시 강남구 논현동,37.5150625915,127.0333319457,사무실,월세,0,0,40000000,2050000,530000,105.7851,4.0,T,3120191,11680531,4000.0,205.0,32.0,378147.0,391751.0,381067.3125,0,3,0,0,191.18710163503,116.63670088953226,16,0,0.3999999999999999,0,3,3,26,2580000,0.517743557997369,66830948.09090909,1.0,9.709255359873245,15.0,24.709255359873247,0.7130581759294055,78.18861855457865
911973,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,기타,월세,0,0,40000000,3600000,400000,148.76,3.0,T,3120194,11680640,4000.0,360.0,45.0,319506.5,309264.5,303520.875,1,2,0,0,207.24478571090515,140.74890823705917,14,0,0.6,0,1,1,27,4000000,0.6092356980606872,77730945.45454545,1.0,9.65787693337958,15.0,24.65787693337958,0.6890457488736654,76.33630809890448
910490,서울특별시 강남구 논현동,37.5085717379361,127.034649531626,사무실,월세,0,0,30000000,2500000,350000,55.59,4.0,T,3120194,11680531,3000.0,250.0,16.8,319506.5,309264.5,303520.875,1,3,0,0,129.14195710015358,92.6099575328539,15,1,0.3999999999999999,0,1,3,26,2850000,0.5719260233691867,44099645.45454545,1.0,9.678828595208817,15.0,24.678828595208817,0.7383830866131662,80.05756009119628
914557,서울특별시 강남구 역삼동,37.5079337330229,127.038168392484,기타,월세,0,0,30000000,3000000,250000,43.3499,1.0,T,3120199,11680640,3000.0,300.0,13.1,90486.5,90985.75,88258.75,0,0,0,0,349.10286170439986,67.79716745145647,14,0,1.0,0,2,5,21,3250000,0.4950040046743084,40995111.0,1.0,9.72202500837091,15.0,24.72202500837091,0.57798488162622,68.0708911303374
921918,서울특별시 강남구 논현동,37.5080795744,127.027212295,미용/네일/피부관리,월세,0,45000000,40000000,2300000,440000,49.5868,1.0,T,3110955,11680521,4000.0,230.0,15.0,318800.0,380357.25,434233.75,0,0,1,0,602.627402508169,316.7525767741858,1,1,1.0,0,0,3,24,2740000,0.5098490467948597,97577015.63636364,1.0,9.713688610240334,15.0,24.713688610240332,0.796537148503283,84.45397474798656
921912,서울특별시 강남구 역삼동,37.507269423,127.0376036824,사무실,월세,0,0,30000000,2300000,250000,66.1157,3.0,T,3120194,11680640,3000.0,230.0,20.0,319506.5,309264.5,303520.875,0,1,0,0,295.3717823641073,134.68504729878077,13,1,0.6,0,2,5,22,2550000,0.3883877575136881,46769345.72727273,1.0,9.781896545029483,15.0,24.781896545029483,0.8040293558388653,85.08409823294437
915939,서울특별시 강남구 논현동,37.5088273617,127.0343109065,사무실,월세,0,0,100000000,5000000,990000,200.0,2.0,T,3120194,11680531,10000.0,500.0,60.5,319506.5,309264.5,303520.875,1,3,0,0,153.4044816332336,81.33363141179504,14,1,0.8,0,1,5,22,5990000,1.2020480280636592,150727272.72727272,0.7961399276236429,9.324976591333618,11.942098914354645,21.26707550568826,0.8463289233800321,84.74174475919067
921909,서울특별시 강남구 역삼동,37.507269423,127.0376036824,사무실,월세,0,0,30000000,2500000,250000,82.6446,3.0,T,3120194,11680640,3000.0,250.0,25.0,319506.5,309264.5,303520.875,0,1,0,0,295.3717823641073,134.68504729878077,13,1,0.6,0,2,5,22,2750000,0.41884954241672245,50961675.81818182,1.0,9.764790391698462,15.0,24.76479039169846,0.8040293558388653,85.06699207961336
921903,서울특별시 강남구 논현동,37.5060365108,127.0253431625,카페/커피,월세,0,35000000,20000000,2100000,100000,32.9917,1.0,T,3120187,11680521,2000.0,210.0,10.0,589152.0,788268.0,560948.125,0,1,1,0,659.8822879042483,110.16414021433279,18,0,1.0,0,6,5,28,2200000,0.40936784779149316,63367894.81818182,1.0,9.770114942528735,15.0,24.770114942528735,0.8501040400975907,88.52791794984803
921899,서울특별시 강남구 역삼동,37.5061737085,127.037892666,사무실,월세,0,0,30000000,1500000,100000,21.4876,1.0,T,3110965,11680640,3000.0,150.0,6.5,129679.0,133226.0,146047.5,0,1,0,0,350.1084268236271,208.76237503849595,12,1,1.0,0,1,3,27,1600000,0.2436942792242749,35450036.72727273,1.0,9.863150773351832,15.0,24.863150773351833,0.676249723464489,75.5818800331885
921883,서울특별시 강남구 논현동,37.5083317844,127.0275200245,가구/가전,월세,0,10000000,20000000,1900000,10000,29.7521,1.0,T,3110955,11680521,2000.0,190.0,9.0,318800.0,380357.25,434233.75,0,0,1,0,608.7067545702597,332.081058020578,1,0,1.0,0,0,3,23,1910000,0.3554057224007963,37546214.45454545,1.0,9.800417972831767,15.0,24.800417972831767,0.7012307540727684,77.39272452828939
921018,서울특별시 강남구 논현동,37.5090851526752,127.026963832702,기타,월세,0,30000000,40000000,2750000,200000,134.208,2.0,T,3110955,11680521,4000.0,275.0,40.6,318800.0,380357.25,434233.75,0,0,1,0,526.3526187866341,405.5503427477937,0,0,0.8,0,0,2,27,2950000,0.5489250686295022,104040029.0909091,1.0,9.691745036572623,15.0,24.691745036572623,0.6301251456067463,71.95113095707859
920571,서울특별시 강남구 논현동,37.5091454388206,127.027317076349,한식/고기집,월세,0,30000000,20000000,1600000,0,40.0,1.0,T,3110955,11680521,2000.0,160.0,12.1,318800.0,380357.25,434233.75,0,0,1,0,551.810804159208,423.43998040469074,0,0,1.0,0,0,2,22,1600000,0.2977220711210859,60145454.54545455,1.0,9.832810867293626,15.0,24.832810867293624,0.6588177155006996,74.24413952984608
916703,서울특별시 강남구 논현동,37.5102507364,127.0350354305,사무실,월세,0,0,30000000,2000000,300000,99.1736,3.0,T,3110961,11680531,3000.0,200.0,30.0,187742.25,204765.25,252216.625,0,2,0,0,318.4375110210128,126.42842104707015,8,1,0.6,0,0,5,14,2300000,0.4615543346488174,55154031.27272727,1.0,9.740809041747466,15.0,24.740809041747468,0.6881618118050103,76.35294492712325
921916,서울특별시 강남구 논현동,37.5090851526752,127.026963832702,일식/해산물,월세,0,40000000,50000000,3510000,0,39.6694,1.0,T,3110955,11680521,5000.0,351.0,12.0,318800.0,380357.25,434233.75,0,0,1,0,526.3526187866341,405.5503427477937,0,0,1.0,0,0,2,27,3510000,0.6531277935218822,100061602.36363637,1.0,9.633228840125392,15.0,24.63322884012539,0.6653103307919315,74.53150364952026
917083,서울특별시 강남구 논현동,37.5089106922,127.0327682189,사무실,월세,0,0,30000000,3000000,800000,99.1736,5.0,T,3120194,11680521,3000.0,300.0,30.0,319506.5,309264.5,303520.875,1,3,0,0,211.1521310270312,81.18275379141456,14,0,0.19999999999999996,0,1,3,23,3800000,0.7070899189125791,55154031.27272727,1.0,9.602925809822361,15.0,24.60292580982236,0.6067767942593626,70.11118537927456
917081,서울특별시 강남구 논현동,37.5091630322799,127.032555694774,사무실,월세,0,0,20000000,1900000,300000,105.8,-1.0,T,3120194,11680521,2000.0,190.0,32.0,319506.5,309264.5,303520.875,1,2,0,0,244.78473355817846,113.53981565965196,13,0,0.6,0,0,3,22,2200000,0.40936784779149316,46834727.27272727,1.0,9.770114942528735,15.0,24.770114942528735,0.6998602063650573,77.25963041990804
917075,서울특별시 강남구 논현동,37.5079520758,127.0325777892,사무실,월세,0,0,50000000,3000000,1000000,148.4298,4.0,T,3120194,11680521,5000.0,300.0,44.9,319506.5,309264.5,303520.875,1,3,0,0,161.66867991601708,69.61049687869082,14,0,0.3999999999999999,0,1,4,17,4000000,0.7443051778027148,87647194.72727272,1.0,9.582027168234065,15.0,24.582027168234063,0.6510073903737706,73.40758144626686
911564,서울특별시 강남구 논현동,37.5095988361,127.0335647726,퓨전/쌀국수,월세,0,100000000,10000000,1500000,0,16.53,-1.0,T,3120194,11680531,1000.0,150.0,5.0,319506.5,309264.5,303520.875,1,2,0,0,247.42259426590124,124.4879538573211,14,1,0.6,0,0,4,21,1500000,0.3010136965100983,114192609.0909091,1.0,9.830962418530957,15.0,24.83096241853096,0.788150851513294,83.94227628202802
916762,서울특별시 강남구 논현동,37.5088279417,127.0322524334,사무실,월세,0,0,30000000,2000000,400000,85.9504,2.0,T,3120194,11680521,3000.0,200.0,26.0,319506.5,309264.5,303520.875,1,3,0,0,236.88693201295553,117.85214061415516,14,0,0.8,0,1,3,20,2400000,0.44658310668162887,51800146.90909091,1.0,9.74921630094044,15.0,24.74921630094044,0.7460126636723454,80.70016607636634
916756,서울특별시 강남구 논현동,37.5077536363,127.033360364,사무실,월세,0,0,60000000,3700000,600000,138.81,5.0,T,3120194,11680521,6000.0,370.0,42.0,319506.5,309264.5,303520.875,1,3,0,0,88.92332209601057,22.13210387141492,16,0,0.19999999999999996,0,2,2,23,4300000,0.8001280661379184,95207263.63636363,1.0,9.550679205851619,15.0,24.55067920585162,0.5844353684182637,68.38333183722139
916755,서울특별시 강남구 논현동,37.5098335696198,127.031859262577,사무실,월세,0,0,25000000,3400000,200000,99.1736,3.0,T,3110961,11680521,2500.0,340.0,30.0,187742.25,204765.25,252216.625,0,2,0,0,341.5461888897363,61.282258272335675,5,0,0.6,0,0,2,20,3600000,0.6698746600224433,50154031.27272727,1.0,9.623824451410659,15.0,24.62382445141066,0.604908137858947,69.99193479083169
916747,서울특별시 강남구 논현동,37.510265104,127.0351983086,기타,월세,0,0,25000000,1800000,300000,66.1157,1.0,T,3110961,11680531,2500.0,180.0,20.0,187742.25,204765.25,252216.625,0,2,0,0,323.3199065835333,116.65423211282267,8,0,1.0,0,0,6,13,2100000,0.4214191751141376,41769345.72727273,1.0,9.763347385943339,15.0,24.76334738594334,0.68444735998217,76.09689938460609
916742,서울특별시 강남구 논현동,37.5079801551,127.0352017598,사무실,월세,0,0,80000000,4500000,1500000,155.3388,3.0,T,3120194,11680531,8000.0,450.0,47.0,319506.5,309264.5,303520.875,1,2,0,0,100.7646238442999,16.721894249857534,18,0,0.6,0,1,3,28,6000000,1.2040547860403932,119399568.36363637,1.0,9.323849674123824,15.0,24.323849674123824,0.6856468179723977,75.74736102205365
921054,서울특별시 강남구 논현동,37.5056258561549,127.024374903865,기타,월세,0,0,1080000000,90000000,5700000,370.0,1.0,T,3120187,11680521,108000.0,9000.0,111.9,589152.0,788268.0,560948.125,0,1,0,0,663.9871371114838,26.402440690904267,16,0,1.0,1,7,7,32,95700000,17.807501378929953,1173845454.5454545,0.10222810808299064,0.0,1.5334216212448597,1.5334216212448597,0.7685886526806771,59.17757057229564
921030,서울특별시 강남구 논현동,37.5181604483,127.0252296204,사무실,월세,0,0,80000000,6500000,960000,157.34,4.0,T,3120190,11680521,8000.0,650.0,47.6,265091.5,267129.0,233949.25,0,2,0,0,475.7422012926807,82.34310512579718,6,0,0.3999999999999999,0,1,2,20,7460000,1.388129156602063,119907145.45454545,1.0,9.220480668756531,15.0,24.22048066875653,0.6069257605126271,69.73991270720356
921023,서울특별시 강남구 논현동,37.5191221757,127.027659729,사무실,월세,0,0,100000000,9500000,0,165.39,3.0,T,3120190,11680521,10000.0,950.0,50.0,265091.5,267129.0,233949.25,0,2,0,0,641.7469494560072,117.14703471702215,14,0,0.6,0,1,1,18,9500000,1.7677247972814476,141948918.1818182,0.8453745300566189,9.007314524555904,12.680617950849284,21.687932475405187,0.6346438875938022,69.28622404494035
921586,서울특별시 서초구 잠원동,37.511512079,127.0197756257,일식/해산물,월세,0,50000000,20000000,1700000,100000,56.56,1.0,T,3120185,11650540,2000.0,170.0,17.1,388874.5,478718.0,397097.625,0,3,0,0,170.72091295196802,101.285191113481,16,1,1.0,0,2,5,35,1800000,0.40039545229856643,84345672.72727272,1.0,9.775153490779836,15.0,24.775153490779836,0.9472609841645261,95.8197273031193
921430,서울특별시 강남구 논현동,37.515876072,127.0224100612,기타주점,월세,0,15000000,20000000,2000000,50000,93.08,-1.0,T,3120178,11680521,2000.0,200.0,28.2,568765.0,648546.5,510767.5,1,2,0,0,195.02295451406061,124.36029799874397,11,1,0.6,0,4,2,19,2050000,0.3814564036238913,58608472.72727273,1.0,9.785788923719958,15.0,24.785788923719956,0.8576141032923509,89.10684667064626
