listing_id,addr,lat,lng,floor,deposit_만원,monthly_rent_만원,size_평,flpop_lunch,flpop_dinner,flpop_etc,dist_station,dist_bus_stop,cnt_crosswalk,is_road,cnt_academy,cnt_hospital,cnt_school,cnt_company,cnt_banapresso,cnt_high_cafe,cnt_low_cafe,cnt_etc_cafe,rent_score,capital_score,cost_score,location_score,location_score_lr,success_prob,recom_score,final_score
878643,서울특별시 강남구 논현동,37.5093998306488,127.036220360596,1.0,6000.0,504.0,66.6,187742.25,204765.25,252216.625,276.77361810413885,138.1680825793882,16,1,1,1,0,0,0,2,5,18,9.353149521578459,8.339390271797997,17.692539793376454,0.7783823382039627,0.48548970935253305,0.5372089187703308,76.07121515867365,69.36611817418148
927269,서울특별시 강남구 논현동,37.5178205031,127.0302066322,5.0,3000.0,340.0,22.2,265091.5,267129.0,233949.25,416.4049099385346,146.88120663905892,11,1,0,1,0,0,0,1,2,21,9.616848148670167,15.0,24.616848148670165,0.6358507783066326,0.389922704429085,0.6227384319033686,72.3056565216676,69.29611252226837
546533,서울특별시 강남구 논현동,37.5071252092,127.0239818021,4.0,2000.0,268.0,34.0,589152.0,788268.0,560948.125,497.03755563356225,85.09338752243407,14,0,0,1,1,0,0,5,4,36,9.690700104493208,15.0,24.69070010449321,0.7311701146772898,0.4534463089217465,0.4519812786591415,79.52845870528995,69.2293594534772
553900,서울특별시 강남구 논현동,37.5130591538,127.031901353,3.0,10000.0,450.0,62.0,378147.0,391751.0,381067.3125,133.1441314507386,165.7163994680463,9,0,0,2,0,0,0,1,5,22,9.323849674123824,11.8424594036903,21.166309077814127,0.7458967413580244,0.3945032863109525,0.5084178027627465,77.10856467966596,69.22852935864856
924683,서울특별시 강남구 논현동,37.5111637045,127.0309097337,-1.0,6000.0,480.0,91.0,318800.0,380357.25,434233.75,341.306890224123,110.89331449002877,6,0,0,1,0,0,0,0,2,16,9.425287356321839,13.206024588417238,22.631311944739075,0.7448071488146446,0.37753917505602286,0.4738789265066973,78.49184810583742,69.1606614692871
868238,서울특별시 강남구 신사동,37.5189607271162,127.024333993514,1.0,23000.0,1500.0,108.4,373769.5,469697.75,332457.375,453.1814050889295,126.31057025082163,4,0,0,2,0,0,0,1,2,27,8.4009766873595,5.608679221477932,14.009655908837434,0.8549354457821933,0.41563533122443747,0.4811822582297125,78.12981434250193,69.12633778664272
819007,서울특별시 강남구 논현동,37.5104228161,127.0243266973,1.0,4000.0,295.0,18.1,388874.5,478718.0,397097.625,252.16100437170434,175.8663381032702,9,0,0,3,1,0,0,3,3,30,9.64994775339603,10.277071935558816,19.927019688954843,0.8337910644117992,0.45071409114937444,0.3798907764941428,82.46134951983979,69.11966795871213
916762,서울특별시 강남구 논현동,37.5088279417,127.0322524334,2.0,3000.0,200.0,26.0,319506.5,309264.5,303520.875,236.88693201295553,117.85214061415516,14,0,1,3,0,0,0,1,3,20,9.74921630094044,15.0,24.74921630094044,0.7460126636723454,0.4061897599991672,0.4208469890060691,80.70016607636634,69.1155259236385
807060,서울특별시 강남구 논현동,37.5121487196,127.0262908114,3.0,2500.0,160.0,13.0,378147.0,391751.0,381067.3125,424.70220234325,252.75966944391908,6,0,0,2,0,0,0,0,1,24,9.81191222570533,15.0,24.811912225705328,0.720719695047028,0.3508456784923551,0.46251781270846726,78.86588935423242,69.0816569292167
892061,서울특별시 강남구 논현동,37.5121487196,127.0262908114,3.0,2500.0,160.0,13.3,378147.0,391751.0,381067.3125,424.70220234325,252.75966944391908,6,0,0,2,0,0,0,0,1,24,9.81191222570533,15.0,24.811912225705328,0.720719695047028,0.3508456784923551,0.46251781270846726,78.86588935423242,69.0816569292167
907644,서울특별시 강남구 논현동,37.5121487196,127.0262908114,3.0,2500.0,170.0,14.9,378147.0,391751.0,381067.3125,424.70220234325,252.75966944391908,6,0,0,2,0,0,0,0,1,24,9.801462904911181,15.0,24.801462904911183,0.720719695047028,0.3508456784923551,0.46251781270846726,78.85544003343828,69.07434240466081
913606,서울특별시 강남구 논현동,37.5121487196,127.0262908114,3.0,2000.0,170.0,15.0,378147.0,391751.0,381067.3125,424.70220234325,252.75966944391908,6,0,0,2,0,0,0,0,1,24,9.801462904911181,15.0,24.801462904911183,0.720719695047028,0.3508456784923551,0.46251781270846726,78.85544003343828,69.07434240466081
925125,서울특별시 서초구 반포동,37.5089492446,127.0219148606,5.0,8000.0,620.0,40.7,388874.5,478718.0,397097.625,250.74469618141782,18.09057652377681,13,0,0,3,0,0,0,4,4,28,9.27541949168901,15.0,24.27541949168901,0.6667843645189603,0.39539832821442833,0.5684881082060121,74.28424683061102,69.05361602760809
897140,서울특별시 서초구 반포동,37.5089492446,127.0219148606,5.0,8000.0,620.0,40.7,388874.5,478718.0,397097.625,250.74469618141782,18.09057652377681,13,0,0,3,0,0,0,4,4,28,9.27541949168901,15.0,24.27541949168901,0.6667843645189603,0.39539832821442833,0.5684881082060121,74.28424683061102,69.05361602760809
913645,서울특별시 강남구 논현동,37.5052758909,127.0261300645,6.0,19500.0,1355.0,103.4,589152.0,788268.0,560948.125,763.1288777535809,33.4744577181396,14,1,0,0,0,0,0,5,3,31,8.328108672936258,6.390397517582307,14.718506190518564,0.6989929776613698,0.4833693158337224,0.7336478022943611,67.1429795151213,69.00951972941574
562553,서울특별시 강남구 논현동,37.5081323908,127.0321616526,-1.0,3000.0,280.0,40.0,318800.0,380357.25,434233.75,203.361838593536,108.40735008904358,12,0,1,3,0,0,0,1,3,17,9.696969696969697,15.0,24.696969696969695,0.7311054497199619,0.4066794146380417,0.44453350166790195,79.52987842596684,69.00691994821385
878557,서울특별시 강남구 신사동,37.5188815512777,127.023781951435,1.0,8000.0,650.0,31.0,373769.5,469697.75,332457.375,409.91986980433325,175.14138092173044,4,0,0,2,0,0,0,2,4,30,9.349465670944392,5.056284103104067,14.40574977404846,0.8486380169599967,0.4160192286242001,0.4767443340346843,78.05360104604821,68.93985075327427
917082,서울특별시 강남구 논현동,37.5070744286,127.0255289978,-1.0,2500.0,170.0,30.0,589152.0,788268.0,560948.125,572.5010738133298,178.1664036726876,14,0,0,1,1,0,0,5,3,32,9.798328108672935,15.0,24.798328108672933,0.7481178631272783,0.45320241191384847,0.4099678907407394,80.90716784321882,68.93405421247536
674325,서울특별시 강남구 논현동,37.5144221993,127.0290831977,4.0,10000.0,450.0,45.0,378147.0,391751.0,381067.3125,212.74656749934846,86.30518849364289,12,0,0,1,0,0,0,1,1,14,9.456635318704285,13.06799581824134,22.524631136945622,0.7200974446267435,0.37641300611897904,0.5117185693455807,76.53193948395139,68.92391471913339
920790,서울특별시 강남구 논현동,37.5068419176842,127.028136211509,2.0,5000.0,400.0,32.9,589152.0,788268.0,560948.125,550.0821849552765,157.96564290081704,2,0,0,0,1,0,0,1,1,18,9.582027168234065,15.0,24.582027168234063,0.7689340662270201,0.4543598179395383,0.377695129182547,82.25208213526057,68.90731137015881
896192,서울특별시 강남구 논현동,37.5130591538,127.031901353,3.0,10000.0,630.0,67.7,378147.0,391751.0,381067.3125,133.1441314507386,165.7163994680463,9,0,0,2,0,0,0,1,5,22,9.12100457636097,11.483541967445086,20.60454654380606,0.7458967413580244,0.3945032863109525,0.5084178027627465,76.54680214565789,68.83529558484291
535179,서울특별시 강남구 논현동,37.5179115153,127.0264014251,5.0,3000.0,320.0,34.0,265091.5,267129.0,233949.25,563.8496660012853,79.18349100498533,12,1,0,3,0,0,0,1,2,14,9.665621734587251,15.0,24.66562173458725,0.6354770380382034,0.4040516573443967,0.6058399500530177,72.32639958745251,68.80367821280728
912645,서울특별시 강남구 논현동,37.511783497779,127.031280981524,4.0,9300.0,362.0,51.7,378147.0,391751.0,381067.3125,269.43474177069436,82.41095986732623,7,0,0,1,0,0,0,1,2,14,9.294670846394984,13.19920804751715,22.493878893912132,0.7262381831506429,0.3731904894847735,0.4972981114517542,76.96174263021035,68.79216318469987
920378,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,6.0,1000.0,140.0,6.6,568765.0,648546.5,510767.5,236.33598149499758,69.803305247036,17,0,0,0,0,0,0,2,1,21,9.812627908983195,15.0,24.812627908983195,0.6330263932559617,0.3888400391304121,0.6014991995479315,72.28960740318033,68.64770116866417
866352,서울특별시 강남구 논현동,37.5155518217,127.0218172517,5.0,3000.0,228.0,17.0,568765.0,648546.5,510767.5,164.5303721113947,145.1086565763477,15,0,1,1,0,0,0,3,1,24,9.735632183908047,15.0,24.735632183908045,0.6662854238373253,0.4106745776024197,0.5442443285075066,74.70703897170745,68.62225713542041
914340,서울특별시 강남구 논현동,37.516975114,127.0233515085,5.0,9000.0,290.0,31.0,568765.0,648546.5,510767.5,275.2578995297236,116.4852335381535,2,0,0,2,0,0,0,3,3,19,9.636363636363637,15.0,24.636363636363637,0.6507051690154257,0.4069866913266511,0.5733737596145123,73.43925131252057,68.60868870719976
919586,서울특별시 강남구 논현동,37.5174405314,127.0357582089,4.0,5000.0,175.0,33.0,275094.25,298698.75,253435.3125,493.0277070473455,47.29278150425733,11,1,0,0,1,0,0,3,2,14,9.661924837061912,15.0,24.66192483706191,0.7086781194255063,0.44318277005879614,0.4699565137437535,77.81278379397489,68.56764406809502
920839,서울특별시 강남구 논현동,37.5174405314,127.0357582089,4.0,5000.0,175.0,33.0,275094.25,298698.75,253435.3125,493.0277070473455,47.29278150425733,11,1,0,0,1,0,0,3,2,14,9.661924837061912,15.0,24.66192483706191,0.7086781194255063,0.44318277005879614,0.4699565137437535,77.81278379397489,68.56764406809502
919585,서울특별시 강남구 논현동,37.5158903405372,127.023174713329,5.0,8000.0,750.0,50.0,568765.0,648546.5,510767.5,259.9478662227177,166.97683368608926,4,0,0,2,0,0,0,3,2,17,9.216300940438872,14.76304199190717,23.979342932346043,0.6619697809299404,0.3992344865955505,0.5647729526032621,73.62707650209157,68.48214212956196
904791,서울특별시 서초구 반포동,37.5086104347834,127.022086677524,-1.0,10000.0,450.0,63.5,388874.5,478718.0,397097.625,289.8242806106815,56.58223744469675,14,0,0,2,0,0,0,4,4,25,9.576543858779292,6.354618116014915,15.931161974794207,0.7866882684997858,0.42431240688079214,0.5341544667451847,74.93278211227815,68.47758148095025
820719,서울특별시 강남구 논현동,37.5068295699,127.0245155391,3.0,5500.0,300.0,32.0,589152.0,788268.0,560948.125,547.3648436780004,86.75843548860155,17,0,0,1,1,0,0,6,4,36,9.686520376175547,11.122632585572227,20.809152961747774,0.7743079259416408,0.4755306473756599,0.4414032189874019,78.88224740737083,68.45966975478163
907655,서울특별시 강남구 논현동,37.5169378237,127.0289936818,5.0,7000.0,600.0,65.0,265091.5,267129.0,233949.25,374.20904929505264,145.99397555032255,8,1,0,2,0,0,0,1,2,16,9.373040752351097,14.457081816130746,23.83012256848184,0.6312420479059654,0.39650008039609297,0.6209988962446518,71.17327616142924,68.45126020034002
912610,서울특별시 강남구 논현동,37.5139949975,127.0212105249,5.0,10000.0,700.0,64.9,568765.0,648546.5,510767.5,281.70693145704735,103.26449243159536,14,0,0,1,0,0,0,3,1,24,9.007314524555904,11.65631325058489,20.663627775140796,0.6880859442702835,0.4057559601052573,0.5952667688942919,72.27007359541206,68.44705458361719
865910,서울특별시 강남구 신사동,37.519122825,127.0247322232,-1.0,5000.0,440.0,60.0,373769.5,469697.75,332457.375,492.15138008864204,94.15005708389229,6,0,0,2,0,0,0,1,2,25,9.562999840023714,8.98612664583973,18.549126485863447,0.7780736665296382,0.38059770367515844,0.485145432417139,76.9046514755863,68.38761900542458
920169,서울특별시 강남구 논현동,37.5170832751892,127.037810177888,5.0,3000.0,210.0,12.0,316236.0,342827.25,274934.6875,310.24618075044935,189.7249559346277,12,1,2,0,0,0,0,2,2,19,9.723905283600562,15.0,24.723905283600562,0.6740862478248476,0.4141202775220338,0.5199380552657753,75.28037387046413,68.29440336729814
913153,서울특별시 강남구 논현동,37.5170832751892,127.037810177888,5.0,3000.0,210.0,12.0,316236.0,342827.25,274934.6875,310.24618075044935,189.7249559346277,12,1,2,0,0,0,0,2,2,19,9.723905283600562,15.0,24.723905283600562,0.6740862478248476,0.4141202775220338,0.5199380552657753,75.28037387046413,68.29440336729814
921130,서울특별시 강남구 논현동,37.5170832751892,127.037810177888,5.0,3000.0,210.0,17.8,316236.0,342827.25,274934.6875,310.24618075044935,189.7249559346277,12,1,2,0,0,0,0,2,2,19,9.723905283600562,15.0,24.723905283600562,0.6740862478248476,0.4141202775220338,0.5199380552657753,75.28037387046413,68.29440336729814
913988,서울특별시 강남구 논현동,37.5170832751892,127.037810177888,5.0,3000.0,210.0,12.0,316236.0,342827.25,274934.6875,310.24618075044935,189.7249559346277,12,1,2,0,0,0,0,2,2,19,9.723905283600562,15.0,24.723905283600562,0.6740862478248476,0.4141202775220338,0.5199380552657753,75.28037387046413,68.29440336729814
906412,서울특별시 강남구 역삼동,37.5063031000778,127.037017457299,2.0,7000.0,500.0,40.7,129679.0,133226.0,146047.5,273.8017711548874,205.05731770032585,16,1,0,1,0,0,0,1,4,25,9.572346166724476,15.0,24.572346166724476,0.640460441719123,0.42090588834400855,0.5812854905918065,72.6068792956587,68.26338022471528
917527,서울특별시 강남구 논현동,37.5107246628828,127.030841576053,2.0,15000.0,500.0,50.0,318800.0,380357.25,434233.75,390.4053601644766,138.0256070178994,4,0,0,1,0,0,0,0,3,17,9.446185997910137,9.378610232063764,18.8247962299739,0.7901507771669108,0.39074363645776367,0.4532370544056122,78.0861045174922,68.2573847944129
571171,서울특별시 강남구 논현동,37.5145144209,127.0345849775,-1.0,7000.0,590.0,60.0,138882.5,141915.5,142196.125,279.2643753372084,88.93064755389688,11,1,0,2,0,0,0,2,4,21,9.33511884622176,14.963079734322207,24.298198580543968,0.6296048664929316,0.4277032184603673,0.6055215131653161,71.51856356751384,68.22863989221916
920420,서울특별시 강남구 논현동,37.505916903,127.0283153517,5.0,500.0,60.0,6.8,589152.0,788268.0,560948.125,556.5728691431767,60.30415084632463,2,0,0,0,0,0,0,1,2,22,9.916405433646814,15.0,24.916405433646815,0.6467943226399664,0.4008804585160579,0.5606718255805923,73.4259796316443,68.21834050956878
863045,서울특별시 강남구 논현동,37.5194966383,127.0291349394,1.0,3000.0,230.0,15.0,265091.5,267129.0,233949.25,622.5635223568738,74.54376380122186,15,0,0,2,0,0,0,1,3,23,9.740809041747466,15.0,24.740809041747468,0.7358184037907963,0.3879811331287373,0.40802399972081893,79.9271893260572,68.18975251986461
798486,서울특별시 강남구 신사동,37.5173936036,127.021098371,1.0,15000.0,1360.0,64.7,373769.5,469697.75,332457.375,126.78907267049004,82.05000216392072,9,0,1,2,0,0,0,3,3,30,8.599613123712357,3.029013821940799,11.628626945653156,0.8639839354780036,0.4565068164199959,0.4893600291932762,76.42742210650341,68.17999635035068
911905,서울특별시 강남구 논현동,37.5158903405372,127.023174713329,5.0,8000.0,750.0,55.0,568765.0,648546.5,510767.5,259.9478662227177,166.97683368608926,4,0,0,2,0,0,0,3,2,17,9.216300940438872,14.273417108680032,23.489718049118906,0.6619697809299404,0.3992344865955505,0.5647729526032621,73.13745161886445,68.13940471130297
922520,서울특별시 강남구 논현동,37.505916903,127.0283153517,5.0,2000.0,180.0,19.8,589152.0,788268.0,560948.125,556.5728691431767,60.30415084632463,2,0,0,0,0,0,0,1,2,22,9.759665621734587,15.0,24.759665621734587,0.6467943226399664,0.4008804585160579,0.5606718255805923,73.26923981973206,68.10862264123021
911961,서울특별시 서초구 잠원동,37.5136457845735,127.018997990469,-4.0,6000.0,490.0,44.8,568765.0,648546.5,510767.5,331.06607731835896,107.3631129389828,14,0,0,1,0,0,0,2,2,24,9.387917836011773,15.0,24.387917836011773,0.6378115440369768,0.3806085257169356,0.5845900811849237,72.22378363878504,68.09435098269724
585329,서울특별시 강남구 논현동,37.5072440303,127.0245247227,4.0,3200.0,220.0,28.0,589152.0,788268.0,560948.125,507.45980924201723,120.34330394921884,13,0,0,1,1,0,0,5,5,32,9.738766980146291,15.0,24.73876698014629,0.7224795062140413,0.44959274683692213,0.42756876057471893,78.92472994619939,68.07437377958114
550399,서울특별시 강남구 논현동,37.5083048979,127.0338989756,3.0,5000.0,440.0,42.0,319506.5,309264.5,303520.875,101.35677863301014,39.8864256487126,16,0,1,3,0,0,0,2,2,28,9.504156427690804,15.0,24.504156427690802,0.6894998481095114,0.4068275771622936,0.49073224147599787,76.21664503590415,68.07361876941283
922882,서울특별시 강남구 논현동,37.5179508407426,127.027790512013,1.0,4000.0,400.0,50.0,265091.5,267129.0,233949.25,528.3411899390252,80.32607695969537,12,0,0,1,0,0,0,1,2,13,9.550679205851619,15.0,24.55067920585162,0.7424845699305821,0.3881400796832177,0.39683258294558765,80.23702195064527,68.07089285381932
924028,서울특별시 강남구 논현동,37.5179508407426,127.027790512013,1.0,4000.0,400.0,50.0,265091.5,267129.0,233949.25,528.3411899390252,80.32607695969537,12,0,0,1,0,0,0,1,2,13,9.550679205851619,15.0,24.55067920585162,0.7424845699305821,0.3881400796832177,0.39683258294558765,80.23702195064527,68.07089285381932
860531,서울특별시 강남구 논현동,37.5072440303,127.0245247227,4.0,3200.0,230.0,24.0,589152.0,788268.0,560948.125,507.45980924201723,120.34330394921884,13,0,0,1,1,0,0,5,5,32,9.728317659352143,15.0,24.728317659352143,0.7224795062140413,0.44959274683692213,0.42756876057471893,78.91428062540524,68.06705925502523
909570,서울특별시 강남구 논현동,37.5184332107,127.0301073359,3.0,2000.0,320.0,39.6,170020.75,157445.0,156660.375,484.38765435976904,118.67973718967463,12,1,0,2,0,0,0,1,2,21,9.616848148670167,15.0,24.616848148670165,0.6353228862389547,0.4103686943545045,0.5825388964711825,72.26606461659176,68.0624121257497
920962,서울특별시 강남구 논현동,37.5158097082,127.0292330459,5.0,4000.0,210.0,14.0,378147.0,391751.0,381067.3125,266.289062475293,82.86298436740623,11,0,0,1,0,0,0,1,1,15,9.759665621734587,15.0,24.759665621734587,0.67444149436382,0.3532045429599135,0.509806110513803,75.34277769902108,68.03412770472885
918684,서울특별시 강남구 논현동,37.5158097082,127.0292330459,5.0,4000.0,210.0,16.0,378147.0,391751.0,381067.3125,266.289062475293,82.86298436740623,11,0,0,1,0,0,0,1,1,15,9.759665621734587,15.0,24.759665621734587,0.67444149436382,0.3532045429599135,0.509806110513803,75.34277769902108,68.03412770472885
394932,서울특별시 강남구 논현동,37.5181772876,127.0302565475,-1.0,1000.0,180.0,9.0,170020.75,157445.0,156660.375,453.6143644838048,137.943532890644,14,1,0,2,0,0,0,1,2,21,9.797154902237148,15.0,24.797154902237146,0.6311474548315023,0.4098571514466568,0.583747932988314,72.13321401459982,68.00568779986928
924649,서울특별시 강남구 논현동,37.5081929009,127.0348354093,-1.0,3000.0,310.0,17.5,319506.5,309264.5,303520.875,96.3017676328901,48.05860091819545,16,0,1,3,0,0,0,1,4,29,9.628117320768103,15.0,24.628117320768105,0.691445108308454,0.4054647043558057,0.48178009406762917,76.48650044390214,67.99395313276037
907064,서울특별시 강남구 역삼동,37.507352691,127.0364048566,-1.0,2000.0,250.0,40.0,319506.5,309264.5,303520.875,188.55035898978696,98.77211001725232,22,0,1,1,0,0,0,1,3,26,9.764790391698462,15.0,24.76479039169846,0.7097880518314962,0.3861803172255254,0.4449698561687031,77.99889427906068,67.94832168040357
924609,서울특별시 강남구 역삼동,37.507352691,127.0364048566,-1.0,2000.0,240.0,40.0,319506.5,309264.5,303520.875,188.55035898978696,98.77211001725232,22,0,1,1,0,0,0,1,3,26,9.764790391698462,15.0,24.76479039169846,0.7097880518314962,0.3861803172255254,0.4449698561687031,77.99889427906068,67.94832168040357
918060,서울특별시 강남구 역삼동,37.507352691,127.0364048566,-1.0,2000.0,250.0,44.8,319506.5,309264.5,303520.875,188.55035898978696,98.77211001725232,22,0,1,1,0,0,0,1,3,26,9.764790391698462,15.0,24.76479039169846,0.7097880518314962,0.3861803172255254,0.4449698561687031,77.99889427906068,67.94832168040357
862571,서울특별시 강남구 역삼동,37.507039414,127.0355089507,-1.0,3000.0,260.0,28.9,319506.5,309264.5,303520.875,117.68665267490368,59.86767494353882,17,0,1,2,0,0,0,1,3,28,9.777620006696727,14.485718581262867,24.263338587959595,0.6997454265356287,0.3973425502702876,0.47354974872710726,76.74424557813174,67.92746436650543
867804,서울특별시 강남구 신사동,37.5186512693532,127.021840777575,1.0,10000.0,600.0,35.0,373769.5,469697.75,332457.375,280.58897565739085,137.72217032698848,3,0,1,2,0,0,0,3,4,37,9.384227047306142,4.745011926036288,14.129238973342432,0.8405242004341145,0.4351115517738712,0.46304788774776356,77.16855400590102,67.90942443656361
410910,서울특별시 강남구 논현동,37.5067862821,127.0247055327,2.0,10000.0,800.0,60.4,589152.0,788268.0,560948.125,559.5885399202301,98.49412195680813,17,0,0,1,1,0,0,5,4,33,9.16405433646813,7.803134022373714,16.967188358841845,0.8246231338223956,0.4903192799433745,0.42440199626528485,78.81392339552151,67.9018062648236
876571,서울특별시 강남구 논현동,37.5191469344,127.029596327,1.0,1000.0,150.0,5.0,265091.5,267129.0,233949.25,572.9199188185415,96.89950400674937,15,0,0,2,0,0,0,1,2,18,9.830962418530957,15.0,24.83096241853096,0.7316300841742922,0.3867992588657191,0.4033326544126005,79.70321873160287,67.89223274450003
674482,서울특별시 강남구 논현동,37.5130591538,127.031901353,4.0,8000.0,500.0,63.0,378147.0,391751.0,381067.3125,133.1441314507386,165.7163994680463,9,0,0,2,0,0,0,1,5,22,9.267503813634143,13.551940275093436,22.81944408872758,0.6958967413580244,0.3745032863109525,0.5122926526403706,75.0116996905794,67.8769693626167
921396,서울특별시 서초구 반포동,37.5100126756054,127.020548866447,1.0,50000.0,3950.0,397.8,388874.5,478718.0,397097.625,164.41792285976518,89.30061630534853,10,0,0,3,0,0,0,3,4,29,6.282996093729338,2.159373946453175,8.442370040182514,0.8648337561747494,0.46272296651412553,0.5521103091100314,73.30490175328872,67.87674050060303
906807,서울특별시 강남구 논현동,37.5144762216,127.0292370502,5.0,5000.0,380.0,47.6,378147.0,391751.0,381067.3125,199.98693210322878,84.81464227363838,12,0,0,1,0,0,0,1,1,14,9.519331243469175,15.0,24.519331243469175,0.6698466521230583,0.3573627684699608,0.5180375054552486,74.75783015269855,67.87160627054644
894423,서울특별시 강남구 논현동,37.5129418755,127.0250378403,4.0,6000.0,400.0,46.0,378147.0,391751.0,381067.3125,357.09807391293697,184.59968348032507,6,0,0,2,0,0,0,0,1,19,9.529780564263323,15.0,24.529780564263323,0.691186717294896,0.347659034632254,0.4801832137603254,76.36878436138052,67.86364546577613
915938,서울특별시 강남구 논현동,37.517745812,127.0260348696,1.0,3000.0,350.0,39.5,265091.5,267129.0,233949.25,527.4168822458355,89.78290561107447,10,0,0,3,0,0,0,1,2,15,9.634273772204807,15.0,24.634273772204807,0.7303172534861192,0.39290235876289803,0.40785922207181363,79.40806778366374,67.82142411071902
921601,서울특별시 강남구 논현동,37.5058598621,127.0255828715,1.0,6500.0,562.0,30.5,589152.0,788268.0,560948.125,687.5213877925399,90.20236193350874,18,0,0,1,1,0,0,5,5,28,9.331243469174504,6.652520093886546,15.98376356306105,0.8582371420420242,0.5086987565629492,0.38555437502163714,80.35154921621286,67.81271570199812
919863,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,3.0,2000.0,120.0,15.0,319506.5,309264.5,303520.875,191.037776693539,113.47117281760737,14,0,1,2,0,0,0,1,2,30,9.893086541681118,15.0,24.893086541681118,0.6972896817844009,0.380287375977969,0.458410129771774,77.18981267551118,67.78517276601104
888652,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,3.0,2000.0,120.0,16.0,319506.5,309264.5,303520.875,191.037776693539,113.47117281760737,14,0,1,2,0,0,0,1,2,30,9.893086541681118,15.0,24.893086541681118,0.6972896817844009,0.380287375977969,0.458410129771774,77.18981267551118,67.78517276601104
922273,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,3.0,2000.0,120.0,16.0,319506.5,309264.5,303520.875,191.037776693539,113.47117281760737,14,0,1,2,0,0,0,1,2,30,9.893086541681118,15.0,24.893086541681118,0.6972896817844009,0.380287375977969,0.458410129771774,77.18981267551118,67.78517276601104
484005,서울특별시 강남구 논현동,37.5092540976839,127.035761881388,1.0,10000.0,760.0,58.0,187742.25,204765.25,252216.625,239.8095472815905,162.62789944147266,21,1,1,1,0,0,0,1,5,18,9.143542920556843,7.239903716593603,16.383446637150445,0.7653048188470613,0.48242578214491433,0.5379069877111833,73.78130805068004,67.78412526681153
649044,서울특별시 강남구 논현동,37.5174672575,127.0304100986,1.0,4000.0,430.0,29.0,265091.5,267129.0,233949.25,373.8497796085616,178.82701139797166,8,0,0,2,0,0,0,1,2,22,9.51542559978874,15.0,24.515425599788742,0.718390657110762,0.3790090282185476,0.4255609293706683,78.39472488309589,67.64313529928717
923356,서울특별시 강남구 논현동,37.5174672575,127.0304100986,1.0,4000.0,430.0,30.0,265091.5,267129.0,233949.25,373.8497796085616,178.82701139797166,8,0,0,2,0,0,0,1,2,22,9.51542559978874,15.0,24.515425599788742,0.718390657110762,0.3790090282185476,0.4255609293706683,78.39472488309589,67.64313529928717
926885,서울특별시 강남구 논현동,37.5174672575,127.0304100986,1.0,5000.0,430.0,31.0,265091.5,267129.0,233949.25,373.8497796085616,178.82701139797166,8,0,0,2,0,0,0,1,2,22,9.51542559978874,15.0,24.515425599788742,0.718390657110762,0.3790090282185476,0.4255609293706683,78.39472488309589,67.64313529928717
916742,서울특별시 강남구 논현동,37.5079801551,127.0352017598,3.0,8000.0,450.0,47.0,319506.5,309264.5,303520.875,100.7646238442999,16.721894249857534,18,0,1,2,0,0,0,1,3,28,9.323849674123824,15.0,24.323849674123824,0.6856468179723977,0.4060292526011163,0.4863105494133903,75.74736102205365,67.61246919783926
924641,서울특별시 강남구 논현동,37.5082296052,127.0325055245,-1.0,4000.0,230.0,12.1,319506.5,309264.5,303520.875,180.37933101866315,81.99219941173439,15,0,1,3,0,0,0,1,3,18,9.74921630094044,15.0,24.74921630094044,0.7031616367222929,0.396490663772965,0.4369925160432018,77.48633905511241,67.35021281987474
822490,서울특별시 강남구 논현동,37.5082296052,127.0325055245,-1.0,4000.0,220.0,12.1,319506.5,309264.5,303520.875,180.37933101866315,81.99219941173439,15,0,1,3,0,0,0,1,3,18,9.759665621734587,14.985003644080432,24.74466926581502,0.7031616367222929,0.396490663772965,0.4369925160432018,77.48179201998698,67.34702989528694
915591,서울특별시 강남구 논현동,37.5118957953,127.0290369743,4.0,2000.0,250.0,25.0,378147.0,391751.0,381067.3125,334.9953879865711,210.7634239992454,8,0,0,0,0,0,0,1,2,17,9.71264367816092,15.0,24.71264367816092,0.6897425162459,0.34357027800195244,0.4610218628299076,76.44333239660342,67.34098856251963
913070,서울특별시 강남구 논현동,37.5118957953,127.0290369743,4.0,2000.0,250.0,25.0,378147.0,391751.0,381067.3125,334.9953879865711,210.7634239992454,8,0,0,0,0,0,0,1,2,17,9.71264367816092,15.0,24.71264367816092,0.6897425162459,0.34357027800195244,0.4610218628299076,76.44333239660342,67.34098856251963
923685,서울특별시 강남구 논현동,37.5118957953,127.0290369743,4.0,2000.0,250.0,25.0,378147.0,391751.0,381067.3125,334.9953879865711,210.7634239992454,8,0,0,0,0,0,0,1,2,17,9.71264367816092,15.0,24.71264367816092,0.6897425162459,0.34357027800195244,0.4610218628299076,76.44333239660342,67.34098856251963
912660,서울특별시 강남구 논현동,37.5118957953,127.0290369743,4.0,2000.0,250.0,25.0,378147.0,391751.0,381067.3125,334.9953879865711,210.7634239992454,8,0,0,0,0,0,0,1,2,17,9.71264367816092,15.0,24.71264367816092,0.6897425162459,0.34357027800195244,0.4610218628299076,76.44333239660342,67.34098856251963
