rank,listing_id,addr,lat,lng,floor,deposit_만원,monthly_rent_만원,size_평,flpop_lunch,flpop_dinner,flpop_etc,dist_station,dist_bus_stop,cnt_crosswalk,is_road,cnt_academy,cnt_hospital,cnt_school,cnt_company,cnt_banapresso,cnt_high_cafe,cnt_low_cafe,cnt_etc_cafe,rent_score,capital_score,cost_score,location_score,location_score_lr,success_prob,recom_score,final_score
764,923685,서울특별시 강남구 논현동,37.5118957953,127.0290369743,4.0,2000.0,250.0,25.0,378147.0,391751.0,381067.3125,334.9953879865711,210.7634239992454,8,0,0,0,0,0,0,1,2,17,9.71264367816092,15.0,24.71264367816092,0.6897425162459,0.34357027800195244,0.4610218628299072,76.44333239660342,67.34098856251961
765,915591,서울특별시 강남구 논현동,37.5118957953,127.0290369743,4.0,2000.0,250.0,25.0,378147.0,391751.0,381067.3125,334.9953879865711,210.7634239992454,8,0,0,0,0,0,0,1,2,17,9.71264367816092,15.0,24.71264367816092,0.6897425162459,0.34357027800195244,0.4610218628299072,76.44333239660342,67.34098856251961
766,913070,서울특별시 강남구 논현동,37.5118957953,127.0290369743,4.0,2000.0,250.0,25.0,378147.0,391751.0,381067.3125,334.9953879865711,210.7634239992454,8,0,0,0,0,0,0,1,2,17,9.71264367816092,15.0,24.71264367816092,0.6897425162459,0.34357027800195244,0.4610218628299072,76.44333239660342,67.34098856251961
767,925372,서울특별시 강남구 역삼동,37.505930217,127.0325904824,3.0,1000.0,170.0,25.0,319506.5,309264.5,303520.875,225.664522105952,124.10874926892365,14,0,1,2,0,0,0,1,1,26,9.843999675694747,15.0,24.843999675694747,0.6954741631613933,0.376118580449568,0.4449131963998724,77.00456191279925,67.25058923095564
768,855517,서울특별시 강남구 논현동,37.5192078510887,127.030967348464,1.0,1000.0,130.0,9.1,170020.75,157445.0,156660.375,556.9051678737986,121.69394327995059,13,1,0,3,1,0,0,2,2,22,9.840789250080169,15.0,24.84078925008017,0.7071501564856225,0.4636421237804167,0.4240868942996427,77.87705098650186,67.23654251954058
769,910993,서울특별시 강남구 논현동,37.5071018385,127.0314283204,5.0,15000.0,547.0,90.0,319506.5,309264.5,303520.875,256.50006299731893,42.11691465094912,13,1,1,3,0,0,0,1,0,21,9.141065830721004,7.983790485983004,17.124856316704008,0.6819238350413461,0.4415208127775712,0.6482388948598834,68.26914394480497,67.23556760715998
770,834542,서울특별시 강남구 논현동,37.5174672575,127.0304100986,1.0,4000.0,430.0,42.0,265091.5,267129.0,233949.25,373.8497796085616,178.82701139797166,8,0,0,2,0,0,0,1,2,22,9.510995553817661,14.376162753845461,23.88715830766312,0.718390657110762,0.3790090282185476,0.4255609293706682,77.76645759097028,67.20334819479923
771,910744,서울특별시 강남구 논현동,37.5133632337,127.0264676887,3.0,6000.0,600.0,60.0,378147.0,391751.0,381067.3125,453.41644708141314,284.792115238046,6,0,0,2,0,0,0,0,1,17,9.373040752351097,15.0,24.373040752351095,0.7070656818382725,0.3462282862528457,0.43306956992480666,77.40296689022153,67.17416392089928
772,910632,서울특별시 강남구 신사동,37.5212377359,127.0276378856,1.0,5000.0,250.0,18.0,265091.5,267129.0,233949.25,581.2735388650292,163.7190559186487,13,0,0,2,0,0,0,2,3,28,9.703010011277241,15.0,24.703010011277243,0.7167996264584987,0.37614793748897524,0.40809637096341855,78.46298199566465,67.1669785258678
773,760382,서울특별시 강남구 신사동,37.5174151969,127.0212703132,5.0,10000.0,520.0,31.0,373769.5,469697.75,332457.375,137.5419458991135,74.37488322105644,9,0,1,2,0,0,0,3,4,28,9.356521691100689,14.286547152243797,23.643068843344487,0.6807448087483247,0.37969030970382595,0.49505095762692575,74.69892949946885,67.14077937843595
774,915371,서울특별시 강남구 논현동,37.5104042972258,127.026638563916,1.0,4500.0,300.0,27.0,378147.0,391751.0,381067.3125,450.99363067168895,324.0474657080073,4,0,0,1,1,0,0,0,2,24,9.681295715778473,15.0,24.681295715778475,0.7821874774830152,0.38422280840581075,0.29064144898353006,83.34535652700461,67.06099303840912
775,921414,서울특별시 강남구 논현동,37.5148381208,127.0367749753,3.0,6000.0,550.0,35.0,138882.5,141915.5,142196.125,476.81941165418726,90.36119017129577,11,1,0,2,0,0,0,2,4,18,9.37452919674352,15.0,24.37452919674352,0.6282904809991378,0.4176315453553869,0.5660925943374764,71.49631527167885,67.03019852029948
776,679458,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,-1.0,1000.0,130.0,20.0,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,9.887333099112873,15.0,24.887333099112873,0.6890457488736654,0.3740022549739981,0.4467296514220828,76.56576426463778,66.99792452790892
777,907136,서울특별시 강남구 논현동,37.5081845884483,127.024959341965,4.0,2000.0,130.0,11.0,589152.0,788268.0,560948.125,444.85258778947673,201.5025283331664,10,0,0,1,1,0,0,4,3,31,9.834900731452457,15.0,24.834900731452457,0.701961404086334,0.4309773026986814,0.4246205460374837,77.4820060379275,66.97602060767376
778,871236,서울특별시 강남구 논현동,37.5180522745,127.0254784411,2.0,2000.0,160.0,19.0,265091.5,267129.0,233949.25,491.5239358206844,73.35028652921484,7,0,0,2,0,0,0,1,2,17,9.832810867293626,15.0,24.832810867293624,0.703696606942991,0.37140998780632534,0.4209040877610862,77.61005638801794,66.95416210444513
779,910070,서울특별시 강남구 논현동,37.5180522745,127.0254784411,2.0,2000.0,160.0,19.0,265091.5,267129.0,233949.25,491.5239358206844,73.35028652921484,7,0,0,2,0,0,0,1,2,17,9.832810867293626,15.0,24.832810867293624,0.703696606942991,0.37140998780632534,0.4209040877610862,77.61005638801794,66.95416210444513
780,913673,서울특별시 강남구 논현동,37.5197954252,127.0305060638,4.0,3000.0,250.0,34.0,265091.5,267129.0,233949.25,626.180432532777,62.37552440651648,13,1,0,2,1,0,0,3,3,19,9.677029621591199,15.0,24.6770296215912,0.685197126933141,0.4372668696453365,0.45558843229855817,76.06681414157678,66.91442286806048
781,883939,서울특별시 강남구 논현동,37.5053156833,127.0254514925,2.0,5000.0,446.0,47.8,589152.0,788268.0,560948.125,734.800401349889,44.19302720140897,17,0,0,0,0,0,1,6,7,31,9.476489028213166,15.0,24.476489028213166,0.7368572885508808,0.4055193703537587,0.36977187850404136,79.74078566952923,66.9117063237917
782,925146,서울특별시 강남구 논현동,37.5053156833,127.0254514925,2.0,5000.0,450.0,47.8,589152.0,788268.0,560948.125,734.800401349889,44.19302720140897,17,0,0,0,0,0,1,6,7,31,9.472309299895507,15.0,24.472309299895507,0.7368572885508808,0.4055193703537587,0.36977187850404136,79.73660594121156,66.90878051396933
783,926789,서울특별시 서초구 반포동,37.5103440319285,127.0196853989,6.0,7000.0,550.0,29.0,388874.5,478718.0,397097.625,199.2030961506453,42.3621861950659,11,0,0,3,0,0,0,2,4,29,9.427840132022133,15.0,24.427840132022133,0.6193127672521683,0.36563979676728764,0.5750533778851153,70.87629767593475,66.86500970970778
784,924350,서울특별시 서초구 반포동,37.5103440319285,127.0196853989,6.0,7000.0,550.0,29.0,388874.5,478718.0,397097.625,199.2030961506453,42.3621861950659,11,0,0,3,0,0,0,2,4,29,9.427840132022133,15.0,24.427840132022133,0.6193127672521683,0.36563979676728764,0.5750533778851153,70.87629767593475,66.86500970970778
785,924353,서울특별시 서초구 반포동,37.5103440319285,127.0196853989,8.0,7000.0,550.0,29.0,388874.5,478718.0,397097.625,199.2030961506453,42.3621861950659,11,0,0,3,0,0,0,2,4,29,9.427840132022133,15.0,24.427840132022133,0.6193127672521683,0.36563979676728764,0.5750533778851153,70.87629767593475,66.86500970970778
786,926794,서울특별시 서초구 반포동,37.5103440319285,127.0196853989,8.0,7000.0,550.0,29.0,388874.5,478718.0,397097.625,199.2030961506453,42.3621861950659,11,0,0,3,0,0,0,2,4,29,9.427840132022133,15.0,24.427840132022133,0.6193127672521683,0.36563979676728764,0.5750533778851153,70.87629767593475,66.86500970970778
787,926792,서울특별시 서초구 반포동,37.5103440319285,127.0196853989,7.0,7000.0,560.0,29.0,388874.5,478718.0,397097.625,199.2030961506453,42.3621861950659,11,0,0,3,0,0,0,2,4,29,9.418460462055284,15.0,24.418460462055286,0.6193127672521683,0.36563979676728764,0.5750533778851153,70.8669180059679,66.858443940731
788,924351,서울특별시 서초구 반포동,37.5103440319285,127.0196853989,7.0,7000.0,560.0,29.0,388874.5,478718.0,397097.625,199.2030961506453,42.3621861950659,11,0,0,3,0,0,0,2,4,29,9.418460462055284,15.0,24.418460462055286,0.6193127672521683,0.36563979676728764,0.5750533778851153,70.8669180059679,66.858443940731
789,920172,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,3.0,4000.0,360.0,45.0,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,9.653332612654992,15.0,24.653332612654992,0.6890457488736654,0.3740022549739981,0.4467296514220828,76.33176377817989,66.83412418738841
790,911973,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,3.0,4000.0,360.0,45.0,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,9.653332612654992,15.0,24.653332612654992,0.6890457488736654,0.3740022549739981,0.4467296514220828,76.33176377817989,66.83412418738841
791,926069,서울특별시 강남구 논현동,37.5186885684205,127.030406635092,1.0,5000.0,340.0,18.0,170020.75,157445.0,156660.375,506.2960665313963,144.96657098772434,13,1,0,2,1,0,0,1,2,22,9.579228732354732,15.0,24.579228732354732,0.7042770784213527,0.45493938062067707,0.421706145809461,77.40000961395619,66.83119110405315
792,920694,서울특별시 강남구 논현동,37.5186885684205,127.030406635092,1.0,5000.0,340.0,18.0,170020.75,157445.0,156660.375,506.2960665313963,144.96657098772434,13,1,0,2,1,0,0,1,2,22,9.579228732354732,15.0,24.579228732354732,0.7042770784213527,0.45493938062067707,0.421706145809461,77.40000961395619,66.83119110405315
793,747480,서울특별시 강남구 신사동,37.5173250613,127.0214648467,5.0,10000.0,520.0,31.6,373769.5,469697.75,332457.375,141.52002384743537,57.16123105653373,9,0,1,2,0,0,0,3,4,26,9.356521691100689,14.228686613177345,23.585208304278034,0.6763798932492809,0.3830280333277975,0.4931894672687714,74.3137002979741,66.815274226645
794,503367,서울특별시 강남구 논현동,37.5123897698996,127.02810967757,2.0,3000.0,300.0,28.0,378147.0,391751.0,381067.3125,359.6841506955401,205.2040440811599,8,0,0,0,0,0,0,1,2,16,9.686520376175547,7.100963507502993,16.78748388367854,0.7924703753660536,0.38348306862009557,0.44800286162616126,76.22276203613256,66.79601927407762
795,917081,서울특별시 강남구 논현동,37.5091630322799,127.032555694774,-1.0,2000.0,190.0,32.0,319506.5,309264.5,303520.875,244.78473355817843,113.53981565965196,13,0,1,2,0,0,0,0,3,22,9.770114942528735,15.0,24.770114942528735,0.6998602063650573,0.3777251895297343,0.4235948312804116,77.25963041990804,66.78958623234797
796,878668,서울특별시 강남구 신사동,37.5180012026957,127.022756947141,-1.0,5000.0,510.0,64.0,373769.5,469697.75,332457.375,277.2842292782137,80.94300371747957,2,0,1,2,0,0,0,3,4,32,9.445618687717515,8.83817975813116,18.283798445848674,0.758609437665087,0.4059720779194545,0.47115692968457584,75.1795062707302,66.76036228004841
797,910183,서울특별시 강남구 논현동,37.5098022787,127.0399484761,1.0,2500.0,213.0,10.0,309660.5,321984.0,329128.25,348.05724791310115,68.74947228073248,13,0,1,0,1,0,0,1,3,8,9.7577722161934,15.0,24.757772216193402,0.8007653242046832,0.4321138841117521,0.24560578192571528,84.81517153154465,66.73879352985271
798,922971,서울특별시 강남구 역삼동,37.505573316,127.0329612888,-1.0,2000.0,220.0,30.0,319506.5,309264.5,303520.875,238.74022001223963,135.4756819523913,14,0,1,2,0,0,0,1,1,23,9.796332909934808,15.0,24.796332909934808,0.6931021810737613,0.37449382018733396,0.4327404619564538,76.77899649046691,66.72751140202045
799,678199,서울특별시 강남구 논현동,37.5088279417,127.0322524334,3.0,3000.0,190.0,26.0,319506.5,309264.5,303520.875,236.88693201295553,117.85214061415516,14,0,1,3,0,0,0,1,3,20,9.759665621734587,15.0,24.759665621734587,0.6960126636723455,0.3861897599991672,0.4246309405118121,76.9606153971605,66.61135899336671
800,910988,서울특별시 강남구 논현동,37.5171294319,127.0393868044,2.0,9000.0,1000.0,56.9,316236.0,342827.25,274934.6875,170.14826356980592,52.75945015253444,13,0,2,0,0,0,0,2,1,25,8.86278035771549,13.073449013548846,21.936229371264336,0.7509370495225811,0.4114891542990753,0.39340189335269427,78.25650808545792,66.58161246040137
801,820129,서울특별시 강남구 신사동,37.5208921614,127.025823295,-1.0,3000.0,300.0,44.7,265091.5,267129.0,233949.25,658.5310886642969,221.55847232098273,10,1,0,1,0,0,0,0,2,31,9.703010011277241,8.276822076541794,17.979832087819034,0.694735875639931,0.39669142732285423,0.5838704257495918,70.08502276081386,66.57562870505745
802,887108,서울특별시 강남구 논현동,37.5163539745363,127.028988931332,5.0,5000.0,350.0,23.0,378147.0,391751.0,381067.3125,324.2228889379079,140.47931240560428,8,0,0,1,0,0,0,1,1,16,9.582027168234065,15.0,24.582027168234063,0.6604006055950911,0.3384726650903494,0.4890221411852609,74.1120725878659,66.54911504706395
803,924886,서울특별시 강남구 논현동,37.5068419176842,127.028136211509,-1.0,3000.0,200.0,25.9,589152.0,788268.0,560948.125,550.0821849552766,157.96564290081704,2,0,0,0,1,0,0,1,1,18,9.791013584117032,15.0,24.79101358411703,0.7189340662270202,0.43435981793953826,0.38134656479214174,78.71106855114354,66.53814492956472
804,925015,서울특별시 강남구 논현동,37.5189770964,127.031338281,1.0,2000.0,150.0,7.0,170020.75,157445.0,156660.375,529.6612507063339,153.64649928832063,12,1,0,3,1,0,0,2,2,20,9.818044857234478,15.0,24.818044857234476,0.698241815894762,0.45992231236733133,0.41625810501350624,77.18618104934163,66.51806988494432
805,925011,서울특별시 강남구 논현동,37.5189770964,127.031338281,1.0,2000.0,160.0,7.0,170020.75,157445.0,156660.375,529.6612507063339,153.64649928832063,12,1,0,3,1,0,0,2,2,20,9.806672660811634,15.0,24.806672660811635,0.698241815894762,0.45992231236733133,0.41625810501350624,77.17480885291879,66.51010934744833
806,926451,서울특별시 강남구 논현동,37.5190280415,127.0294379144,2.0,5000.0,500.0,52.5,265091.5,267129.0,233949.25,564.6239593727853,77.61924611477691,14,0,0,2,0,0,0,1,2,20,9.431390178857745,15.0,24.431390178857747,0.7019570042034239,0.36930623247592825,0.41730483674700586,77.07816549411453,66.47386094829034
807,697474,서울특별시 강남구 논현동,37.5068656911636,127.024121963036,2.0,10000.0,950.0,72.0,589152.0,788268.0,560948.125,528.4117895548451,65.48297048543039,18,0,0,1,1,0,0,6,4,38,8.955067920585162,4.994859079132644,13.949926999717807,0.8222795914752982,0.49999129087634314,0.4506880907593699,75.62089636036517,66.4552701750367
808,550363,서울특별시 강남구 논현동,37.5197809646,127.0306779995,4.0,8000.0,450.0,50.0,265091.5,267129.0,233949.25,622.6950887523826,58.758799293832965,13,1,0,3,1,0,0,3,2,19,9.37452919674352,14.76304199190717,24.13757118865069,0.6774682716310102,0.440246819664015,0.4660222971128814,74.94769156097645,66.44405300606995
809,760388,서울특별시 강남구 신사동,37.5174151969,127.0212703132,-3.0,10000.0,400.0,44.0,373769.5,469697.75,332457.375,137.5419458991135,74.37488322105644,9,0,1,2,0,0,0,3,4,28,9.41591968884524,13.149108566810256,22.565028255655495,0.6807448087483247,0.37969030970382595,0.49505095762692575,73.62088891177984,66.38615096705365
810,924934,서울특별시 강남구 논현동,37.5194676585,127.0297276717,6.0,3000.0,185.0,23.0,265091.5,267129.0,233949.25,604.0021686934044,106.8110567012441,14,1,0,2,0,0,0,1,3,23,9.749811678697407,15.0,24.749811678697405,0.5851872728959243,0.3730657805826816,0.6108701017080471,68.63885714589173,66.37330305336562
811,925215,서울특별시 강남구 논현동,37.5194676585,127.0297276717,6.0,3000.0,185.0,23.0,265091.5,267129.0,233949.25,604.0021686934044,106.8110567012441,14,1,0,2,0,0,0,1,3,23,9.749811678697407,15.0,24.749811678697405,0.5851872728959243,0.3730657805826816,0.6108701017080471,68.63885714589173,66.37330305336562
812,561869,서울특별시 강남구 논현동,37.5062266441,127.0291569254,7.0,7000.0,940.0,80.0,589152.0,788268.0,560948.125,475.021624643194,86.61232204447934,4,0,0,0,0,0,0,2,1,22,9.017763845350052,13.130365296046632,22.148129141396684,0.6370910335145853,0.3837238819816382,0.5780797656544387,69.92995665499058,66.29336262812656
813,561870,서울특별시 강남구 논현동,37.5062266441,127.0291569254,10.0,7000.0,940.0,80.0,589152.0,788268.0,560948.125,475.021624643194,86.61232204447934,4,0,0,0,0,0,0,2,1,22,9.017763845350052,13.130365296046632,22.148129141396684,0.6370910335145853,0.3837238819816382,0.5780797656544387,69.92995665499058,66.29336262812656
814,561866,서울특별시 강남구 논현동,37.5062266441,127.0291569254,6.0,7000.0,940.0,80.0,589152.0,788268.0,560948.125,475.021624643194,86.61232204447934,4,0,0,0,0,0,0,2,1,22,9.017763845350052,13.130365296046632,22.148129141396684,0.6370910335145853,0.3837238819816382,0.5780797656544387,69.92995665499058,66.29336262812656
815,543433,서울특별시 강남구 논현동,37.5062266441,127.0291569254,7.0,7000.0,641.0,80.0,589152.0,788268.0,560948.125,475.021624643194,86.61232204447934,4,0,0,0,0,0,0,2,1,22,9.007314524555904,13.130365296046632,22.137679820602536,0.6370910335145853,0.3837238819816382,0.5780797656544387,69.91950733419642,66.28604810357066
816,543431,서울특별시 강남구 논현동,37.5062266441,127.0291569254,6.0,7000.0,641.0,80.0,589152.0,788268.0,560948.125,475.021624643194,86.61232204447934,4,0,0,0,0,0,0,2,1,22,9.007314524555904,13.130365296046632,22.137679820602536,0.6370910335145853,0.3837238819816382,0.5780797656544387,69.91950733419642,66.28604810357066
817,911773,서울특별시 강남구 논현동,37.509583503,127.0366502448,2.0,5000.0,390.0,60.0,90486.5,90985.75,88258.75,316.9305192390277,129.70243254235714,12,1,0,0,0,0,0,2,4,19,9.476878964549126,15.0,24.476878964549126,0.6176499747174596,0.41835281757813436,0.5551912492599087,70.8006270683586,66.21617642564827
818,739528,서울특별시 강남구 논현동,37.5184341133064,127.026329214015,1.0,3000.0,315.0,29.6,265091.5,267129.0,233949.25,577.4614658370951,30.917245474582494,10,0,0,3,0,0,0,1,2,16,9.660397074190177,13.347785794463917,23.008182868654096,0.7158511637989602,0.3997052840360272,0.4151630637303273,76.69702015357612,66.1428060194131
819,903839,서울특별시 강남구 논현동,37.5195469114,127.0298679708,6.0,4000.0,310.0,42.3,265091.5,267129.0,233949.25,609.4955268427492,110.81378524488002,14,1,0,2,0,0,0,1,3,23,9.601973125200422,15.0,24.601973125200423,0.5836623708557171,0.37209276567583227,0.6091456403363388,68.3766509393792,66.1380248676556
820,844341,서울특별시 강남구 논현동,37.5165417172,127.0401601992,-1.0,3000.0,200.0,10.0,316236.0,342827.25,274934.6875,124.24168774241903,25.467228466251637,14,0,2,0,0,0,0,2,1,30,9.715695089428873,15.0,24.715695089428873,0.6884057162451545,0.3974374705976125,0.42295582872241677,76.34612380781546,66.13096152714331
821,924379,서울특별시 강남구 논현동,37.508518054,127.0320396674,3.0,3000.0,350.0,32.3,319506.5,309264.5,303520.875,232.20297019630974,130.24765143224775,14,0,1,3,0,0,0,1,3,19,9.582027168234065,15.0,24.582027168234063,0.6916387108305914,0.3846994233479395,0.42017649573306665,76.45493048052842,66.1237462083619
822,923554,서울특별시 강남구 논현동,37.5118473508,127.034918545,-1.0,5000.0,250.0,45.3,138882.5,141915.5,142196.125,403.3439356521052,118.36832260881134,6,1,0,1,0,0,0,0,5,11,9.681578500160338,15.0,24.681578500160338,0.6206390031901224,0.4073817549051182,0.5418019292738953,71.22950373941953,66.11471049581053
823,923672,서울특별시 강남구 논현동,37.5197121108,127.0320987505,4.0,3000.0,290.0,22.0,265091.5,267129.0,233949.25,613.7264329771775,130.8064027502025,14,1,0,2,1,0,0,3,1,19,9.670206303737492,15.0,24.670206303737494,0.6721689021932526,0.42334502643526356,0.4518502436522293,75.08287396823144,66.11351908732888
824,922462,서울특별시 강남구 논현동,37.5197121108,127.0320987505,4.0,3000.0,290.0,22.0,265091.5,267129.0,233949.25,613.7264329771775,130.8064027502025,14,1,0,2,1,0,0,3,1,19,9.670206303737492,15.0,24.670206303737494,0.6721689021932526,0.42334502643526356,0.4518502436522293,75.08287396823144,66.11351908732888
825,923217,서울특별시 강남구 논현동,37.5155518217,127.0218172517,6.0,3000.0,228.0,21.2,568765.0,648546.5,510767.5,164.5303721113947,145.1086565763477,15,0,1,1,0,0,0,3,1,24,9.735632183908047,15.0,24.735632183908045,0.6162854238373254,0.3906745776024197,0.5480877925177826,70.95703897170745,66.11256105572869
826,924147,서울특별시 강남구 논현동,37.5102132248,127.0269008997,1.0,2000.0,190.0,8.0,378147.0,391751.0,381067.3125,478.26272011300955,354.85789003455267,4,0,0,0,1,0,0,0,2,24,9.757575757575758,15.0,24.757575757575758,0.7693170512053388,0.3735564240359731,0.2777129251172885,82.45635459797617,66.05083597210196
827,394926,서울특별시 강남구 논현동,37.5184666106,127.0260532188,1.0,5000.0,480.0,20.0,265091.5,267129.0,233949.25,556.374049161527,10.323295396543209,12,0,0,3,0,0,0,2,3,19,9.498432601880877,12.699308593198815,22.197741195079693,0.7171239702378991,0.4097420824529757,0.42756844388969617,75.98203896292213,66.01448059073637
828,712599,서울특별시 강남구 논현동,37.5102823389,127.0239375701,4.0,5000.0,350.0,22.0,388874.5,478718.0,397097.625,226.5618826351079,171.84015195974797,10,0,0,3,1,0,0,3,2,31,9.602925809822361,15.0,24.60292580982236,0.6962672012479968,0.39115913038587147,0.4029875890079913,76.82296590342212,65.86570380263522
829,925038,서울특별시 강남구 논현동,37.5071392548,127.0257416486,4.0,5000.0,350.0,27.8,589152.0,788268.0,560948.125,578.4115472664814,198.2969911074976,12,0,0,1,1,0,0,5,3,32,9.582027168234065,15.0,24.582027168234063,0.6916496060683195,0.42846511848175234,0.4078998867409372,76.45574762335802,65.75601993857873
830,787607,서울특별시 강남구 논현동,37.5111689919,127.0236166309,5.0,12000.0,790.0,90.6,388874.5,478718.0,397097.625,173.97023778190112,76.81639942241742,10,0,0,4,0,0,0,3,1,31,9.028213166144202,9.18583188424516,18.21404505038936,0.6708790629018727,0.3821733903671761,0.5915480101296554,68.5299747680298,65.71742264151052
831,927257,서울특별시 강남구 논현동,37.505916903,127.0283153517,7.0,500.0,60.0,6.8,589152.0,788268.0,560948.125,556.5728691431767,60.30415084632463,2,0,0,0,0,0,0,1,2,22,9.916405433646814,15.0,24.916405433646815,0.5967943226399665,0.38088045851605795,0.5644876121862359,69.67597963164431,65.70781410773809
832,525463,서울특별시 강남구 논현동,37.505916903,127.0283153517,14.0,500.0,75.0,10.0,589152.0,788268.0,560948.125,556.5728691431767,60.30415084632463,2,0,0,0,0,0,0,1,2,22,9.905956112852664,15.0,24.905956112852664,0.5967943226399665,0.38088045851605795,0.5644876121862361,69.66553031085016,65.7004995831822
833,926096,서울특별시 강남구 논현동,37.505916903,127.0283153517,7.0,500.0,75.0,9.9,589152.0,788268.0,560948.125,556.5728691431767,60.30415084632463,2,0,0,0,0,0,0,1,2,22,9.90282131661442,15.0,24.90282131661442,0.5967943226399665,0.38088045851605795,0.5644876121862361,69.66239551461192,65.69830522581542
834,922149,서울특별시 강남구 논현동,37.505916903,127.0283153517,13.0,500.0,75.0,9.9,589152.0,788268.0,560948.125,556.5728691431767,60.30415084632463,2,0,0,0,0,0,0,1,2,22,9.90073145245559,15.0,24.900731452455588,0.5967943226399665,0.38088045851605795,0.5644876121862359,69.66030565045307,65.69684232090422
835,909129,서울특별시 강남구 논현동,37.505916903,127.0283153517,15.0,1000.0,70.0,9.9,589152.0,788268.0,560948.125,556.5728691431767,60.30415084632463,2,0,0,0,0,0,0,1,2,22,9.90073145245559,15.0,24.900731452455588,0.5967943226399665,0.38088045851605795,0.5644876121862359,69.66030565045307,65.69684232090422
836,924270,서울특별시 강남구 논현동,37.505916903,127.0283153517,11.0,500.0,70.0,9.9,589152.0,788268.0,560948.125,556.5728691431767,60.30415084632463,2,0,0,0,0,0,0,1,2,22,9.90073145245559,15.0,24.900731452455588,0.5967943226399665,0.38088045851605795,0.5644876121862359,69.66030565045307,65.69684232090422
837,922447,서울특별시 강남구 논현동,37.505916903,127.0283153517,9.0,1000.0,80.0,9.9,589152.0,788268.0,560948.125,556.5728691431767,60.30415084632463,2,0,0,0,0,0,0,1,2,22,9.895506792058516,15.0,24.895506792058516,0.5967943226399665,0.38088045851605795,0.5644876121862359,69.655080990056,65.69318505862628
838,922151,서울특별시 강남구 논현동,37.505916903,127.0283153517,6.0,500.0,80.0,9.9,589152.0,788268.0,560948.125,556.5728691431767,60.30415084632463,2,0,0,0,0,0,0,1,2,22,9.890282131661442,15.0,24.890282131661444,0.5967943226399665,0.38088045851605795,0.5644876121862359,69.64985632965893,65.68952779634833
839,920180,서울특별시 강남구 논현동,37.505916903,127.0283153517,11.0,1000.0,100.0,12.3,589152.0,788268.0,560948.125,556.5728691431767,60.30415084632463,2,0,0,0,0,0,0,1,2,22,9.867293625914314,15.0,24.867293625914314,0.5967943226399665,0.38088045851605795,0.5644876121862359,69.6268678239118,65.67343584232533
840,693527,서울특별시 강남구 논현동,37.505916903,127.0283153517,6.0,1000.0,110.0,12.3,589152.0,788268.0,560948.125,556.5728691431767,60.30415084632463,2,0,0,0,0,0,0,1,2,22,9.858934169278996,15.0,24.858934169278996,0.5967943226399665,0.38088045851605795,0.5644876121862359,69.61850836727649,65.66758422268062
841,894144,서울특별시 강남구 논현동,37.505916903,127.0283153517,14.0,1000.0,110.0,12.3,589152.0,788268.0,560948.125,556.5728691431767,60.30415084632463,2,0,0,0,0,0,0,1,2,22,9.856844305120166,15.0,24.856844305120166,0.5967943226399665,0.38088045851605795,0.5644876121862359,69.61641850311766,65.66612131776944
842,911145,서울특별시 강남구 논현동,37.505916903,127.0283153517,15.0,1500.0,160.0,19.8,589152.0,788268.0,560948.125,556.5728691431767,60.30415084632463,2,0,0,0,0,0,0,1,2,22,9.780564263322884,15.0,24.780564263322884,0.5967943226399665,0.38088045851605795,0.5644876121862359,69.54013846132037,65.61272528851133
843,567421,서울특별시 강남구 논현동,37.5172819644,127.0357264609,1.0,15000.0,900.0,40.0,275094.25,298698.75,253435.3125,495.1642165192993,29.577077104260475,11,0,0,1,0,0,0,3,2,14,8.919641339829717,9.807622008303786,18.727263348133505,0.757636753757956,0.4100390619935333,0.42383443726967995,75.5500198799802,65.60004703407654
844,705200,서울특별시 강남구 신사동,37.5208921614,127.025823295,-1.0,3000.0,302.0,38.0,265091.5,267129.0,233949.25,658.5310886642969,221.55847232098273,10,1,0,1,0,0,0,0,2,31,9.701030078019087,6.873854834878551,16.574884912897637,0.694735875639931,0.39669142732285423,0.5838704257495918,68.68007558589247,65.59216568261247
845,894203,서울특별시 강남구 논현동,37.505916903,127.0283153517,6.0,2000.0,200.0,19.8,589152.0,788268.0,560948.125,556.5728691431767,60.30415084632463,2,0,0,0,0,0,0,1,2,22,9.738766980146291,15.0,24.73876698014629,0.5967943226399665,0.38088045851605795,0.5644876121862359,69.49834117814378,65.58346719028772
846,919212,서울특별시 강남구 논현동,37.505916903,127.0283153517,17.0,2000.0,200.0,19.8,589152.0,788268.0,560948.125,556.5728691431767,60.30415084632463,2,0,0,0,0,0,0,1,2,22,9.738766980146291,15.0,24.73876698014629,0.5967943226399665,0.38088045851605795,0.5644876121862359,69.49834117814378,65.58346719028772
