road_address,lng,lat,type
서울 강서구 강서로45나길,126.835629961743,37.5493908673786,도로노선
서울 강서구 강서로45다길,126.83498097959,37.5451752741025,도로노선
서울 강서구 강서로45라길,126.83415407965,37.5492869909434,도로노선
서울 강서구 강서로46길,126.838744927972,37.5508036918891,도로노선
서울 강서구 강서로47가길,126.835547488378,37.5517495638086,도로노선
서울 강서구 강서로47길,126.831239727011,37.5531202090817,도로노선
서울 강서구 강서로47나길,126.834912674977,37.5517749870751,도로노선
서울 강서구 강서로47다길,126.834143907686,37.5515793844217,도로노선
서울 강서구 강서로47라길,126.832721446274,37.5512520276796,도로노선
서울 강서구 강서로47마길,126.831787093,37.5512731351227,도로노선
서울 강서구 강서로47바길,126.830104855902,37.552225152928,도로노선
서울 강서구 강서로48길,126.838112103761,37.5525296773669,도로노선
서울 강서구 강서로50길,126.839450002612,37.5551067336773,도로노선
서울 강서구 강서로52길,126.840935936809,37.5576203629688,도로노선
서울 강서구 강서로54길,126.841683950993,37.5588897909498,도로노선
서울 강서구 강서로56가길,126.840871571998,37.5634589102897,도로노선
서울 강서구 강서로56길,126.841904880463,37.5593158977859,도로노선
서울 강서구 강서로56나길,126.842237257063,37.5626583164118,도로노선
서울 강서구 강서로5가길,126.846154995757,37.5290783255953,도로노선
서울 강서구 강서로5길,126.848707016854,37.5282590085899,도로노선
서울 강서구 강서로5나길,126.84387107467,37.5284193096184,도로노선
서울 강서구 강서로5다길,126.846150116638,37.5280387443868,도로노선
서울 강서구 강서로5라길,126.854335671748,37.5299513171017,도로노선
서울 강서구 강서로62길,126.843365921396,37.5624999825527,도로노선
서울 강서구 강서로68길,126.844694933683,37.5653319452851,도로노선
서울 강서구 강서로74길,126.842761140497,37.5670421773516,도로노선
서울 강서구 강서로76길,126.842394242074,37.5693208446052,도로노선
서울 강서구 강서로7길,126.843504365431,37.5292541421427,도로노선
서울 강서구 강서로80길,126.846297772837,37.5721167315294,도로노선
서울 강서구 강서로8길,126.854073838457,37.5304361827689,도로노선
서울 구로구 개봉로,126.855944759864,37.4915346715478,도로노선
서울 구로구 개봉로10길,126.857613075684,37.4877320118316,도로노선
서울 구로구 개봉로11가길,126.852853548446,37.4888993812744,도로노선
서울 구로구 개봉로11길,126.853449319826,37.4879200963407,도로노선
서울 구로구 개봉로11나길,126.85200619236,37.4885497232407,도로노선
서울 구로구 개봉로12길,126.857755346358,37.4881946702233,도로노선
서울 구로구 개봉로14길,126.858885820454,37.4887447392503,도로노선
서울 구로구 개봉로15길,126.853113674237,37.489851258435,도로노선
서울 구로구 개봉로16가길,126.856730482207,37.4907902241234,도로노선
서울 구로구 개봉로16길,126.857486607751,37.490081956146,도로노선
서울 구로구 개봉로17가길,126.855306616896,37.4926747462429,도로노선
서울 구로구 개봉로17길,126.852807720193,37.4912792437148,도로노선
서울 구로구 개봉로17나길,126.852195176668,37.4933495325421,도로노선
