bus_stop_id,bus_stop_nm,lng,lat,type
16629,길훈아파트,126.8227000401,37.5688328966,버스정류장
16630,마곡한솔솔파크,126.8228444257,37.5696732566,버스정류장
16631,프라임마트,126.8181868983,37.5729863387,버스정류장
16632,방화동동부센트레빌아파트,126.8142022387,37.5735236112,버스정류장
16633,방신전통시장앞,126.8129196261,37.5736123014,버스정류장
16634,한서고등학교.보람아파트,126.8117492228,37.575012494,버스정류장
16636,동아1.2차아파트,126.8718806325,37.5546674977,버스정류장
16637,약수터,126.8515195211,37.5382837732,버스정류장
16638,동아1.2차아파트,126.8720632484,37.5546585833,버스정류장
16639,화곡역7번출구A,126.8387731991,37.5413298067,버스정류장
16640,마곡우림필유아파트,126.8206647683,37.5720190366,버스정류장
16641,마곡우림필유아파트,126.8202678013,37.572048799,버스정류장
16677,대영마트,126.851143455,37.540598138,버스정류장
16700,롯데R&D센터,126.828545146,37.5703123695,버스정류장
16702,마곡엠밸리7단지.712동,126.8235218525,37.5671761267,버스정류장
16703,신방화역4번출구.마곡중학교,126.8199236939,37.5674501387,버스정류장
16704,신방화역7번출구,126.816377,37.56661,버스정류장
16705,마곡엠밸리4단지,126.8249811399,37.5689315825,버스정류장
16706,신방화역6번출구.마곡엠밸리5단지,126.816778,37.566192,버스정류장
16707,화곡중앙골목시장,126.837775875,37.5347017814,버스정류장
16718,송화벽화시장,126.8352516144,37.5479822354,버스정류장
16721,삼천리아파트,126.869805293,37.5561118066,버스정류장
16722,LG주유소,126.8577463741,37.5315297061,버스정류장
16725,오쇠동꽃단지,126.7978638462,37.5382211674,버스정류장
16726,오쇠동꽃단지,126.7974938496,37.5382088192,버스정류장
16727,강서구립봉제산어르신복지센터,126.8503919612,37.5417776236,버스정류장
16729,화곡중.고등학교,126.8332770001,37.5480159963,버스정류장
16730,증미역,126.8636351888,37.5566900109,버스정류장
16732,삼거리,126.850104675,37.5371798683,버스정류장
16734,남부시장,126.8578070724,37.5325361304,버스정류장
16745,송정역,126.8091452122,37.5613442157,버스정류장
16778,거성빌라,126.8495909865,37.542196174,버스정류장
16781,김포공항국내선(10번홈),126.8030850688,37.5597057577,버스정류장
16800,강서면허시험장,126.8188279446,37.55027309,버스정류장
16801,염창역.골든서울호텔,126.8761933239,37.5472565064,버스정류장
16812,덕원여자고등학교.덕원예술고등학교,126.8321738366,37.5492511475,버스정류장
16813,증미역,126.8638396373,37.5562870508,버스정류장
16814,봉제산정상,126.8516122813,37.5366775541,버스정류장
16817,김포공항국내선(15번홈),126.8036809737,37.5595085098,버스정류장
16818,성우빌딩,126.8575558378,37.5336266685,버스정류장
16820,발산초등학교,126.8314177559,37.550788238,버스정류장
16829,김포공항국내선(5번홈),126.8043612446,37.5586440368,버스정류장
16836,로미오이발클럽,126.8530365707,37.5360346554,버스정류장
16839,강서면허시험장메이필트호텔,126.8181908181,37.5502477813,버스정류장
16841,강서구의회,126.8621434783,37.5451836495,버스정류장
16842,강서구의회,126.8629063713,37.5463487525,버스정류장
16843,대일고등학교,126.8634754278,37.5390090878,버스정류장
16844,목동사거리,126.8636807084,37.5306750816,버스정류장
16848,김포공항국제선,126.8021756851,37.5658713092,버스정류장
16849,강서면허시험장.강서농수산물시장,126.8184684663,37.5500977258,버스정류장
16851,염창역2번출구,126.87631,37.547248,버스정류장
16855,태영송화아파트,126.867513837,37.5538754466,버스정류장
16857,김포공항국제선,126.801935005,37.565706006,버스정류장
16858,세븐일레븐강서메인점,126.8562745177,37.5349246412,버스정류장
16859,화곡초교,126.8467695833,37.5434282911,버스정류장
16861,수명산근린공원,126.8308140121,37.552012862,버스정류장
16862,관음삼성.보람더하임아파트,126.8703510926,37.5520520784,버스정류장
16863,청송평화아파트,126.853736191,37.5352999067,버스정류장
16867,마곡수명산파크1단지앞,126.8298250178,37.5534189491,버스정류장
16868,새마을금고,126.8724183295,37.5503900089,버스정류장
16869,성심사,126.854174736,37.5336888926,버스정류장
16870,성심사,126.8540194871,37.5338305389,버스정류장
16873,마곡.수명산파크2단지,126.8278597199,37.5536179453,버스정류장
16875,아람마트,126.8550585442,37.5342796302,버스정류장
16876,현대빌라,126.8539118795,37.5344375855,버스정류장
16878,화곡역7번출구,126.8386545056,37.5412701723,버스정류장
16879,마곡.수명산파크3단지,126.8258981428,37.5531861489,버스정류장
16882,청송평화아파트,126.8538280474,37.5352210016,버스정류장
16885,마곡수명산파크3단지.4단지,126.8252405265,37.5517452299,버스정류장
16887,화곡보람3차아파트,126.8583824999,37.5363953179,버스정류장
16888,로미오이발클럽,126.8531190695,37.5361571618,버스정류장
16890,푸르지오APT,126.8311221371,37.5418579682,버스정류장
16891,염동초교.염창보람더하임아파트,126.8704365479,37.5520575345,버스정류장
16892,에이엔케슬,126.8593609075,37.5372263113,버스정류장
16893,염동초교.염창보람더하임아파트,126.870605926,37.5522739597,버스정류장
16894,화곡유치원,126.8462317879,37.544243872,버스정류장
16895,나이아가라.골든서울호텔,126.8778401388,37.5488578739,버스정류장
16896,한광고,126.8586511192,37.5378900911,버스정류장
16897,수정빌딩,126.8476445823,37.5456801149,버스정류장
16898,마곡수명산파크7단지정문,126.8242285136,37.5479699462,버스정류장
16899,서울신정고등학교,126.8574726323,37.5374602675,버스정류장
16900,SK브로드밴드강서방송,126.8491829775,37.5475872477,버스정류장
16902,나이아가라.골든서울호텔,126.877893454,37.5491259759,버스정류장
16903,골목시장,126.850224658,37.5484752506,버스정류장
16905,서울자동차학원,126.8215963672,37.5469045098,버스정류장
16907,강서대학교,126.85131269,37.5494011485,버스정류장
16908,백연공원,126.852199,37.550627,버스정류장
16909,하나마트,126.8531946162,37.5524473101,버스정류장
16910,강서구청후문,126.8502252218,37.5504558566,버스정류장
16911,화곡보람2차아파트,126.8540264306,37.553885432,버스정류장
16912,화곡6동주민센터,126.850726634,37.5515729471,버스정류장
16914,본동사무소,126.8477220074,37.5428084269,버스정류장
16915,황제참치,126.8514757606,37.5527741489,버스정류장
16917,청과시장2,126.8212167365,37.551853645,버스정류장
16918,콘티넨탈호텔,126.8522416609,37.5540907066,버스정류장
16920,강서면허시험장,126.8191068363,37.5495010493,버스정류장
16921,등촌역1번출구,126.8628059244,37.5521998321,버스정류장
16922,발산역3번출구,126.8386304653,37.5592460652,버스정류장
16923,마곡수명산파크7단지상가,126.821878,37.547383,버스정류장
16925,마곡수명산파크7단지정문,126.8242774574,37.5478510746,버스정류장
16927,수명중.고등학교,126.8241692626,37.5500676051,버스정류장
16928,기업은행,126.8408606746,37.5660884052,버스정류장
16929,마곡수명산파크5단지.6단지,126.8253974999,37.551408453,버스정류장
16930,김포공항국내선(11-2번홈),126.802733172,37.5598552139,버스정류장
16931,마곡수명산파크상가,126.8261989751,37.5533409393,버스정류장
16932,2.8공원,126.8378902625,37.5707078403,버스정류장
16933,마곡수명산파크5단지아파트,126.8281310522,37.5534721595,버스정류장
16934,김포공항국내선(11-3번홈),126.8026139532,37.5600161723,버스정류장
16935,수명산파크1단지아파트앞,126.8297393667,37.5532575299,버스정류장
16937,수명산근린공원,126.8309080194,37.5515705602,버스정류장
16939,발산초등학교,126.8318357277,37.5496273238,버스정류장
16940,2.8공원,126.8377373459,37.5707472783,버스정류장
16941,화곡중.고등학교,126.8331241842,37.5478756223,버스정류장
16943,송화벽화시장,126.8353186306,37.5478714943,버스정류장
16946,우장산월드메르디앙아파트,126.8379443491,37.5546252214,버스정류장
16948,내발산복합복지센터,126.8395111456,37.5544705711,버스정류장
16950,롯데1차,126.8404847373,37.5543709679,버스정류장
16951,김포공항국제선(1경기),126.8013316631,37.5652767853,버스정류장
16952,발산어린이집,126.8415567994,37.5542696867,버스정류장
16954,강서구민회관,126.8442047794,37.5528837238,버스정류장
16955,방화3동주민센터,126.8136547657,37.578386307,버스정류장
16956,롯데3차APT,126.8464573797,37.5527406972,버스정류장
16957,방화동삼익아파트,126.8132284757,37.5768069244,버스정류장
16958,공영주차장,126.8478384134,37.5531867241,버스정류장
16960,강서구청입구,126.849806,37.553128,버스정류장
16961,서광아파트,126.8196509419,37.5788326481,버스정류장
16962,생태공원,126.8185765185,37.5834824238,버스정류장
16963,등촌7단지,126.8531999292,37.561277084,버스정류장
16964,등촌10단지,126.8486443616,37.5615336843,버스정류장
16965,등촌미주.진로아파트,126.8477466451,37.5599069591,버스정류장
16966,등촌3동성당사거리,126.8456364312,37.5589634783,버스정류장
16968,원당근린공원앞,126.8417735551,37.5593503403,버스정류장
16969,발산역.NC백화점,126.8394594755,37.5597454044,버스정류장
16970,동우아트빌,126.8560740901,37.5365679159,버스정류장
16971,태창아파트,126.8507879488,37.5377535138,버스정류장
16972,김포공항역3번출구,126.801792135,37.562537698,버스정류장
16975,강서농수산물도매시장,126.818103,37.553498,버스정류장
16976,강서농수산물도매시장종점,126.8226727076,37.5545167694,버스정류장
16977,등촌동주공9단지,126.8497520174,37.5629182758,버스정류장
16978,등촌주공9단지,126.8499826351,37.5627349056,버스정류장
16979,등촌동주공8단지,126.8513904609,37.5621012565,버스정류장
16983,국립항공박물관,126.8076813957,37.5563306325,버스정류장
16986,등촌주공8단지,126.852100007,37.5616236673,버스정류장
16987,대한항공화물청사,126.8132205142,37.5514321709,버스정류장
16988,대한항공훈련센터,126.8131745021,37.5462877526,버스정류장
16992,김포공항화물청사,126.8112608986,37.5534204714,버스정류장
16993,김포공항세관.국립항공박물관,126.8080679474,37.5556608484,버스정류장
16994,강원슈퍼,126.8570263026,37.5355160159,버스정류장
16995,대한항공,126.8145690738,37.5507341466,버스정류장
16996,대한항공.메이필드호텔,126.8168535705,37.5495780042,버스정류장
16997,김포공항국제선,126.800809711,37.564885922,버스정류장
17001,신도림역,126.8892229203,37.5096755487,버스정류장
17002,신도림역,126.8884638807,37.509108047,버스정류장
17003,신도림동.구로역,126.8839791469,37.5060021376,버스정류장
17004,신도림동.구로역,126.883227988,37.5053435935,버스정류장
17005,구일역.중앙유통상가,126.8746997523,37.4998806283,버스정류장
17006,구일역.제일제당,126.8745360708,37.499702506,버스정류장
17007,동양미래대학.구로성심병원,126.8679976691,37.4996343963,버스정류장
17008,동양미래대학.구로성심병원,126.8670186731,37.4993764843,버스정류장
17009,개봉역.영화아파트,126.8601789687,37.496906783,버스정류장
17010,개봉역.한마을아파트,126.8620566339,37.4964773551,버스정류장
17011,경인중학교.개봉사거리,126.8554228318,37.4973830961,버스정류장
17012,경인중학교.개봉사거리,126.8551315518,37.4971710251,버스정류장
17013,구로디지털단지역,126.9015481288,37.4830994287,버스정류장
17101,신도림역,126.8921030964,37.5065472241,버스정류장
17102,신도림역,126.8915707873,37.5070158798,버스정류장
17103,서울미래초등학교,126.889452,37.505102,버스정류장
17104,서울미래초등학교,126.889449,37.505305,버스정류장
17105,한국SGI,126.889782059,37.5024770437,버스정류장
17106,거리공원.구로신협본점앞,126.8885488917,37.502779976,버스정류장
17107,거리공원,126.8918354857,37.4999741464,버스정류장
17108,구로도서관.대성스카이렉스,126.8910758305,37.4995635433,버스정류장
17109,구로고등학교,126.8915774772,37.4965681073,버스정류장
17110,영림중학교,126.8916231394,37.4969140891,버스정류장
17111,구로구청,126.8879268367,37.4945619511,버스정류장
17112,구로구청,126.8876042378,37.4947508763,버스정류장
17113,고대구로병원후문,126.8845657252,37.4932322453,버스정류장
17114,대림역,126.8939771601,37.4909457511,버스정류장
17115,대림역,126.8937987946,37.491137055,버스정류장
17116,영서중학교,126.8922034695,37.4898314022,버스정류장
17117,영서중학교,126.8923358014,37.4902009359,버스정류장
17118,구로두산아파트,126.890072,37.488807,버스정류장
17119,구로종합사회복지관,126.889168,37.487893,버스정류장
17120,남구로역2번출구,126.886787,37.485278,버스정류장
17121,남구로역5번출구.구로4동자치회관,126.886453,37.48531,버스정류장
17122,지밸리비즈플라자.이마트구로점,126.8967540585,37.4841410978,버스정류장
17123,고용노동부관악지청.이마트구로점,126.8980497122,37.4836510446,버스정류장
17124,디지털산업1단지,126.8950386925,37.4838512637,버스정류장
17125,디지털산업1단지,126.8947643486,37.4839658982,버스정류장
17126,하이엔드1차?보건지소?치매센터,126.8929302011,37.4817477698,버스정류장
17127,지하이시티?보건지소?치매센터,126.8926352264,37.4816976566,버스정류장
17128,디지털단지오거리,126.8908838882,37.4800217989,버스정류장
17129,디지털단지오거리,126.890398,37.479933,버스정류장
17130,퀸즈빌,126.833311,37.487516,버스정류장
17131,가리봉시장,126.8871282217,37.4830082864,버스정류장
17132,가리봉시장,126.8869928718,37.4824285977,버스정류장
17133,남구로역3번출구,126.886268,37.48418,버스정류장
17134,남구로역,126.8856450789,37.4860984011,버스정류장
17135,구로시장,126.884862123,37.4879909258,버스정류장
17136,구로시장,126.88461,37.48798,버스정류장
17137,구로4동우체국.고대구로병원정문,126.8842398696,37.4902484188,버스정류장
17138,구로4동우체국.고대구로병원정문,126.8840651203,37.4899022236,버스정류장
17139,구로119안전센터,126.8832312859,37.4937842571,버스정류장
22026,남태령역,126.9880882012,37.4656951829,버스정류장
17140,구로119안전센터,126.8829563911,37.4938362491,버스정류장
17141,우리유앤미아파트,126.8823840611,37.4967741772,버스정류장
17142,구로변전소.구로초등학교,126.8840766793,37.4977886895,버스정류장
17143,구로2동성당,126.8823344295,37.4995738531,버스정류장
17144,구로역?NC신구로점,126.8828494432,37.5000384326,버스정류장
17145,구로역?NC신구로점,126.88258057,37.5008460428,버스정류장
17146,구로역.구로기계공구상가,126.8793093405,37.5035680895,버스정류장
17147,구로역.구로기계공구상가,126.8789985402,37.5034172875,버스정류장
17148,기업은행구로중앙지점,126.8774020097,37.5051655805,버스정류장
17149,기업은행구로중앙지점,126.8772441351,37.5048734598,버스정류장
17150,두암빌라,126.8257158995,37.4950860911,버스정류장
17151,항동우남퍼스트빌,126.8190130591,37.476616334,버스정류장
17152,신도림중학교,126.8849526908,37.5064944251,버스정류장
17153,신도림중학교,126.884705,37.506772,버스정류장
17154,구로역,126.882277,37.50455,버스정류장
17155,구로역,126.8821395273,37.5048451046,버스정류장
17156,초롱타운회전교차로,126.8798378767,37.4957030464,버스정류장
17157,솔길공원,126.8803654599,37.4892906662,버스정류장
17158,GS25,126.8802099004,37.4928832739,버스정류장
17159,한일유앤아이아파트,126.8760349245,37.4856462135,버스정류장
17160,항동우남퍼스트빌,126.8187528849,37.4766823207,버스정류장
17161,구로SKV1지식산업센터,126.8171864748,37.4776891435,버스정류장
17162,구로SKV1.제일풍경채포레스트,126.817092711,37.4775798985,버스정류장
17163,하늘도서관,126.880881,37.486117,버스정류장
17164,개봉사거리,126.8572965027,37.4971447123,버스정류장
17166,경인중학교,126.8563001796,37.496895371,버스정류장
17168,개봉치안센터,126.8518576272,37.4981960239,버스정류장
17169,오류1동주민센터.오류문화센터,126.8461421452,37.4968379665,버스정류장
17170,오류1동주민센터.오류문화센터,126.844651036,37.4965314426,버스정류장
17171,오류동역,126.8433601337,37.4956918469,버스정류장
17172,오류동역,126.842536958,37.4956023105,버스정류장
17173,씨티월드,126.8406826769,37.4944628984,버스정류장
17174,오류지구대.텃골,126.8394647757,37.4942645442,버스정류장
17175,서울가든빌라앞,126.8311075695,37.4912029363,버스정류장
17176,서울가든빌라앞,126.8316708345,37.4915630038,버스정류장
17177,성공회대학교.유한공고앞,126.8250439465,37.4894469463,버스정류장
17178,영풍마드레빌아파트.소공원사거리,126.8395380549,37.4911309317,버스정류장
17179,연세중앙교회,126.8354231175,37.4931082751,버스정류장
17180,궁동청소년문화의집,126.8328204225,37.4933235239,버스정류장
17181,궁동청소년문화의집.구로검사소,126.8336321895,37.493133206,버스정류장
17182,우신중고등학교,126.830847,37.4933,버스정류장
17183,우신중고등학교,126.8304506092,37.4930633974,버스정류장
17184,온수역,126.82376,37.492802,버스정류장
17185,온수역,126.8244009171,37.492777021,버스정류장
17186,온수동새마을금고,126.8243871935,37.4960559471,버스정류장
17187,정진학교.온수힐스테이트아파트,126.8221461174,37.4969745872,버스정류장
17188,수궁동주민센터,126.830866,37.494651,버스정류장
17189,수궁동주민센터,126.8308533319,37.4943591334,버스정류장
17190,수궁119안전센터,126.829596,37.496815,버스정류장
17191,수궁119안전센터,126.8293338512,37.4967842434,버스정류장
17192,예림디자인고.오류고.서울공연예술고,126.829242,37.498605,버스정류장
17193,예림디자인고.오류고.서울공연예술고,126.82904,37.4984,버스정류장
17194,서서울생활과학고.궁동도서관,126.8289709829,37.5028393881,버스정류장
17195,서서울생활과학고.궁동도서관,126.8291844801,37.5022044887,버스정류장
17196,오남중학교.삼미주택,126.8367978524,37.4885327485,버스정류장
17197,오남중학교,126.8371570428,37.4881037428,버스정류장
17198,구로2동지하차도입구,126.8812544782,37.4901970753,버스정류장
17201,구로우체국.이펜하우스5단지후문,126.8422808239,37.48194555,버스정류장
17202,천왕역4번출구,126.8393714866,37.4859413996,버스정류장
17203,오류2동주민센터,126.8397819774,37.4886434308,버스정류장
17204,오류2동주민센터,126.839681,37.488887,버스정류장
17205,오류2동새마을금고,126.8406511512,37.4905229687,버스정류장
17206,오류2동새마을금고,126.8405721054,37.4906222096,버스정류장
17207,대원주유소,126.8565297879,37.4869343975,버스정류장
17208,대원주유소,126.8561852068,37.4873583985,버스정류장
17209,현대아파트.개봉중앙시장,126.8561310188,37.4907570595,버스정류장
17210,현대아파트.개봉중앙시장,126.8558657202,37.4905337369,버스정류장
17211,덕의초등학교,126.8594403333,37.5063377311,버스정류장
17212,덕의초등학교,126.858358201,37.5061580205,버스정류장
17213,고척근린공원,126.8552979346,37.5047224619,버스정류장
17214,고척근린공원.고척도서관,126.854469381,37.5046337292,버스정류장
17215,세곡초등학교,126.8498423009,37.5026683511,버스정류장
17216,세곡초등학교,126.8506070009,37.5031820473,버스정류장
17217,개봉푸르지오아파트,126.8478312344,37.5021368312,버스정류장
17218,개봉푸르지오아파트,126.8480532092,37.5019938418,버스정류장
17219,고척근린시장,126.8508090334,37.5011232856,버스정류장
17220,용두연립,126.8517949619,37.4990015306,버스정류장
17221,우리유엔미아파트,126.8826343167,37.497215043,버스정류장
17222,구로2동성당,126.8825792166,37.4998375728,버스정류장
17223,고척파크푸르지오아파트,126.8593137054,37.5075421206,버스정류장
17225,고척시장,126.8619416162,37.5038511025,버스정류장
17226,고척시장,126.8619909959,37.5031371138,버스정류장
17227,고척중학교,126.8638647293,37.5004655551,버스정류장
17228,고척중학교,126.8632418182,37.5009671461,버스정류장
17229,구로디지털단지역,126.9016459933,37.4834896886,버스정류장
17230,삼부르네상스.효성아파트,126.8946360021,37.4787444391,버스정류장
17231,구일우성아파트,126.875700839,37.4894975873,버스정류장
17232,구일우성아파트,126.875812,37.49013,버스정류장
17233,개봉역,126.8567241653,37.4939788787,버스정류장
17234,개봉역,126.8575703808,37.4934843485,버스정류장
17235,개봉1동사거리.개봉푸르지오아파트,126.8467946502,37.5014132308,버스정류장
17236,개봉1동사거리,126.8469150982,37.5004695107,버스정류장
17237,구로1동우체국,126.8745025992,37.4915682929,버스정류장
17238,구일우성아파트,126.8762607392,37.4887147629,버스정류장
17239,디지털단지입구,126.8764578415,37.4864236935,버스정류장
17240,구로보건소,126.8891718481,37.5002307166,버스정류장
17241,궁동삼거리,126.8284511846,37.5064013211,버스정류장
17242,구일우성아파트,126.8758256916,37.4897430284,버스정류장
17243,개봉역,126.8570002311,37.4934472423,버스정류장
17244,웰크론,126.8938547373,37.4829060991,버스정류장
17245,남구로역2번출구,126.8873712478,37.4849321706,버스정류장
17246,개봉고가,126.8555849791,37.493656008,버스정류장
17247,구로남초등학교,126.891010543,37.4839895253,버스정류장
17248,연세중앙교회,126.8359813615,37.4933027885,버스정류장
17249,가리봉파출소,126.8917410052,37.4792463871,버스정류장
17251,동양빌라,126.8315970998,37.4951898369,버스정류장
17252,남구로역6번출구,126.8885673801,37.4877324957,버스정류장
17253,궁동입구,126.8340799962,37.4934389034,버스정류장
17254,신도림현대아파트,126.886618,37.504635,버스정류장
17255,롯데아파트,126.8847254607,37.502823088,버스정류장
17256,구로역1번출구.NC신구로점,126.882557,37.501827,버스정류장
17257,롯데아파트,126.8847503711,37.5027211681,버스정류장
17258,제중요양병원,126.8866148382,37.5036149757,버스정류장
17259,구로역1번출구,126.8827750112,37.5020712449,버스정류장
17260,구로중앙하이츠아파트.화원복지관,126.8798196011,37.4982866627,버스정류장
17261,신동아미래지움아파트,126.8803764558,37.5001207745,버스정류장
17262,초롱타운아파트,126.8800116763,37.4958292381,버스정류장
17267,한양수자인아파트앞,126.824629467,37.478107152,버스정류장
17289,온수동종점,126.821273,37.491642,버스정류장
17290,온수동종점,126.8212178349,37.4919683896,버스정류장
17293,구로구청,126.8884812232,37.4959285478,버스정류장
17296,대림역3번출구,126.8943735141,37.4935009845,버스정류장
17297,구로중학교,126.8908083287,37.4930931479,버스정류장
17298,우신중고등학교후문,126.8249030466,37.4960440674,버스정류장
17299,동양빌라,126.8313006741,37.4953170918,버스정류장
17300,궁동입구,126.8342168006,37.4934553153,버스정류장
17304,동부골든아파트,126.8401618889,37.4987307095,버스정류장
17305,거성푸르뫼아파트,126.8433197716,37.5003224419,버스정류장
17306,거성푸르뫼아파트,126.8435534104,37.5006160982,버스정류장
17307,오류동삼거리,126.8408783505,37.4953703071,버스정류장
17308,오류동삼거리,126.840776,37.495268,버스정류장
17309,동부골든.한신플러스타운,126.84038262,37.4986318974,버스정류장
17310,구로역.신구로자이나인스에비뉴,126.8834797536,37.4998227914,버스정류장
17311,개봉1동사거리,126.8453708568,37.5012109084,버스정류장
17312,개봉1동사거리,126.8455328891,37.5010678452,버스정류장
17314,동부골든아파트후문,126.842311,37.50008,버스정류장
17315,동부골든아파트후문,126.8419150635,37.4995684704,버스정류장
17359,항동하버라인3단지,126.8229434162,37.4787466063,버스정류장
17360,항동하버라인3단지,126.8230450799,37.4791611089,버스정류장
17361,푸른수목원,126.8244378246,37.4814946582,버스정류장
17362,항동복합행정센터,126.8220933898,37.47963057,버스정류장
17363,푸른수목원,126.8245517616,37.4811903562,버스정류장
17364,항동복합행정센터,126.8222801975,37.4795204776,버스정류장
17365,푸른수목원후문.저수지앞,126.8224245449,37.4842895838,버스정류장
17366,매화빌라,126.8231546765,37.4766543306,버스정류장
17367,그린빌라정문,126.8234321788,37.4860432475,버스정류장
17369,푸른수목원후문.저수지앞,126.8222927163,37.4837822633,버스정류장
17370,항동중흥S클래스,126.8216009197,37.4810835927,버스정류장
17371,항동하버라인2단지,126.8216570282,37.4812765042,버스정류장
17389,디지털단지오거리,126.8887534687,37.4801153252,버스정류장
17397,연지타운2단지,126.8408329321,37.4837306939,버스정류장
17399,연지타운2단지,126.8412297964,37.4838000329,버스정류장
17400,원각사입구,126.829525707,37.500556585,버스정류장
17401,삼각공원,126.892519811,37.5018533676,버스정류장
17404,고척고교.한일유앤아이.삼익아파트,126.8524610449,37.5082359497,버스정류장
17405,삼덕마을입구,126.8500803806,37.5074796322,버스정류장
17406,삼덕마을입구,126.8501021495,37.5073408903,버스정류장
17407,그랜드아파트.홍진연립,126.8479514122,37.5080832696,버스정류장
17408,그랜드아파트.홍진연립,126.8479004502,37.5079066695,버스정류장
17409,오류중학교,126.8469113077,37.5079749478,버스정류장
17410,연지마을,126.8422699115,37.4827630327,버스정류장
17456,경남아너스빌아파트,126.8394522242,37.4908457534,버스정류장
17457,서울남부교정시설,126.8397337562,37.476880812,버스정류장
17458,오류남초등학교후문,126.8371911609,37.4893156441,버스정류장
17459,서울남부교정시설입구,126.8416444106,37.4767954359,버스정류장
17460,천왕이펜하우스6단지후문,126.8419539928,37.4772612987,버스정류장
17461,미래여성병원,126.8402025104,37.4912852444,버스정류장
17462,동부그린아파트,126.8322991004,37.4900476268,버스정류장
17463,오류동푸르지오아파트.송기산내과의원,126.8415590556,37.4912984558,버스정류장
17464,1호선구일역,126.8722335954,37.4954759601,버스정류장
17465,SK허브수.한신아파트,126.8733862133,37.4954827267,버스정류장
17468,그린빌라정문,126.8234378684,37.4858461022,버스정류장
17469,경서농협앞,126.8639481068,37.5026744371,버스정류장
17470,고척고교.한일유앤아이.삼익아파트,126.8526426081,37.5080362968,버스정류장
17471,구388버스정류장,126.8468826207,37.5003117758,버스정류장
17472,구로디지털단지역,126.9014954263,37.4844843828,버스정류장
17473,천왕역3번출구,126.8386190723,37.4871929928,버스정류장
17474,대림역4번출구,126.8941899471,37.4944080607,버스정류장
17475,동아1차아파트105동,126.882003406,37.5100830194,버스정류장
17476,오류동역.시장입구,126.843811445,37.4934669594,버스정류장
17477,개봉한진아파트.기점,126.8520772506,37.4860467262,버스정류장
17478,개봉역,126.8586855509,37.4951118049,버스정류장
17479,개봉역,126.8581281453,37.495033642,버스정류장
17481,구.사조참치,126.9000463797,37.4831747617,버스정류장
17483,신도림중학교,126.8844435798,37.5106973286,버스정류장
17484,개봉사거리,126.8559170573,37.4974414153,버스정류장
17485,우리은행앞,126.8434599895,37.4922658527,버스정류장
17486,123전자타운.2001아울렛,126.8623393681,37.4970967423,버스정류장
17488,개봉3동주민센터,126.8540163564,37.4861608749,버스정류장
17489,국민은행.구로구민회관.구로아트밸리,126.8896835849,37.4958206432,버스정류장
17490,1호선구일역,126.8722280634,37.4953053758,버스정류장
17491,용두연립,126.8520611459,37.4987991162,버스정류장
17492,남부종합상가,126.8424808884,37.4916654326,버스정류장
17493,고척공구상가,126.8606650829,37.4985058366,버스정류장
17494,개봉전화국,126.8560065996,37.4863577406,버스정류장
17497,세븐일레븐편의점,126.8557099187,37.4916515773,버스정류장
17499,대림6차.태영프라자,126.8831869844,37.5062518631,버스정류장
17501,고척초등학교,126.8580364886,37.4996410325,버스정류장
17502,개봉1동주민센터,126.851015214,37.5003864446,버스정류장
17503,보람아파트,126.8968737126,37.4862853517,버스정류장
17504,개봉역.림괄아파트,126.8586839524,37.4938820371,버스정류장
17505,덕의초등학교.고척동성당,126.8576518404,37.5056424974,버스정류장
17506,이마트,126.8540092198,37.4915710921,버스정류장
17507,구로고대병원정문,126.8834653518,37.492350833,버스정류장
17508,대림5차아파트.신도림주민센터,126.8813606125,37.5074485074,버스정류장
17509,세곡초등학교,126.8493637685,37.5027164013,버스정류장
17511,새마을금고사거리,126.8590429861,37.501699289,버스정류장
17512,삼환로즈빌아파트,126.8567826449,37.4988849269,버스정류장
17513,낙원할인마트,126.8495365977,37.4999783857,버스정류장
17514,오류고등학교.수궁동복지회관,126.828651886,37.4987611751,버스정류장
17515,경북슈퍼마켓,126.856838177,37.4881783244,버스정류장
17516,오류동삼거리,126.8404273128,37.4956760571,버스정류장
17517,대림5차아파트702동,126.879686208,37.5076585727,버스정류장
17520,서울가든아파트,126.8603584192,37.5010736844,버스정류장
17521,성화단지앞,126.8557461282,37.5004598987,버스정류장
17524,현대별장맨션타운4차.덕성교회,126.8265496413,37.498153468,버스정류장
17526,구로2동지하차도입구,126.8811730911,37.4901642749,버스정류장
17527,대림3차아파트,126.8784997827,37.5068806092,버스정류장
17529,고척1동주민센터.한효아파트,126.8620826591,37.5007747419,버스정류장
17530,대우아파트,126.8561270364,37.5023562812,버스정류장
17532,개봉1치안센터,126.8469792868,37.5033774485,버스정류장
17533,우신중고후문,126.8255107353,37.4960073153,버스정류장
17534,항동중학교,126.8220254808,37.4832367515,버스정류장
17535,항동중학교,126.8215347891,37.4827584773,버스정류장
17536,한일유엔아이APT.현대로얄APT,126.8765437603,37.4859901255,버스정류장
17537,신도림미성아파트,126.8764810511,37.5060035465,버스정류장
17539,금강수목원아파트정문.동도아트빌,126.8324990347,37.489296446,버스정류장
17540,청구아파트후문,126.8635070759,37.501145848,버스정류장
17541,경남아파트앞,126.8564113368,37.5039155326,버스정류장
17543,삼원목욕탕,126.8462944948,37.5047237058,버스정류장
17544,온수초교후문,126.8247851552,37.4943446088,버스정류장
17547,월드아파트,126.8768478866,37.5053880289,버스정류장
