name,type,detail_type,stable,aprove_day,address,road_address,sitearea,lat,lng
다솜채,휴게음식점,커피숍,01,2008-07-09,"서울특별시 서초구 서초중앙로 96 (서초동,제2미술관 1층)",서울특별시 서초구 서초중앙로 96,70.56,37.4907404857731,127.015424537648
카페 베로나,휴게음식점,커피숍,01,2025-11-19,"서울특별시 강동구 진황도로 104, 1층 104호 (길동)",서울특별시 강동구 진황도로 104,41.58,37.535331138953,127.137825166105
길커피숍,휴게음식점,다방,01,1998-06-24,"서울특별시 서초구 언남길 62, 1층 (양재동, 풀 하우스)",서울특별시 서초구 언남길 62,105.63,37.4740623474108,127.044100444919
종로교회커피,휴게음식점,커피숍,01,2007-12-24,"서울특별시 서초구 효령로 35, 1층 (방배동, 종로교회)",서울특별시 서초구 효령로 35,3.60,37.4785272874631,126.98824408056
로리커피(Rori 커피),휴게음식점,커피숍,01,2007-12-20,"서울특별시 서초구 바우뫼로2길 69 (우면동,1층)",서울특별시 서초구 바우뫼로2길 69,85.21,37.468703998828,127.027599542214
(주)커피빈코리아 서초지파이브점,휴게음식점,커피숍,01,2008-06-02,"서울특별시 서초구 서초중앙로24길 27 (서초동,(1층 101호,102호,113호,114호,121호))",서울특별시 서초구 서초중앙로24길 27,207.70,37.4954109950647,127.016402306519
스타벅스 방배다이치빌딩점,휴게음식점,커피숍,01,2018-04-06,"서울특별시 서초구 방배로 114, 다이치빌딩 101호 (방배동)",서울특별시 서초구 방배로 114,233.40,37.4843393154443,126.996090968767
커피주네(JUNE),휴게음식점,커피숍,01,2018-04-06,"서울특별시 서초구 사평대로2길 10, 103호 (방배동)",서울특별시 서초구 사평대로2길 10,35.97,37.497955321851,126.986216560451
(주)학화 강남직영점,휴게음식점,커피숍,01,2018-04-10,"서울특별시 서초구 바우뫼로 188, 1층 (양재동)",서울특별시 서초구 바우뫼로 188,26.40,37.4789676379043,127.040540194342
커피핑크,휴게음식점,커피숍,01,2018-04-10,"서울특별시 서초구 동산로19길 41, 1층 (양재동)",서울특별시 서초구 동산로19길 41,85.32,37.4743624428855,127.045839006038
더 브리제,휴게음식점,커피숍,01,2018-05-18,"서울특별시 서초구 방배로19길 25, 1층 (방배동)",서울특별시 서초구 방배로19길 25,17.68,37.4848467494818,126.993686125058
엔트런스,휴게음식점,커피숍,01,2018-03-07,"서울특별시 서초구 사임당로19길 72-3, 지층 (서초동)",서울특별시 서초구 사임당로19길 72-3,90.00,37.4924417803052,127.019045539132
한우리보호작업장(카페늘봄12호점 방배3동주민센터점),휴게음식점,커피숍,01,2018-03-09,"서울특별시 서초구 방배로 40, 방배3동주민센터 1층 (방배동)",서울특별시 서초구 방배로 40,9.88,37.4784387624575,126.999996608286
모모랑(MoMoRang),휴게음식점,커피숍,01,2018-03-12,"서울특별시 서초구 효령로 359, 다동 1층 (서초동)",서울특별시 서초구 효령로 359,22.00,,
스타벅스 서초역이화빌딩점,휴게음식점,커피숍,01,2018-03-27,"서울특별시 서초구 반포대로21길 3, 1,2층 (서초동)",서울특별시 서초구 반포대로21길 3,265.26,37.4883013085845,127.009032303082
브라하,휴게음식점,커피숍,01,2016-04-25,"서울특별시 서초구 방배로6길 15, 1층 (방배동)",서울특별시 서초구 방배로6길 15,93.25,37.4793759921941,127.00021198475
네추럴카페 진락,휴게음식점,커피숍,01,2016-04-26,"서울특별시 서초구 방배선행길 13, 1층 (방배동)",서울특별시 서초구 방배선행길 13,43.35,37.4736309948795,126.984168608023
스타벅스 서초법원점,휴게음식점,커피숍,01,2016-05-09,"서울특별시 서초구 서초대로 274, 1층 (서초동)",서울특별시 서초구 서초대로 274,243.89,37.4928194268706,127.011904030779
태양커피,휴게음식점,커피숍,01,2016-05-09,"서울특별시 서초구 서초대로25길 55, 1층 (방배동)",서울특별시 서초구 서초대로25길 55,14.70,37.490194092686,126.992821557098
용커피 로스터스,휴게음식점,커피숍,01,2016-12-08,"서울특별시 서초구 신반포로43길 11-11, 1층 (잠원동)",서울특별시 서초구 신반포로43길 11-11,21.45,37.5104077479804,127.01728645179
까리따스 늘봄 심산점,휴게음식점,커피숍,01,2016-12-07,"서울특별시 서초구 사평대로 55, 1층 (반포동, 심산기념문화센터)",서울특별시 서초구 사평대로 55,30.01,37.4988531475655,126.990515657787
늘봄카페1호점,휴게음식점,커피숍,01,2017-12-29,"서울특별시 서초구 사평대로 273, 반포1동 주민센터 2층 (반포동)",서울특별시 서초구 사평대로 273,13.00,37.505094038027,127.013378619457
(주)이비엠,휴게음식점,커피숍,01,2017-09-12,"서울특별시 서초구 서초대로50길 8, 3층 (서초동, 관정빌딩)",서울특별시 서초구 서초대로50길 8,99.00,37.4927953088835,127.012495655008
주-커피빈코리아 삼성전자 강남사옥점,휴게음식점,커피숍,01,2008-10-24,"서울특별시 서초구 서초대로74길 11 (서초동,지하2층)",서울특별시 서초구 서초대로74길 11,44.32,37.4966333557707,127.026914460572
라르고(Largo),휴게음식점,커피숍,01,2022-03-30,"서울특별시 서초구 명달로20길 61, 1층 (서초동)",서울특별시 서초구 명달로20길 61,16.00,37.4865716545758,127.007593513167
타이거슈가 강남고속터미널,휴게음식점,커피숍,01,2019-12-06,"서울특별시 서초구 신반포로 194, 강남고속버스터미널  본관 1층 11호 (반포동)",서울특별시 서초구 신반포로 194,63.80,37.5064357442307,127.006834366246
텐퍼센트스페셜티커피 강남서초점,휴게음식점,커피숍,01,2019-12-06,"서울특별시 서초구 서초대로74길 23, 1층 104호 (서초동, 서초타운트라팰리스)",서울특별시 서초구 서초대로74길 23,38.12,37.4956119342423,127.027090955824
제주향,휴게음식점,커피숍,01,2019-12-06,"서울특별시 서초구 청계산로 237, 1층 (신원동)",서울특별시 서초구 청계산로 237,15.00,37.4445823262873,127.058028546717
Mr.goat(미스터고트),휴게음식점,커피숍,01,2019-10-17,"서울특별시 서초구 청룡마을길 13, 1층 (신원동)",서울특별시 서초구 청룡마을길 13,78.48,37.4464107510572,127.05840175814
살롱드카이도,휴게음식점,커피숍,01,2019-11-22,"서울특별시 서초구 서초중앙로 124, 1층 (서초동)",서울특별시 서초구 서초중앙로 124,52.00,,
캠퍼,휴게음식점,커피숍,01,2019-10-23,"서울특별시 서초구 사임당로 115, 1층 101호 (서초동)",서울특별시 서초구 사임당로 115,3.00,37.4911711387954,127.022363779966
토다 베이글 서초점,휴게음식점,커피숍,01,2019-11-27,"서울특별시 서초구 반포대로14길 26, 드림타워 1층 (서초동)",서울특별시 서초구 반포대로14길 26,79.30,37.4853558653878,127.01251804697
내방커피,휴게음식점,커피숍,01,2022-03-17,"서울특별시 서초구 동광로18길 69, 1층 (방배동)",서울특별시 서초구 동광로18길 69,36.01,37.488919425612,126.991309441915
스타벅스 방배로점,휴게음식점,커피숍,01,2019-10-22,"서울특별시 서초구 방배로 52, 감정평가사회관 1층 (방배동)",서울특별시 서초구 방배로 52,336.20,37.4793466181359,126.999436064256
지씨 서초반포점,휴게음식점,커피숍,01,2019-10-22,"서울특별시 서초구 서초중앙로31길 6-9, 1층 102호,2층 (반포동)",서울특별시 서초구 서초중앙로31길 6-9,297.96,37.5004807553731,127.011197301364
엘리펀트파크(더엘리펀트),휴게음식점,커피숍,01,2019-10-25,"서울특별시 서초구 바우뫼로6길 56, 1층 (우면동)",서울특별시 서초구 바우뫼로6길 56,112.40,37.4686096213841,127.027777096992
Sweet things. Lab (스윗띵스랩),휴게음식점,커피숍,01,2019-10-25,"서울특별시 서초구 서초대로1길 19-5, 1층 (방배동)",서울특별시 서초구 서초대로1길 19-5,16.16,37.4879896518429,126.982852591977
이디야 서울고속버스터미널점,휴게음식점,커피숍,01,2019-10-04,"서울특별시 서초구 신반포로 194, 1,2층 21호 (반포동)",서울특별시 서초구 신반포로 194,124.00,37.5064357442307,127.006834366246
매머드 익스프레스 이수역점,휴게음식점,커피숍,01,2019-11-14,"서울특별시 서초구 서초대로 12, 101동 104호 (방배동, 세양아르비채)",서울특별시 서초구 서초대로 12,30.65,37.4851006838562,126.983662134725
알앤비푸드테크,휴게음식점,커피숍,01,2019-12-05,"서울특별시 서초구 서래로7길 18, 3층 (반포동)",서울특별시 서초구 서래로7길 18,5.68,37.4988234948175,126.997339382221
페이토커피,휴게음식점,커피숍,01,2019-12-09,"서울특별시 서초구 강남대로 259, 호텔페이토 1층 (서초동)",서울특별시 서초구 강남대로 259,75.37,37.4865732483303,127.032633405198
스케일즈 커피,휴게음식점,커피숍,01,2019-12-24,"서울특별시 서초구 서초대로 117, 용전빌딩 1층 103호 (방배동)",서울특별시 서초구 서초대로 117,33.00,37.4883962474011,126.995081588651
스타벅스 센트럴F1점,휴게음식점,커피숍,01,2018-03-12,"서울특별시 서초구 신반포로 176, 센트럴시티빌딩 118-2호 (반포동)",서울특별시 서초구 신반포로 176,143.14,37.5039351769908,127.002413006799
에이미스커피,휴게음식점,커피숍,01,2011-02-07,"서울특별시 서초구 강남대로37길 40, 1층 (서초동)",서울특별시 서초구 강남대로37길 40,33.00,37.4849241369573,127.03128606125
파스쿠찌(서초점),휴게음식점,커피숍,01,2018-04-20,"서울특별시 서초구 서초중앙로8길 7, B1층 (서초동)",서울특별시 서초구 서초중앙로8길 7,208.47,37.4866756094863,127.015948005292
IL NOCE(일노체),휴게음식점,커피숍,01,2018-04-20,"서울특별시 서초구 강남대로 309, 코리아비지니스센타 1층 (서초동)",서울특별시 서초구 강남대로 309,30.00,37.490622847029,127.030540330567
파인트리커피 유한회사,휴게음식점,커피숍,01,2018-04-26,"서울특별시 서초구 방배로 16, 1층 (방배동)",서울특별시 서초구 방배로 16,158.40,37.4765227590627,127.001243822693
열다방,휴게음식점,커피숍,01,2018-03-19,"서울특별시 서초구 남부순환로 2457, 1층 (서초동)",서울특별시 서초구 남부순환로 2457,12.00,37.4827477317651,127.01912764981
오켈리커피(OCALI),휴게음식점,커피숍,01,2011-02-23,"서울특별시 서초구 신반포로 332, 1층 (반포동)",서울특별시 서초구 신반포로 332,132.20,37.5104201016707,127.020072465346
양재시민의숲역 빽다방,휴게음식점,커피숍,01,2019-08-05,"서울특별시 서초구 마방로2길 94, O.S.L 빌딩 1층 (양재동)",서울특별시 서초구 마방로2길 94,33.00,37.469475654254,127.039814075577
그라시아 커피,휴게음식점,커피숍,01,2019-08-05,"서울특별시 서초구 방배로19길 40, 지하1층 B01호 (방배동)",서울특별시 서초구 방배로19길 40,9.90,37.4847934533762,126.992868770396
내곡숲,휴게음식점,커피숍,01,2019-09-18,"서울특별시 서초구 홍씨마을길 5, 101호 (내곡동)",서울특별시 서초구 홍씨마을길 5,37.30,37.4546233740099,127.065335215506
메르시뤼탱 MERCI LUTIN PATISSERIE,휴게음식점,커피숍,01,2019-07-02,"서울특별시 서초구 동광로12가길 12, 1층 (방배동)",서울특별시 서초구 동광로12가길 12,33.00,37.4874510341176,126.984178921335
크레마도로,휴게음식점,커피숍,01,2019-07-02,"서울특별시 서초구 성촌1길 20, 1층 101호,102호 (우면동)",서울특별시 서초구 성촌1길 20,109.12,37.4655111453997,127.021697803193
편강도원,휴게음식점,커피숍,01,2019-08-30,"서울특별시 서초구 서운로1길 21, 1층 (서초동)",서울특별시 서초구 서운로1길 21,97.20,37.4843185807458,127.028385892566
지안동그랑,휴게음식점,커피숍,01,2018-05-24,"서울특별시 서초구 방배천로34길 11, 1층 (방배동, 진희하우스)",서울특별시 서초구 방배천로34길 11,9.90,37.4888211318722,126.987381870767
헤이기글,휴게음식점,커피숍,01,2025-08-21,"서울특별시 송파구 위례광장로 270, 근린생활시설 G203호 (장지동, 송파와이즈더샵)",서울특별시 송파구 위례광장로 270,15.15,37.4770954347659,127.14372351448
5월 5일,휴게음식점,커피숍,01,2018-03-30,"서울특별시 서초구 강남대로37길 12-3, 동심빌딩 지하1층 (서초동)",서울특별시 서초구 강남대로37길 12-3,246.90,37.4850306547644,127.032551212882
컴포즈커피 국회의사당역점,휴게음식점,커피숍,01,2025-11-19,"서울특별시 영등포구 국회대로 780, 엘지여의도에클라트 118호 (여의도동)",서울특별시 영등포구 국회대로 780,50.37,37.5298309198,126.919265654284
어노어 오브 다라자(ANOR OF DARAJA),휴게음식점,커피숍,01,2024-08-20,"서울특별시 서초구 방배천로16길 18, 1층 103호 (방배동)",서울특별시 서초구 방배천로16길 18,21.21,37.4820775787054,126.984021088378
티피에이,휴게음식점,커피숍,01,2023-11-23,"서울특별시 서초구 마방로6길 7-67, 1층 (양재동)",서울특별시 서초구 마방로6길 7-67,96.00,37.4754483174808,127.044483490158
소담떡방,휴게음식점,커피숍,01,2024-08-21,"서울특별시 서초구 바우뫼로39길 32-18, 1층 102호 (양재동)",서울특별시 서초구 바우뫼로39길 32-18,28.80,37.481237388471,127.041008703064
에이원텔레콤,휴게음식점,커피숍,01,2020-01-17,"서울특별시 서초구 동광로 70, 1층 (방배동)",서울특별시 서초구 동광로 70,9.00,37.49258698588,126.990270278414
볼트커피바#2(BOLTCOFFEEBAR#2),휴게음식점,커피숍,01,2024-08-06,"서울특별시 서초구 남부순환로347길 48-12, 1층 (서초동)",서울특별시 서초구 남부순환로347길 48-12,16.57,37.48658592179,127.031754296179
더라운지플라워카페(The lounge flower cafe),휴게음식점,커피숍,01,2024-08-13,"서울특별시 서초구 동광로 18, 1층 (방배동)",서울특별시 서초구 동광로 18,84.34,37.4907432121464,126.984755365172
커피나인 남부터미널,휴게음식점,커피숍,01,2024-08-13,"서울특별시 서초구 반포대로14길 42, 101호 (서초동)",서울특별시 서초구 반포대로14길 42,17.10,37.4858560926799,127.013451848431
고품격커피공장 포이사거리점,휴게음식점,커피숍,01,2024-06-11,"서울특별시 서초구 마방로10길 18-4, 1층 101호 (양재동)",서울특별시 서초구 마방로10길 18-4,25.10,37.4765259214262,127.043525655096
커피에 반하다(VANADA COFFEE) 서초양재점,휴게음식점,커피숍,01,2024-06-21,"서울특별시 서초구 논현로5길 21, 1층 (양재동)",서울특별시 서초구 논현로5길 21,63.84,37.4718318014824,127.048920482717
스타벅스 시청역11번출구점,휴게음식점,커피숍,01,2025-08-21,"서울특별시 중구 서소문로 131, 1층 (서소문동)",서울특별시 중구 서소문로 131,45.52,37.5638375727378,126.975371960747
THE LOFT 203,휴게음식점,커피숍,01,2024-06-12,"서울특별시 서초구 사평대로20길 3, 신화빌딩 5층 (반포동)",서울특별시 서초구 사평대로20길 3,97.08,37.49912839242,126.997212599411
커피콘컴퍼니,휴게음식점,커피숍,01,2014-08-12,"서울특별시 서초구 사평대로55길 19, 1층 101호 (반포동)",서울특별시 서초구 사평대로55길 19,21.60,37.5049144509256,127.022410742621
메가엠지씨커피 서초구청점,휴게음식점,커피숍,01,2024-07-22,"서울특별시 서초구 남부순환로347길 16, 1층 (서초동, N PARK)",서울특별시 서초구 남부순환로347길 16,75.63,37.485178769282,127.03193212076
메가엠지씨커피 강남솔라티움시티점,휴게음식점,커피숍,01,2024-06-11,"서울특별시 서초구 강남대로53길 12, 솔라티움시티 강남 1층 104호 (서초동)",서울특별시 서초구 강남대로53길 12,33.55,37.4943931800281,127.027705111719
one카페,휴게음식점,커피숍,01,2024-07-17,"서울특별시 서초구 주흥11길 30, 1층 (반포동)",서울특별시 서초구 주흥11길 30,99.61,37.5073942134746,127.018114672443
바나프레소 서초남부점,휴게음식점,커피숍,01,2024-07-01,"서울특별시 서초구 반포대로22길 7, 1층 102호 (서초동)",서울특별시 서초구 반포대로22길 7,23.42,37.4887974265414,127.009870797114
Noto,휴게음식점,커피숍,01,2024-07-16,"서울특별시 서초구 강남대로30길 38, 1층 (양재동)",서울특별시 서초구 강남대로30길 38,12.38,37.4821395093845,127.039327840834
달리는커피 양재우면점,휴게음식점,커피숍,01,2024-07-04,"서울특별시 서초구 중앙로 582, 서초타워 102호 (우면동)",서울특별시 서초구 중앙로 582,51.89,37.4571440849623,127.015322015783
마망,휴게음식점,커피숍,01,2025-08-21,"서울특별시 성북구 안암로9가길 80-6, 지상1층 (안암동5가)",서울특별시 성북구 안암로9가길 80-6,81.64,37.5824607014566,127.028563499204
예당카페(YEDANGCOFFEE),휴게음식점,커피숍,01,2024-07-12,"서울특별시 서초구 남부순환로325길 7, 1층 (서초동)",서울특별시 서초구 남부순환로325길 7,120.00,37.4815260036299,127.01440169551
어보브 더 힐 (above the hill),휴게음식점,커피숍,01,2022-03-15,"서울특별시 서초구 방배중앙로13길 2, 1층 (방배동)",서울특별시 서초구 방배중앙로13길 2,35.80,37.4870512677557,126.989046221094
엠에스컴퍼니(MS company),휴게음식점,커피숍,01,2022-03-21,"서울특별시 서초구 서운로 138, 2층 202호 (서초동, 서초동아타워)",서울특별시 서초구 서운로 138,21.19,37.495994185,127.025267395048
더레스트,휴게음식점,커피숍,01,2022-03-21,"서울특별시 서초구 헌릉로 164, 민예빌딩 5층 (염곡동)",서울특별시 서초구 헌릉로 164,304.41,37.4572388558859,127.058226285363
컴포즈커피 방배우성점,휴게음식점,커피숍,01,2022-02-16,"서울특별시 서초구 과천대로 946, 방배우성상가 1층 104호 (방배동)",서울특별시 서초구 과천대로 946,30.19,37.475007090838,126.982154749471
카페나리랑,휴게음식점,커피숍,01,2025-11-07,"서울특별시 광진구 능동로 320, 1층 (중곡동)",서울특별시 광진구 능동로 320,26.27,37.5581552132895,127.080289211042
푸른달스물닷세,휴게음식점,커피숍,01,2022-03-02,"서울특별시 서초구 신반포로47길 26, 1층 101호 (잠원동)",서울특별시 서초구 신반포로47길 26,12.30,37.5118935385356,127.019387201882
투썸플레이스 방배이수점,휴게음식점,커피숍,01,2022-04-05,"서울특별시 서초구 서초대로1길 11, 1층,2층 (방배동)",서울특별시 서초구 서초대로1길 11,218.00,37.4875165581793,126.983030108197
빈트리이백이십오,휴게음식점,커피숍,01,2011-03-23,"서울특별시 서초구 서초대로42길 44 (서초동,1층)",서울특별시 서초구 서초대로42길 44,95.00,37.4900384386795,127.009199523431
See U Bean,휴게음식점,커피숍,01,2010-09-13,,,34.57,,
오페라 빈,휴게음식점,커피숍,01,2018-02-12,"서울특별시 서초구 명달로22길 4, 동해빌딩 103호 (서초동)",서울특별시 서초구 명달로22길 4,56.19,37.4867302112633,127.004470320307
hundred11(헌드레드 일레븐),휴게음식점,커피숍,01,2018-01-16,"서울특별시 서초구 서초대로 3-4, 지하1층 B111호 (방배동, 방배디오슈페리움1)",서울특별시 서초구 서초대로 3-4,28.43,37.4860317945544,126.983083699338
투썸플레이스 양재매헌역점,휴게음식점,커피숍,01,2018-01-19,"서울특별시 서초구 강남대로16길 3, 디에스타워 1층 (양재동)",서울특별시 서초구 강남대로16길 3,247.91,37.4710275692289,127.039232598997
커피마마,휴게음식점,커피숍,01,2010-05-03,"서울특별시 서초구 동산로 75 (양재동,외1필지)",서울특별시 서초구 동산로 75,30.00,37.472659045346,127.046854610073
카페 코히(cafe KOHI),휴게음식점,커피숍,01,2011-03-02,"서울특별시 서초구 반포대로5길 3 (서초동,1층)",서울특별시 서초구 반포대로5길 3,57.92,37.4818843759075,127.011568875005
이디야커피 우면동점,휴게음식점,커피숍,01,2018-07-26,"서울특별시 서초구 바우뫼로 20, 1층 (우면동)",서울특별시 서초구 바우뫼로 20,130.58,37.46994898856,127.025305086983
까페 디 로마(Caffe di Roma),휴게음식점,커피숍,01,2011-05-03,"서울특별시 서초구 반포대로7길 31, 1층 (서초동)",서울특별시 서초구 반포대로7길 31,26.44,37.4820013511178,127.010335155166
남향코리아,휴게음식점,전통찻집,01,2011-05-09,"서울특별시 서초구 남부순환로 2646 (양재동,정우빌딩 1층 1호)",서울특별시 서초구 남부순환로 2646,60.00,37.4850731528819,127.039985167798
오늘도 커피,휴게음식점,커피숍,01,2018-01-31,"서울특별시 서초구 방배로31길 8, 1층 (방배동)",서울특별시 서초구 방배로31길 8,49.58,37.4909155769421,126.990895805075
백록담,휴게음식점,커피숍,01,2018-02-05,"서울특별시 서초구 양재천로13길 24, 원진빌딩 1층 (양재동)",서울특별시 서초구 양재천로13길 24,33.00,37.4757687516851,127.036492522289
"CAFE, The 1st Care 카페, 더 퍼스트케어",휴게음식점,커피숍,01,2018-02-05,"서울특별시 서초구 강남대로 381, 두산베어스텔 3층 304호 (서초동)",서울특별시 서초구 강남대로 381,37.29,37.4966853439159,127.027693858427
요거프레소 내방역점,휴게음식점,커피숍,01,2016-04-15,"서울특별시 서초구 방배로 147, 1층 (방배동)",서울특별시 서초구 방배로 147,37.68,37.4868392492432,126.993876706089
포션커피(Potion),휴게음식점,커피숍,01,2017-08-07,"서울특별시 서초구 매헌로 16, 지하1층 B115호 (양재동, 하이브랜드 리빙관)",서울특별시 서초구 매헌로 16,8.00,37.462467348157,127.036947909974
이디야 잠원논현점,휴게음식점,커피숍,01,2018-02-21,"서울특별시 서초구 신반포로 333, 1층 (잠원동)",서울특별시 서초구 신반포로 333,36.30,37.51093465194,127.02015109878
카페157,휴게음식점,커피숍,01,2017-08-31,"서울특별시 서초구 서초중앙로 157, 1층 (서초동, 서울법원종합청사 후생관)",서울특별시 서초구 서초중앙로 157,9.85,37.4982761803595,127.01112323944
매머드 익스프레스 포이점,휴게음식점,커피숍,01,2016-04-21,"서울특별시 서초구 마방로10길 18-1, 1층 (양재동, 남광빌딩)",서울특별시 서초구 마방로10길 18-1,23.48,37.4764453840104,127.043734871545
두카페,휴게음식점,커피숍,01,2018-01-24,"서울특별시 서초구 논현로11길 28, 1층 101호 (양재동)",서울특별시 서초구 논현로11길 28,50.00,37.4732629143371,127.047051240639
SECOND CLOCK(세컨클락),휴게음식점,커피숍,01,2018-03-02,"서울특별시 서초구 청룡마을길 41, 1층 (신원동)",서울특별시 서초구 청룡마을길 41,95.69,37.4486345668225,127.058537293349
Ph6.5 flower,휴게음식점,커피숍,01,2018-04-02,"서울특별시 서초구 사임당로14길 7, 1층 (서초동)",서울특별시 서초구 사임당로14길 7,66.00,37.4888420176392,127.017675087454
south coffee(사우스커피),휴게음식점,커피숍,01,2024-08-02,"서울특별시 서초구 서초중앙로22길 83, 1층 101호 (서초동)",서울특별시 서초구 서초중앙로22길 83,31.71,37.4941433445527,127.018399601421
팅커의 마법정원,휴게음식점,커피숍,01,2024-08-19,"서울특별시 서초구 청두곶3길 22, 1층 (방배동)",서울특별시 서초구 청두곶3길 22,9.90,37.4788735004988,126.984023014279
블루샥 서초역점,휴게음식점,커피숍,01,2024-06-10,"서울특별시 서초구 반포대로 109, 서초빌딩 1층 101호 (서초동)",서울특별시 서초구 반포대로 109,36.00,37.4897623436466,127.008339786542
Cafe The Tree,휴게음식점,커피숍,01,2010-03-31,"서울특별시 서초구 서초대로77길 54 (서초동,외1필지 서초더블유타워 501호내)",서울특별시 서초구 서초대로77길 54,7.64,37.5025798250034,127.024816900875
Cafe HUB(카페허브),휴게음식점,커피숍,01,2017-10-13,"서울특별시 서초구 고무래로10길 26, 1층 (반포동)",서울특별시 서초구 고무래로10길 26,150.00,37.5008609507807,127.009470346709
팔로미노,휴게음식점,커피숍,01,2017-12-01,"서울특별시 서초구 나루터로 69, 1층 106호 (잠원동, 신사샤르망에스)",서울특별시 서초구 나루터로 69,53.46,37.5157364533318,127.017376361713
티블랙 방배점,휴게음식점,커피숍,01,2017-12-04,"서울특별시 서초구 효령로4길 24, 1층 103호 (방배동)",서울특별시 서초구 효령로4길 24,33.00,,
꿀잠,휴게음식점,커피숍,01,2017-12-05,"서울특별시 서초구 사평대로55길 18, 지하1층 (반포동)",서울특별시 서초구 사평대로55길 18,202.00,37.5048350165747,127.0227028482
투썸플레이스 예술의전당점,휴게음식점,커피숍,01,2017-05-26,"서울특별시 서초구 반포대로 34, 1층 (서초동, 로얄빌딩)",서울특별시 서초구 반포대로 34,337.17,37.4837163548787,127.011991342452
스타벅스 방배카페거리,휴게음식점,커피숍,01,2015-12-21,"서울특별시 서초구 방배중앙로 162, 1층, 2층 (방배동)",서울특별시 서초구 방배중앙로 162,401.97,37.4935343927393,126.986570860605
카페 수,휴게음식점,커피숍,01,2016-02-05,"서울특별시 서초구 도구로 123-9, 101호 (방배동)",서울특별시 서초구 도구로 123-9,59.80,37.4873693909208,126.985490331112
카페7그램,휴게음식점,커피숍,01,2010-04-06,"서울특별시 서초구 동산로 18 (양재동,(19호 합병))",서울특별시 서초구 동산로 18,39.60,37.4695432963504,127.041711437174
카카오 PC방,휴게음식점,커피숍,01,2010-04-07,"서울특별시 서초구 서초대로54길 11, 지층 (서초동)",서울특별시 서초구 서초대로54길 11,2.00,37.493627324634,127.016015748207
카페봄울,휴게음식점,커피숍,01,2017-10-16,"서울특별시 서초구 방배천로 11, 1층 (방배동, 파스텔시티 )",서울특별시 서초구 방배천로 11,94.49,37.4777007617804,126.982236074572
에세스 커피(sss coffee),휴게음식점,커피숍,01,2017-10-18,"서울특별시 서초구 청룡마을4길 11-3, 1층 (신원동)",서울특별시 서초구 청룡마을4길 11-3,117.00,37.4469417592771,127.057584545789
텐퍼센트 을지로3가역점,휴게음식점,커피숍,01,2025-01-23,"서울특별시 중구 을지로 108, 1층 (을지로3가)",서울특별시 중구 을지로 108,40.00,37.5660532816543,126.989956138386
티티까페,휴게음식점,커피숍,01,2010-02-19,"서울특별시 서초구 잠원로14길 29 (잠원동,설악복지쎈타 1층1의70호)",서울특별시 서초구 잠원로14길 29,65.06,37.5178537190552,127.015449233382
아하브,휴게음식점,커피숍,01,2010-03-08,"서울특별시 서초구 고무래로 90-7, 서초쇼핑  1층 31호,36호 (서초동)",서울특별시 서초구 고무래로 90-7,33.01,37.4999223644377,127.01745084134
퀼트 카페 인,휴게음식점,커피숍,01,2016-05-16,"서울특별시 서초구 신반포로 27-6, 1층 다열 5호 (반포동, 한신상가)",서울특별시 서초구 신반포로 27-6,15.00,37.502007409189,126.987786107024
스타벅스 서울교대점,휴게음식점,커피숍,01,2010-07-14,"서울특별시 서초구 서초중앙로 64, 대영빌딩 1층 (서초동)",서울특별시 서초구 서초중앙로 64,181.50,37.4874437310676,127.015171372943
스타벅스 서초구청점,휴게음식점,커피숍,01,2018-01-10,"서울특별시 서초구 남부순환로 2557, 1층 (서초동)",서울특별시 서초구 남부순환로 2557,232.48,37.4844383587628,127.030069606033
마담버터플라이,휴게음식점,전통찻집,01,2010-05-28,서울특별시 서초구 서초중앙로 48 (서초동),서울특별시 서초구 서초중앙로 48,60.20,37.4862684624841,127.015809635456
매머드익스프레스 도곡군인공제회관점,휴게음식점,커피숍,01,2025-01-07,"서울특별시 강남구 남부순환로 2806, 군인공제회관 지하1층 B106호 (도곡동)",서울특별시 강남구 남부순환로 2806,40.30,37.489109180937,127.052914072356
보고타,휴게음식점,커피숍,01,2011-03-11,"서울특별시 서초구 효령로40길 11, 1층 (서초동)",서울특별시 서초구 효령로40길 11,23.10,37.4824425134951,127.006018238607
미노커피,휴게음식점,커피숍,01,2011-03-11,"서울특별시 서초구 방배로8길 14, 1층 (방배동)",서울특별시 서초구 방배로8길 14,20.90,37.4799540791856,126.999586428699
Zoo coffee(쥬커피),휴게음식점,커피숍,01,2010-11-19,서울특별시 서초구 서초대로46길 17 (서초동),서울특별시 서초구 서초대로46길 17,66.00,37.491627276201,127.010281978224
삼호커피숍,휴게음식점,커피숍,01,2010-10-22,서울특별시 서초구 논현로 83 (양재동),서울특별시 서초구 논현로 83,23.10,37.4771788364952,127.04437756564
in the same place (인더세임플레이스),휴게음식점,커피숍,01,2010-12-02,서울특별시 서초구 남부순환로317길 18-5 (서초동),서울특별시 서초구 남부순환로317길 18-5,30.00,,
두나미스커피 내방직영점,휴게음식점,커피숍,01,2010-08-30,서울특별시 서초구 서초대로 89 (방배동),서울특별시 서초구 서초대로 89,140.79,37.4874690371988,126.992079734667
