stdr_yyqu_cd,adstrd_cd,adstrd_cd_nm,tot_flpop_co,ml_flpop_co,fml_flpop_co,agrde_10_flpop_co,agrde_20_flpop_co,agrde_30_flpop_co,agrde_40_flpop_co,agrde_50_flpop_co,agrde_60_above_flpop_co,tmzon_00_06_flpop_co,tmzon_06_11_flpop_co,tmzon_11_14_flpop_co,tmzon_14_17_flpop_co,tmzon_17_21_flpop_co,tmzon_21_24_flpop_co,mon_flpop_co,tues_flpop_co,wed_flpop_co,thur_flpop_co,fri_flpop_co,sat_flpop_co,sun_flpop_co
20191,11560540,여의동,5896120.0,3054109.0,2842011.0,612975.0,767717.0,1296129.0,1161941.0,763490.0,1293867.0,1097967.0,1336852.0,953218.0,930442.0,997725.0,579917.0,906964.0,904103.0,929659.0,953203.0,920242.0,643423.0,638527.0
20191,11560550,당산1동,6993638.0,3420732.0,3572906.0,710453.0,1063091.0,1306074.0,1140945.0,1103928.0,1669147.0,1596010.0,1457656.0,976565.0,966357.0,1189798.0,807252.0,1012759.0,1000734.0,1013521.0,1036818.0,1037741.0,970400.0,921664.0
20191,11560560,당산2동,8735070.0,4168013.0,4567058.0,1177306.0,1631455.0,1722987.0,1277637.0,1137097.0,1788587.0,2169906.0,1872120.0,1051602.0,1042545.0,1475381.0,1123516.0,1242157.0,1248634.0,1262327.0,1278513.0,1281149.0,1228343.0,1193947.0
20191,11560585,도림동,6410835.0,3024522.0,3386314.0,869466.0,812596.0,1035225.0,972321.0,1049230.0,1671998.0,1883221.0,1322032.0,667932.0,661899.0,1002668.0,873087.0,896465.0,898101.0,889167.0,881055.0,887034.0,953293.0,1005719.0
20191,11560605,문래동,11017416.0,5484684.0,5532732.0,1496673.0,1455876.0,2110103.0,1927509.0,1547317.0,2479938.0,2156010.0,2324674.0,1635265.0,1648832.0,2008629.0,1244007.0,1598596.0,1592254.0,1612499.0,1643574.0,1629923.0,1507093.0,1433478.0
20191,11560610,양평1동,5163926.0,2594015.0,2569911.0,679777.0,718055.0,1049280.0,908671.0,705495.0,1102649.0,1244388.0,1106327.0,703839.0,687770.0,825709.0,595892.0,761681.0,751991.0,762582.0,776483.0,764286.0,678526.0,668377.0
20191,11560620,양평2동,4998482.0,2509706.0,2488777.0,651657.0,831768.0,1093420.0,846052.0,686906.0,888678.0,1367313.0,1089189.0,603756.0,582865.0,733563.0,621798.0,735869.0,733563.0,738020.0,750417.0,739323.0,654280.0,647010.0
20191,11560630,신길1동,6070859.0,2929439.0,3141420.0,670872.0,987929.0,939168.0,893786.0,963300.0,1615804.0,1683693.0,1288447.0,680505.0,667253.0,952789.0,798173.0,869204.0,866944.0,862087.0,857928.0,860163.0,869447.0,885087.0
20191,11560650,신길3동,7367881.0,3490768.0,3877112.0,1139492.0,869542.0,964427.0,1128991.0,1323488.0,1941941.0,1998411.0,1498911.0,821407.0,831151.0,1221418.0,996584.0,1042441.0,1041183.0,1028107.0,1022350.0,1022085.0,1078058.0,1133657.0
20191,11560660,신길4동,2688972.0,1293135.0,1395837.0,357555.0,324255.0,353602.0,426584.0,497889.0,729086.0,843323.0,568858.0,276582.0,262749.0,378048.0,359410.0,381496.0,383375.0,377855.0,371808.0,375426.0,392596.0,406413.0
20191,11560670,신길5동,2925704.0,1410129.0,1515576.0,384804.0,336667.0,388872.0,452214.0,534399.0,828748.0,745435.0,616574.0,352553.0,341636.0,486492.0,383015.0,414464.0,416439.0,413326.0,409284.0,410611.0,421321.0,440257.0
20191,11560680,신길6동,5495819.0,2552942.0,2942877.0,803472.0,730411.0,874336.0,861107.0,877568.0,1348925.0,1434240.0,1133054.0,647118.0,645151.0,921340.0,714918.0,773135.0,771821.0,775703.0,767058.0,774578.0,805890.0,827637.0
20191,11560690,신길7동,3478884.0,1662312.0,1816571.0,578240.0,508502.0,519141.0,555459.0,519079.0,798464.0,881334.0,734382.0,408372.0,405116.0,594310.0,455367.0,490099.0,490961.0,493688.0,492750.0,494963.0,506147.0,510278.0
20191,11560700,대림1동,4179851.0,1972637.0,2207212.0,394490.0,542871.0,595738.0,665292.0,742317.0,1239145.0,1158550.0,866348.0,486289.0,466662.0,658563.0,543438.0,592115.0,588077.0,591797.0,572874.0,579571.0,601508.0,653907.0
20191,11560710,대림2동,4274175.0,2052889.0,2221286.0,315916.0,609165.0,761384.0,755581.0,763526.0,1068605.0,1118646.0,862473.0,492742.0,506657.0,730437.0,563219.0,600138.0,602424.0,596453.0,592396.0,595348.0,621589.0,665828.0
20191,11560720,대림3동,8345756.0,4098462.0,4247294.0,952442.0,1123304.0,1394084.0,1361154.0,1505494.0,2009277.0,1974136.0,1709861.0,1048088.0,1063371.0,1485151.0,1065149.0,1195429.0,1192358.0,1192168.0,1197551.0,1191766.0,1179042.0,1197441.0
20191,11590510,노량진1동,8801685.0,4561543.0,4240141.0,918093.0,2958825.0,1561759.0,893593.0,894780.0,1574636.0,2174296.0,1831371.0,1094305.0,1098012.0,1503919.0,1099783.0,1247637.0,1247372.0,1251988.0,1259731.0,1267424.0,1275992.0,1251541.0
20191,11590520,노량진2동,4131564.0,2030959.0,2100604.0,401803.0,956820.0,660644.0,496360.0,615268.0,1000671.0,1133075.0,884004.0,475591.0,465326.0,647626.0,525942.0,589128.0,586546.0,583527.0,586605.0,588431.0,598722.0,598606.0
20191,11590530,상도1동,9831472.0,4599158.0,5232315.0,1596583.0,2219810.0,1357732.0,1236295.0,1174802.0,2246250.0,2689708.0,2074543.0,1105600.0,1092415.0,1582775.0,1286432.0,1391327.0,1392167.0,1396753.0,1392763.0,1380368.0,1429386.0,1448711.0
20191,11590540,상도2동,5612937.0,2604214.0,3008724.0,840878.0,893705.0,896340.0,809802.0,755663.0,1416550.0,1574279.0,1157881.0,611480.0,608716.0,898667.0,761915.0,796179.0,792968.0,793500.0,797226.0,793843.0,818945.0,820278.0
20191,11590550,상도3동,5325320.0,2383890.0,2941430.0,769550.0,815486.0,880779.0,780523.0,724824.0,1354156.0,1639885.0,1110110.0,529137.0,510419.0,788041.0,747727.0,754129.0,754292.0,749316.0,742498.0,743754.0,779735.0,801596.0
20191,11590560,상도4동,6877479.0,3087210.0,3790269.0,1150495.0,873214.0,1097621.0,999803.0,941226.0,1815122.0,2124234.0,1455747.0,690648.0,667826.0,1007603.0,931421.0,965204.0,964865.0,960399.0,948396.0,946884.0,1020847.0,1070883.0
20191,11590605,흑석동,7980096.0,3684422.0,4295674.0,1155298.0,1685367.0,1027989.0,1075981.0,1030886.0,2004575.0,2094754.0,1660283.0,961887.0,942367.0,1287229.0,1033577.0,1145503.0,1157196.0,1155553.0,1156629.0,1136552.0,1124766.0,1103896.0
20191,11590620,사당1동,8036465.0,3754996.0,4281468.0,849672.0,1543201.0,1509745.0,1051031.0,1147464.0,1935353.0,2247560.0,1610922.0,894758.0,890451.0,1325752.0,1067021.0,1126397.0,1123286.0,1130368.0,1141702.0,1159453.0,1191090.0,1164168.0
20191,11590630,사당2동,8320257.0,3878484.0,4441774.0,1388347.0,1091175.0,1246275.0,1179824.0,1185541.0,2229095.0,2068072.0,1616098.0,944497.0,1007428.0,1527214.0,1156946.0,1171618.0,1160796.0,1164881.0,1169382.0,1186907.0,1240935.0,1225739.0
20191,11590640,사당3동,4932708.0,2281079.0,2651628.0,804640.0,599229.0,759608.0,680860.0,695585.0,1392785.0,1429547.0,1030043.0,516104.0,511072.0,773128.0,672812.0,694475.0,689844.0,689134.0,687442.0,687384.0,735583.0,748846.0
20191,11590650,사당4동,4252170.0,1917799.0,2334371.0,579155.0,641613.0,714466.0,595072.0,578191.0,1143673.0,1205379.0,888138.0,448892.0,448283.0,681432.0,580046.0,597772.0,596645.0,593498.0,589770.0,587915.0,632465.0,654106.0
20191,11590651,사당5동,2555937.0,1185187.0,1370750.0,394940.0,374744.0,428035.0,378853.0,353183.0,626180.0,748967.0,549461.0,275589.0,262344.0,381743.0,337832.0,361096.0,365370.0,359976.0,359086.0,352891.0,372326.0,385192.0
20191,11590660,대방동,7150146.0,3371243.0,3778903.0,1166720.0,1210039.0,1112480.0,1147013.0,961394.0,1552499.0,2007789.0,1531368.0,799067.0,773869.0,1096501.0,941552.0,1016108.0,1017179.0,1023865.0,1023133.0,1018860.0,1027596.0,1023405.0
20191,11590670,신대방1동,3214453.0,1510577.0,1703876.0,428343.0,475597.0,508503.0,522057.0,506952.0,773003.0,893943.0,702442.0,366449.0,347854.0,495765.0,408000.0,452164.0,455050.0,458122.0,453406.0,455546.0,458841.0,481325.0
20191,11590680,신대방2동,5477995.0,2494061.0,2983935.0,820442.0,860444.0,943758.0,879707.0,708144.0,1265498.0,1437747.0,1169600.0,663494.0,638678.0,865498.0,702980.0,787969.0,791626.0,795151.0,798727.0,791469.0,753720.0,759333.0
20191,11620525,보라매동,5075391.0,2393618.0,2681773.0,626326.0,892341.0,936886.0,719847.0,669123.0,1230867.0,1476390.0,1096242.0,565098.0,541462.0,748531.0,647667.0,714230.0,716217.0,712833.0,712577.0,708836.0,739147.0,771551.0
20191,11620545,청림동,2745645.0,1281368.0,1464278.0,512079.0,314769.0,405685.0,408609.0,368288.0,736217.0,736407.0,575228.0,306278.0,313709.0,459320.0,354704.0,379357.0,379204.0,376965.0,372961.0,373562.0,422160.0,441439.0
20191,11620565,성현동,6436118.0,2962577.0,3473542.0,1197832.0,765998.0,932151.0,1061060.0,837558.0,1641521.0,1858668.0,1344465.0,676740.0,675258.0,1003465.0,877521.0,906148.0,902623.0,899362.0,889175.0,894458.0,954773.0,989581.0
20191,11620575,행운동,8100982.0,3761495.0,4339486.0,931510.0,1968401.0,1578484.0,1005081.0,902771.0,1714736.0,2362511.0,1710535.0,870594.0,844019.0,1227669.0,1085655.0,1129480.0,1138249.0,1133048.0,1130151.0,1136791.0,1208084.0,1225179.0
20191,11620585,낙성대동,6720528.0,3254872.0,3465657.0,705483.0,2116902.0,1271410.0,820903.0,694840.0,1110992.0,1558571.0,1302701.0,795980.0,803120.0,1306716.0,953438.0,920157.0,924150.0,934257.0,952968.0,974592.0,1021438.0,992965.0
20191,11620595,청룡동,10360898.0,5107363.0,5253534.0,1116044.0,2902226.0,1775882.0,1320925.0,1144498.0,2101321.0,2942719.0,2167028.0,1129543.0,1113766.0,1619342.0,1388499.0,1450319.0,1450898.0,1450881.0,1453099.0,1464545.0,1532688.0,1558467.0
20191,11620605,은천동,8400148.0,3870079.0,4530069.0,1144354.0,1349753.0,1414674.0,1230329.0,1144910.0,2116130.0,2242158.0,1714303.0,956965.0,962550.0,1417797.0,1106374.0,1172747.0,1173363.0,1164154.0,1162836.0,1165023.0,1267976.0,1294050.0
20191,11620615,중앙동,5738755.0,2689210.0,3049545.0,642520.0,1366844.0,1058958.0,738341.0,701578.0,1230513.0,1651440.0,1176017.0,613455.0,614340.0,916612.0,766891.0,799099.0,795662.0,799677.0,797156.0,802029.0,870398.0,874732.0
20191,11620625,인헌동,5679437.0,2634356.0,3045083.0,729458.0,1161893.0,1085686.0,786590.0,697597.0,1218214.0,1701487.0,1206917.0,586542.0,561789.0,847066.0,775636.0,798768.0,784691.0,797991.0,789089.0,796781.0,841661.0,870458.0
20191,11620630,남현동,5492414.0,2558579.0,2933836.0,654025.0,981118.0,939506.0,720657.0,772064.0,1425043.0,1554114.0,1138306.0,579431.0,570457.0,885659.0,764449.0,762463.0,763153.0,768007.0,770204.0,784681.0,825621.0,818286.0
20191,11620645,서원동,6896415.0,3409772.0,3486643.0,740020.0,1782613.0,1272721.0,838825.0,835337.0,1426900.0,1979274.0,1432325.0,733309.0,712134.0,1088719.0,950655.0,952982.0,956796.0,956960.0,954104.0,969915.0,1044561.0,1061095.0
20191,11620655,신원동,6292904.0,2952698.0,3340206.0,670602.0,1501481.0,1196634.0,780505.0,757447.0,1386235.0,1921526.0,1305527.0,642720.0,625676.0,932008.0,865446.0,874206.0,867272.0,870508.0,866317.0,872068.0,950167.0,992365.0
20191,11620665,서림동,5997372.0,3299198.0,2698175.0,547428.0,1736586.0,1154290.0,763981.0,627141.0,1167948.0,1842276.0,1285243.0,618106.0,582970.0,863549.0,805228.0,843581.0,840626.0,839166.0,834624.0,839570.0,881977.0,917830.0
20191,11620685,신사동,8624593.0,4105686.0,4518908.0,740556.0,2021089.0,1637848.0,1185771.0,1103876.0,1935453.0,2455196.0,1909636.0,901175.0,880440.0,1311628.0,1166521.0,1217118.0,1213935.0,1217276.0,1219610.0,1228944.0,1258327.0,1269386.0
20191,11620695,신림동,10461950.0,5216288.0,5245663.0,716464.0,3470166.0,2277608.0,1245524.0,1033864.0,1718325.0,2587759.0,2076356.0,1181423.0,1221406.0,1922653.0,1472353.0,1423219.0,1425070.0,1440078.0,1458128.0,1492814.0,1625532.0,1597110.0
20191,11620715,난향동,1406812.0,652848.0,753964.0,247396.0,136512.0,186341.0,254020.0,194866.0,387679.0,354310.0,281582.0,162468.0,170997.0,249922.0,187533.0,198015.0,197136.0,197697.0,195572.0,196354.0,208138.0,213902.0
20191,11620725,조원동,7443357.0,3664557.0,3778800.0,596184.0,1496433.0,1509524.0,1169109.0,1084417.0,1587689.0,1874710.0,1532975.0,880152.0,895113.0,1284445.0,975961.0,1050069.0,1053368.0,1059233.0,1066277.0,1067845.0,1073486.0,1073079.0
20191,11620735,대학동,7236595.0,4293883.0,2942711.0,542306.0,2498649.0,1473513.0,910665.0,675898.0,1135562.0,1960374.0,1482055.0,819666.0,817063.0,1181703.0,975733.0,1017139.0,1015147.0,1025085.0,1028482.0,1025439.0,1058050.0,1067252.0
20191,11620745,삼성동,7917940.0,4049754.0,3868185.0,778744.0,1596825.0,1174214.0,1133948.0,1109195.0,2125014.0,2173553.0,1577779.0,861914.0,860818.0,1337255.0,1106620.0,1121282.0,1119647.0,1110104.0,1106627.0,1106206.0,1159885.0,1194188.0
20191,11620765,미성동,6357477.0,2962313.0,3395165.0,1064493.0,880876.0,900878.0,977819.0,955286.0,1578126.0,1909740.0,1356781.0,672994.0,645723.0,934358.0,837884.0,902136.0,898809.0,898843.0,889504.0,887148.0,925940.0,955097.0
20191,11620775,난곡동,6607935.0,3077374.0,3530562.0,985568.0,846482.0,917062.0,992530.0,1069297.0,1796995.0,1949171.0,1379707.0,685463.0,666216.0,1016522.0,910854.0,934976.0,937246.0,923702.0,910167.0,911082.0,969383.0,1021379.0
20191,11650510,서초1동,8081391.0,4083762.0,3997629.0,1225193.0,1211095.0,1451184.0,1416638.0,1067893.0,1709388.0,1623223.0,1687874.0,1224338.0,1224219.0,1440862.0,880876.0,1202025.0,1200912.0,1220269.0,1243538.0,1222976.0,1029415.0,962255.0
20191,11650520,서초2동,6871750.0,3515945.0,3355806.0,641494.0,1416575.0,1644177.0,1301823.0,848513.0,1019167.0,1113783.0,1454323.0,1170086.0,1167090.0,1286154.0,680316.0,1056251.0,1047179.0,1077410.0,1121953.0,1089424.0,801618.0,677915.0
20191,11650530,서초3동,12601626.0,6504298.0,6097328.0,1375788.0,2041765.0,2421016.0,2325456.0,1872931.0,2564671.0,2441220.0,2615052.0,2003796.0,1972094.0,2244634.0,1324830.0,1863442.0,1872269.0,1921799.0,1985217.0,1919195.0,1553733.0,1485971.0
20191,11650531,서초4동,7367830.0,3448001.0,3919830.0,1078996.0,1809825.0,1359529.0,1219139.0,786835.0,1113505.0,1452107.0,1405240.0,1105031.0,1136702.0,1417776.0,850975.0,1068073.0,1059364.0,1093001.0,1119965.0,1144703.0,1027666.0,855059.0
20191,11650540,잠원동,7693714.0,3662149.0,4031565.0,1005445.0,1133258.0,1478720.0,1514325.0,1026988.0,1534977.0,1842960.0,1628929.0,1013164.0,1013311.0,1280023.0,915329.0,1111496.0,1105711.0,1131421.0,1149686.0,1152958.0,1061405.0,981038.0
20191,11650550,반포본동,865424.0,395438.0,469985.0,158098.0,90948.0,89590.0,167286.0,129587.0,229916.0,215836.0,198202.0,104225.0,100283.0,139180.0,107700.0,121905.0,123045.0,123395.0,124875.0,124608.0,126593.0,121001.0
20191,11650560,반포1동,7612388.0,3643800.0,3968588.0,976121.0,1490463.0,1698073.0,1286439.0,880681.0,1280610.0,1910164.0,1601828.0,952070.0,965565.0,1258031.0,924729.0,1083196.0,1073487.0,1094834.0,1106981.0,1120167.0,1097468.0,1036254.0
20191,11650570,반포2동,1591270.0,714831.0,876438.0,382733.0,143972.0,195414.0,326726.0,200336.0,342089.0,344763.0,327118.0,218590.0,226124.0,284156.0,190518.0,222428.0,221508.0,228397.0,228916.0,229660.0,228077.0,232281.0
20191,11650580,반포3동,2880266.0,1257529.0,1622737.0,506853.0,348109.0,401732.0,537721.0,435073.0,650779.0,536492.0,547364.0,433875.0,468341.0,571571.0,322623.0,397298.0,392805.0,411523.0,413248.0,423189.0,438506.0,403696.0
20191,11650581,반포4동,5249724.0,2377242.0,2872482.0,1145349.0,526842.0,757106.0,960538.0,682935.0,1176957.0,1153647.0,1060685.0,718016.0,752539.0,948063.0,616775.0,757983.0,758842.0,766537.0,778488.0,776820.0,729468.0,681587.0
20191,11650590,방배본동,5923852.0,2710318.0,3213534.0,1115861.0,652370.0,784513.0,1065832.0,828118.0,1477157.0,1480016.0,1250219.0,731684.0,732252.0,993125.0,736557.0,846114.0,839517.0,848991.0,858167.0,859343.0,841405.0,830316.0
20191,11650600,방배1동,4819193.0,2240370.0,2578823.0,730400.0,719736.0,839434.0,740501.0,633801.0,1155322.0,1247600.0,993120.0,589119.0,583613.0,790181.0,615560.0,701687.0,701245.0,708999.0,712099.0,700589.0,652922.0,641652.0
20191,11650610,방배2동,6142719.0,2794704.0,3348015.0,852968.0,930957.0,967137.0,904716.0,900124.0,1586818.0,1449605.0,1241198.0,784555.0,774505.0,1114468.0,778389.0,867876.0,872002.0,880434.0,887879.0,899725.0,884721.0,850082.0
20191,11650620,방배3동,4197295.0,1903626.0,2293668.0,642997.0,545219.0,598048.0,638512.0,646093.0,1126427.0,1227100.0,935992.0,478347.0,441656.0,581159.0,533042.0,604322.0,602086.0,604371.0,608415.0,602937.0,582033.0,593131.0
20191,11650621,방배4동,6467024.0,2902369.0,3564653.0,1127123.0,821364.0,925698.0,1066287.0,917201.0,1609350.0,1671115.0,1310439.0,793812.0,783807.0,1077691.0,830159.0,928083.0,920295.0,929321.0,940962.0,949282.0,906214.0,892866.0
20191,11650651,양재1동,7944911.0,3883742.0,4061170.0,1001071.0,1132072.0,1591081.0,1421435.0,1052036.0,1747215.0,1771167.0,1680925.0,1125082.0,1090466.0,1358839.0,918432.0,1176943.0,1166036.0,1191424.0,1220981.0,1198050.0,1008243.0,983235.0
20191,11650652,양재2동,6251996.0,3206145.0,3045851.0,719714.0,908310.0,1399448.0,1150258.0,910918.0,1163350.0,1426554.0,1343528.0,872070.0,854639.0,1027966.0,727238.0,926432.0,911409.0,934175.0,953093.0,940340.0,814662.0,771884.0
20191,11650660,내곡동,2568913.0,1176204.0,1392709.0,510183.0,223439.0,425290.0,416778.0,343142.0,650081.0,791564.0,582387.0,267254.0,246065.0,345861.0,335782.0,367260.0,364950.0,365081.0,364543.0,367719.0,366887.0,372472.0
20191,11680510,신사동,7631605.0,3469189.0,4162415.0,755258.0,1679454.0,1699286.0,1294939.0,856907.0,1345762.0,1222588.0,1385202.0,1244373.0,1338556.0,1625649.0,815237.0,1098309.0,1098136.0,1131987.0,1175710.0,1190540.0,1052741.0,884180.0
20191,11680521,논현1동,10533763.0,5121303.0,5412460.0,681774.0,2565523.0,2793404.0,1773428.0,1064021.0,1655614.0,2275742.0,2160904.0,1517915.0,1529470.0,1861342.0,1188391.0,1542705.0,1531170.0,1566367.0,1614860.0,1617517.0,1402323.0,1258821.0
20191,11680531,논현2동,11183375.0,5543366.0,5640010.0,944451.0,2225363.0,2808767.0,2066050.0,1248680.0,1890062.0,2119216.0,2255124.0,1800976.0,1803572.0,2031575.0,1172913.0,1659400.0,1677522.0,1735786.0,1786794.0,1736149.0,1366901.0,1220824.0
20191,11680545,압구정동,8607650.0,3916486.0,4691164.0,1094191.0,1450907.0,1729565.0,1505968.0,1026384.0,1800634.0,1439527.0,1633454.0,1421089.0,1471914.0,1726021.0,915644.0,1220128.0,1248281.0,1277257.0,1328286.0,1337061.0,1179721.0,1016914.0
20191,11680565,청담동,9810656.0,4548525.0,5262131.0,1103971.0,1625456.0,2116634.0,1750156.0,1278885.0,1935555.0,2057538.0,2025266.0,1463356.0,1466970.0,1702970.0,1094556.0,1386197.0,1426872.0,1461306.0,1503777.0,1506003.0,1349955.0,1176546.0
20191,11680580,삼성1동,5909316.0,2965347.0,2943970.0,568090.0,979347.0,1384574.0,1173519.0,779612.0,1024173.0,1006793.0,1238360.0,998906.0,1007174.0,1081661.0,576423.0,879429.0,878754.0,907463.0,946688.0,919721.0,721373.0,655889.0
20191,11680590,삼성2동,9146130.0,4432466.0,4713663.0,1256244.0,1420171.0,2023253.0,1813641.0,1072700.0,1560120.0,2145820.0,1968816.0,1271563.0,1258703.0,1464042.0,1037184.0,1360890.0,1359971.0,1391206.0,1423723.0,1388854.0,1152540.0,1068943.0
20191,11680600,대치1동,4705745.0,2186306.0,2519439.0,1602530.0,401199.0,399131.0,977366.0,592093.0,733425.0,1122843.0,906156.0,581432.0,627390.0,871883.0,596042.0,660414.0,656945.0,668040.0,675953.0,682919.0,697914.0,663556.0
20191,11680610,대치2동,6818812.0,3558569.0,3260243.0,1529008.0,939480.0,1165751.0,1304134.0,857950.0,1022490.0,1147254.0,1387390.0,1107478.0,1147336.0,1321437.0,707918.0,1020463.0,1003436.0,1030790.0,1063697.0,1044795.0,852327.0,803305.0
20191,11680630,대치4동,9327891.0,4534064.0,4793826.0,1952123.0,1441621.0,1687656.0,1819449.0,1167709.0,1259333.0,1943178.0,1805391.0,1347789.0,1375790.0,1759595.0,1096146.0,1338523.0,1332310.0,1367537.0,1406804.0,1399004.0,1293230.0,1190481.0
20191,11680640,역삼1동,23188491.0,11945332.0,11243160.0,1532441.0,6282917.0,6140715.0,3935008.0,2392654.0,2904755.0,3760107.0,4501928.0,3903402.0,4017954.0,4599656.0,2405443.0,3490431.0,3467993.0,3599660.0,3742539.0,3692806.0,2809542.0,2385523.0
20191,11680650,역삼2동,11223194.0,5377869.0,5845326.0,1646548.0,1693644.0,2263977.0,2336323.0,1409684.0,1873020.0,2354195.0,2434023.0,1689756.0,1673120.0,1861822.0,1210280.0,1690750.0,1667375.0,1718302.0,1757502.0,1703787.0,1390832.0,1294648.0
20191,11680655,도곡1동,5524468.0,2606835.0,2917632.0,825697.0,720475.0,929693.0,967879.0,777707.0,1303016.0,1315686.0,1183995.0,743600.0,721386.0,911645.0,648156.0,809552.0,804063.0,817906.0,832101.0,820825.0,728695.0,711327.0
20191,11680656,도곡2동,3970741.0,1794476.0,2176265.0,677235.0,444515.0,582151.0,760527.0,596203.0,910111.0,916075.0,831032.0,541971.0,537844.0,675574.0,468244.0,576929.0,576168.0,582973.0,594121.0,588845.0,532036.0,519668.0
20191,11680660,개포1동,604579.0,278739.0,325839.0,99450.0,51741.0,63894.0,92137.0,102500.0,194855.0,181288.0,137302.0,65549.0,61679.0,80536.0,78223.0,85954.0,85699.0,87287.0,86498.0,85613.0,85660.0,87870.0
20191,11680670,개포2동,1101571.0,518815.0,582757.0,211191.0,115769.0,108820.0,179697.0,183917.0,302177.0,260087.0,232205.0,149689.0,149322.0,182077.0,128191.0,156295.0,156003.0,158765.0,159517.0,157890.0,156210.0,156894.0
20191,11680690,개포4동,4011473.0,1969078.0,2042395.0,618580.0,479834.0,664439.0,702182.0,626249.0,920190.0,1154438.0,872513.0,482912.0,457990.0,566947.0,476672.0,582386.0,575764.0,585421.0,591721.0,589703.0,548211.0,538267.0
20191,11680700,세곡동,3440536.0,1580289.0,1860246.0,783656.0,345801.0,538254.0,548254.0,429471.0,795099.0,944811.0,737116.0,383334.0,371033.0,543636.0,460602.0,488566.0,486536.0,487216.0,486050.0,485305.0,497369.0,509491.0
20191,11680720,일원본동,3430303.0,1573653.0,1856652.0,773112.0,334529.0,402634.0,549111.0,506192.0,864725.0,1023058.0,797762.0,383609.0,343752.0,448008.0,434114.0,498175.0,492749.0,500133.0,500206.0,490404.0,464358.0,484277.0
20191,11680730,일원1동,3892578.0,1826330.0,2066248.0,552029.0,481221.0,538520.0,560617.0,667974.0,1092217.0,1247150.0,835280.0,397665.0,366697.0,519360.0,526425.0,552518.0,554428.0,559856.0,566979.0,563282.0,544211.0,551305.0
20191,11680740,일원2동,935572.0,467580.0,467992.0,159164.0,112289.0,137841.0,156808.0,153998.0,215472.0,240783.0,205837.0,111329.0,108778.0,143846.0,125001.0,134494.0,134180.0,134784.0,137353.0,135212.0,128794.0,130755.0
20191,11680750,수서동,2494126.0,1215708.0,1278417.0,291044.0,272449.0,446014.0,382043.0,358121.0,744456.0,561324.0,546337.0,342603.0,332002.0,415617.0,296243.0,373711.0,370668.0,375545.0,376946.0,374122.0,317283.0,305852.0
20191,11710510,풍납1동,6160115.0,2876610.0,3283505.0,920609.0,744720.0,921884.0,959385.0,1008850.0,1604668.0,1692728.0,1271776.0,680393.0,672471.0,1016029.0,826720.0,869782.0,872269.0,866755.0,861868.0,869487.0,895652.0,924303.0
20191,11710520,풍납2동,7071089.0,3234219.0,3836871.0,1373482.0,850591.0,1108958.0,1140541.0,979566.0,1617954.0,2003212.0,1556760.0,810893.0,768710.0,1035180.0,896336.0,1017037.0,1019433.0,1024110.0,1027367.0,1017569.0,975816.0,989757.0
20191,11710531,거여1동,3680875.0,1784185.0,1896689.0,578329.0,433567.0,469412.0,578866.0,637309.0,983394.0,995949.0,742268.0,411016.0,412454.0,616207.0,502979.0,525430.0,524292.0,521317.0,521106.0,522754.0,530790.0,535187.0
20191,11710532,거여2동,3466476.0,1593521.0,1872954.0,611939.0,333192.0,483221.0,540947.0,555549.0,941627.0,1087354.0,742226.0,355378.0,332287.0,483134.0,466096.0,495096.0,495115.0,494459.0,489846.0,492192.0,497166.0,502603.0
20191,11710540,마천1동,3750576.0,1812062.0,1938515.0,543185.0,380125.0,428795.0,561580.0,642509.0,1194385.0,1228725.0,810110.0,373972.0,349195.0,491773.0,496805.0,534356.0,537629.0,531617.0,523442.0,524820.0,541550.0,557161.0
20191,11710550,마천2동,5634167.0,2659645.0,2974523.0,771246.0,620464.0,690206.0,839487.0,1014198.0,1698566.0,1564431.0,1136473.0,619967.0,630194.0,923004.0,760100.0,796657.0,797314.0,789954.0,784071.0,784880.0,824139.0,857153.0
20191,11710561,방이1동,3478371.0,1632844.0,1845527.0,817443.0,407672.0,459590.0,532592.0,513032.0,748042.0,844155.0,660750.0,416554.0,439138.0,658236.0,459537.0,497181.0,496655.0,498807.0,505121.0,508103.0,498502.0,474002.0
20191,11710562,방이2동,6508196.0,3128682.0,3379513.0,818335.0,1110301.0,1277345.0,1002487.0,916313.0,1383415.0,1679207.0,1287994.0,770130.0,774492.0,1132174.0,864199.0,909376.0,917348.0,931575.0,935120.0,943898.0,955449.0,915429.0
20191,11710566,오륜동,793370.0,366706.0,426663.0,171298.0,88360.0,84669.0,130744.0,120438.0,197862.0,242246.0,168926.0,82181.0,79135.0,114409.0,106471.0,110628.0,110963.0,111494.0,112026.0,113455.0,116019.0,118784.0
20191,11710570,오금동,9203226.0,4236791.0,4966436.0,1686033.0,1053979.0,1221043.0,1384579.0,1535011.0,2322582.0,2491039.0,1941476.0,1075711.0,1052144.0,1478316.0,1164540.0,1310296.0,1296951.0,1303811.0,1310033.0,1303974.0,1327399.0,1350761.0
20191,11710580,송파1동,6234240.0,2756719.0,3477519.0,867196.0,1034213.0,1231123.0,894819.0,872095.0,1334793.0,1693425.0,1264335.0,724059.0,718326.0,1019443.0,814651.0,872261.0,874748.0,881986.0,892520.0,893249.0,914431.0,905043.0
