listing_id,addr,lat,lng,business_type,transaction_type,sale_price,key_money,deposit,monthly_rent,maintenance_fee,size_m2,floor,flpop_type,trdar_cd,adstrd_cd
917075,서울특별시 강남구 논현동,37.5079520758,127.0325777892,사무실,월세,0,0,50000000,3000000,1000000,148.4298,4층,T,3120194,11680521
911564,서울특별시 강남구 논현동,37.5095988361,127.0335647726,퓨전/쌀국수,월세,0,100000000,10000000,1500000,0,16.53,지하1층,T,3120194,11680531
916762,서울특별시 강남구 논현동,37.5088279417,127.0322524334,사무실,월세,0,0,30000000,2000000,400000,85.9504,2층,T,3120194,11680521
916756,서울특별시 강남구 논현동,37.5077536363,127.033360364,사무실,월세,0,0,60000000,3700000,600000,138.81,5층,T,3120194,11680521
916755,서울특별시 강남구 논현동,37.5098335696198,127.031859262577,사무실,월세,0,0,25000000,3400000,200000,99.1736,3층,T,3110961,11680521
916747,서울특별시 강남구 논현동,37.510265104,127.0351983086,기타,월세,0,0,25000000,1800000,300000,66.1157,1층,T,3110961,11680531
916742,서울특별시 강남구 논현동,37.5079801551,127.0352017598,사무실,월세,0,0,80000000,4500000,1500000,155.3388,3층,T,3120194,11680531
921054,서울특별시 강남구 논현동,37.5056258561549,127.024374903865,기타,월세,0,0,1080000000,90000000,5700000,370.0,1층,T,3120187,11680521
921030,서울특별시 강남구 논현동,37.5181604483,127.0252296204,사무실,월세,0,0,80000000,6500000,960000,157.34,4층,T,3120190,11680521
921023,서울특별시 강남구 논현동,37.5191221757,127.027659729,사무실,월세,0,0,100000000,9500000,0,165.39,3층,T,3120190,11680521
921586,서울특별시 서초구 잠원동,37.511512079,127.0197756257,일식/해산물,월세,0,50000000,20000000,1700000,100000,56.56,1층,T,3120185,11650540
921430,서울특별시 강남구 논현동,37.515876072,127.0224100612,기타주점,월세,0,15000000,20000000,2000000,50000,93.08,지하1층,T,3120178,11680521
921717,서울특별시 강남구 논현동,37.5068295699,127.0245155391,퓨전/쌀국수,월세,0,0,75000000,5900000,0,97.1,2층,T,3120187,11680521
921713,서울특별시 강남구 논현동,37.5100483423,127.0225938106,가구/가전,월세,0,40000000,20000000,1250000,250000,19.83,1층,T,3120185,11680521
921771,서울특별시 강남구 논현동,37.5095617494,127.0228560653,중식,월세,0,40000000,11000000,1100000,0,59.0,1층,T,3120185,11680521
913606,서울특별시 강남구 논현동,37.5121487196,127.0262908114,기타,월세,0,0,20000000,1700000,200000,49.59,3층,T,3120191,11680521
921795,서울특별시 강남구 논현동,37.5153849269,127.0398700105,사무실,월세,0,0,100000000,12000000,0,214.9,1층,T,3120203,11680531
921792,서울특별시 강남구 논현동,37.5059857483,127.0267319967,기타,월세,0,0,800000000,50000000,5500000,915.7,6층,T,3120187,11680521
862997,서울특별시 강남구 논현동,37.5083317844,127.0275200245,가구/가전,월세,0,10000000,20000000,2000000,10000,29.75,1층,T,3110955,11680521
655154,서울특별시 강남구 논현동,37.5073625573,127.0264067575,사무실,월세,0,0,20000000,4900000,400000,117.27,4층,T,3120187,11680521
655161,서울특별시 강남구 논현동,37.5073625573,127.0264067575,사무실,월세,0,0,3300000,5600000,0,117.27,4층,T,3120187,11680521
921730,서울특별시 강남구 논현동,37.5122547309,127.034488924,기타,월세,0,0,30000000,2900000,300000,162.3,2층,T,3110961,11680531
921729,서울특별시 강남구 논현동,37.5128766449949,127.039533873431,양식/레스토랑,월세,0,50000000,15000000,1500000,0,63.57,지하1층,T,3110970,11680531
921726,서울특별시 강남구 논현동,37.5153849269,127.0398700105,사무실,월세,0,0,50000000,3000000,0,82.6,3층,T,3120203,11680531
921646,서울특별시 강남구 논현동,37.5146271521,127.0309564067,기타소매,월세,0,0,150000000,12000000,0,289.31,1층,T,3120191,11680531
921422,서울특별시 강남구 논현동,37.5164114252648,127.027624002348,기타,월세,0,0,1000000000,92000000,0,1813.09,1층,T,3110953,11680521
921415,서울특별시 강남구 논현동,37.5165397002567,127.025337212316,기타,월세,0,0,700000000,70000000,0,1173.02,1층,T,3120178,11680521
921396,서울특별시 서초구 반포동,37.5100126756054,127.020548866447,기타,월세,0,0,500000000,39500000,0,1315.17,1층,T,3120185,11650560
481278,서울특별시 강남구 논현동,37.5081929009,127.0348354093,기타주점,월세,0,30000000,30000000,3100000,200000,56.2,1층,T,3120194,11680531
921005,서울특별시 강남구 역삼동,37.5067758822,127.0369384078,미용/네일/피부관리,월세,0,0,50000000,3000000,0,59.5,1층,T,3120194,11680640
920866,서울특별시 강남구 논현동,37.515876072,127.0224100612,사무실,월세,0,0,20000000,2250000,300000,111.81,3층,T,3120178,11680521
920790,서울특별시 강남구 논현동,37.5068419176842,127.028136211509,기타,월세,0,0,50000000,4000000,0,108.75,2층,T,3120187,11680521
918275,서울특별시 강남구 논현동,37.5087074529004,127.023588710681,퓨전/쌀국수,월세,0,0,50000000,4200000,0,89.3,2층,T,3130303,11680521
920500,서울특별시 서초구 반포동,37.5061343757,127.0226016789,미용/네일/피부관리,월세,0,0,20000000,1920000,0,109.09,1층,T,3120187,11650560
655189,서울특별시 강남구 논현동,37.5073625573,127.0264067575,사무실,월세,0,0,20000000,4900000,400000,109.57,5층,T,3120187,11680521
920378,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,사무실,월세,0,0,10000000,1400000,100000,21.863,6층,T,3120178,11650540
919863,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,사무실,월세,0,0,20000000,1200000,50000,49.6,3층,T,3120194,11680640
916868,서울특별시 강남구 논현동,37.507261451658,127.024370459235,퓨전/쌀국수,월세,0,0,30000000,2600000,0,80.36,2층,T,3120187,11680521
920019,서울특별시 강남구 논현동,37.5127895891262,127.029046369312,사무실,월세,0,0,50000000,3270000,780000,167.82,3층,T,3120191,11680521
884808,서울특별시 강남구 신사동,37.5180853718,127.0222025867,사무실,월세,0,0,20000000,1500000,300000,59.5,4층,T,3120186,11680510
919787,서울특별시 강남구 논현동,37.5100483423,127.0225938106,기타,월세,0,40000000,20000000,1250000,250000,19.83,1층,T,3120185,11680521
919716,서울특별시 강남구 논현동,37.5117573116876,127.034710385549,카페/커피,월세,0,0,30000000,2000000,0,36.36,1층,T,3110961,11680531
919598,서울특별시 서초구 잠원동,37.5114076551,127.0192145883,사무실,월세,0,0,30000000,2600000,500000,132.2,4층,T,3120185,11650540
919591,서울특별시 강남구 논현동,37.5144221993,127.0290831977,사무실,월세,0,0,70000000,5000000,700000,148.8,3층,T,3120191,11680521
919590,서울특별시 강남구 논현동,37.5144221993,127.0290831977,퓨전/쌀국수,월세,0,0,70000000,5000000,700000,148.8,4층,T,3120191,11680521
919589,서울특별시 강남구 논현동,37.5144221993,127.0290831977,퓨전/쌀국수,월세,0,0,100000000,8000000,800000,132.2,1층,T,3120191,11680521
919588,서울특별시 강남구 논현동,37.5144221993,127.0290831977,퓨전/쌀국수,월세,0,60000000,80000000,5000000,700000,66.1,1층,T,3120191,11680521
919587,서울특별시 강남구 논현동,37.5092833198,127.0271991595,패스트푸드/피자,월세,0,50000000,10000000,1600000,50000,33.06,1층,T,3110955,11680521
919586,서울특별시 강남구 논현동,37.5174405314,127.0357582089,사무실,월세,0,0,50000000,1750000,1250000,109.1,4층,T,3110966,11680531
919585,서울특별시 강남구 논현동,37.5158903405372,127.023174713329,사무실,월세,0,0,80000000,7500000,0,165.3,5층,T,3120178,11680521
919584,서울특별시 강남구 논현동,37.5173805242619,127.036349549921,기타주점,월세,0,150000000,50000000,4000000,0,106.28,1층,T,3110966,11680531
919583,서울특별시 강남구 논현동,37.5128766449949,127.039533873431,양식/레스토랑,월세,0,50000000,15000000,1500000,0,63.57,지하1층,T,3110970,11680531
919227,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,사무실,월세,0,0,10000000,950000,50000,29.8,1층,T,3120194,11680640
918923,서울특별시 강남구 신사동,37.5186111861,127.0240985952,기타,월세,0,0,15000000,1500000,200000,49.59,4층,T,3120186,11680510
912342,서울특별시 강남구 논현동,37.509249496241,127.032673360038,한식/고기집,월세,0,0,80000000,4500000,0,66.1,1층,T,3120194,11680521
918831,서울특별시 강남구 논현동,37.5083442936,127.034754046,기타,월세,0,10000000,25000000,2200000,150000,33.06,1층,T,3120194,11680531
918671,서울특별시 강남구 신사동,37.5199729136,127.0268320064,사무실,월세,0,0,20000000,2000000,200000,79.3,3층,T,3120190,11680510
918288,서울특별시 강남구 논현동,37.5172420641,127.0365634975,기타,월세,0,0,40000000,3500000,500000,163.22,4층,T,3120196,11680531
918500,서울특별시 강남구 신사동,37.5174981722,127.0208042988,미용/네일/피부관리,월세,0,10000,30000000,3000000,300000,120.24,5층,T,3120178,11680510
918476,서울특별시 강남구 논현동,37.5103441137105,127.039228850187,양식/레스토랑,월세,0,0,50000000,4500000,0,165.29,1층,T,3110971,11680531
915591,서울특별시 강남구 논현동,37.5118957953,127.0290369743,사무실,월세,0,0,20000000,2500000,250000,82.7,4층,T,3120191,11680521
878286,서울특별시 강남구 논현동,37.5158138366037,127.039775223366,한식/고기집,월세,0,50000000,50000000,3690000,0,111.26,2층,T,3120203,11680531
924874,서울특별시 강남구 논현동,37.510988148,127.0395102561,기타,월세,0,0,40000000,1900000,200000,33.06,1층,T,3110970,11680531
924871,서울특별시 강남구 논현동,37.5108914371,127.0238427555,사무실,월세,0,0,15000000,1000000,200000,51.968,지하1층,T,3120185,11680521
915552,서울특별시 강남구 논현동,37.5187794175,127.0292251549,사무실,월세,0,0,20000000,2000000,500000,76.0,3층,T,3120190,11680531
924822,서울특별시 강남구 논현동,37.5128259351,127.0277750386,사무실,월세,0,0,10000000,770000,270000,19.8347,3층,T,3120191,11680521
924811,서울특별시 강남구 논현동,37.5097272961752,127.024055021293,기타소매,월세,0,0,20000000,1500000,50000,23.14,1층,T,3130303,11680521
904218,서울특별시 강남구 논현동,37.5116763141,127.0275167281,한식/고기집,월세,0,0,20000000,2500000,0,51.2,1층,T,3120191,11680521
924694,서울특별시 강남구 논현동,37.5143485297,127.034946857,사무실,월세,0,0,150000000,9200000,3900000,343.8,3층,T,3120196,11680531
924689,서울특별시 강남구 논현동,37.5106599315552,127.027728993702,기타,월세,0,0,20000000,2100000,300000,46.28,1층,T,3120191,11680521
924683,서울특별시 강남구 논현동,37.5111637045,127.0309097337,기타,월세,0,0,60000000,4800000,700000,300.83,지하1층,T,3110955,11680521
924649,서울특별시 강남구 논현동,37.5081929009,127.0348354093,기타주점,월세,0,50000000,30000000,3100000,200000,57.69,지하1층,T,3120194,11680531
924641,서울특별시 강남구 논현동,37.5082296052,127.0325055245,중식,월세,0,40000000,40000000,2300000,100000,39.9,지하1층,T,3120194,11680521
924616,서울특별시 강남구 역삼동,37.5061737085,127.037892666,기타,월세,0,0,30000000,1500000,100000,20.5,1층,T,3110965,11680640
924609,서울특별시 강남구 역삼동,37.507352691,127.0364048566,기타,월세,0,0,20000000,2400000,350000,132.23,지하1층,T,3120194,11680640
924597,서울특별시 강남구 논현동,37.5109467091,127.0336694338,사무실,월세,0,0,20000000,1800000,100000,56.2,2층,T,3110961,11680531
924592,서울특별시 강남구 논현동,37.5070850275,127.02649714,사무실,월세,0,0,30000000,3400000,300000,118.26,2층,T,3120187,11680521
924576,서울특별시 강남구 논현동,37.5066852586248,127.025230282065,기타,월세,0,0,40000000,3800000,600000,132.23,6층,T,3120187,11680521
924574,서울특별시 강남구 논현동,37.5073625573,127.0264067575,기타,월세,0,0,40000000,2500000,500000,99.17,2층,T,3120187,11680521
924571,서울특별시 강남구 논현동,37.5104303283,127.0228020396,기타,월세,0,0,30000000,2800000,500000,125.62,지하1층,T,3120185,11680521
916981,서울특별시 강남구 논현동,37.510265104,127.0351983086,사무실,월세,0,0,40000000,2000000,0,132.23,지하1층,T,3110961,11680531
917707,서울특별시 강남구 논현동,37.5205081525,127.0336963538,기타,월세,0,0,40000000,3800000,0,125.62,2층,T,3120193,11680531
917842,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,기타,월세,0,0,20000000,1500000,500000,66.12,5층,T,3120194,11680640
917837,서울특별시 강남구 역삼동,37.5055838696,127.0338751256,기타,월세,0,0,20000000,2000000,800000,82.64,2층,T,3120194,11680640
918783,서울특별시 강남구 논현동,37.5187794175,127.0292251549,기타,월세,0,0,20000000,2500000,0,76.03,3층,T,3120190,11680531
918796,서울특별시 강남구 신사동,37.5199729136,127.0268320064,기타,월세,0,0,20000000,2000000,200000,79.3,3층,T,3120190,11680510
918777,서울특별시 강남구 논현동,37.5192153376948,127.029885937641,기타,월세,0,0,30000000,2500000,0,76.03,4층,T,3120190,11680531
919648,서울특별시 강남구 논현동,37.5119657772,127.0220786176,기타,월세,0,0,30000000,2500000,0,158.68,지하1층,T,3120185,11680521
920172,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,기타,월세,0,0,40000000,3600000,400000,148.76,3층,T,3120194,11680640
924385,서울특별시 강남구 역삼동,37.5057570768,127.0331197072,카페/커피,월세,0,30000000,40000000,3100000,270000,54.0,지하1층,T,3120194,11680640
924365,서울특별시 강남구 신사동,37.5174405342,127.0206549697,기타주점,월세,0,30000000,100000000,6000000,300000,119.624,2층,T,3120178,11680510
924357,서울특별시 강남구 논현동,37.5107001472,127.0251773426,사무실,월세,0,0,8000000,800000,0,19.8347,2층,T,3120185,11680521
924340,서울특별시 강남구 신사동,37.5201962659446,127.027252893138,사무실,월세,0,0,65000000,5600000,400000,99.17,5층,T,3120190,11680510
903381,서울특별시 강남구 논현동,37.5067862821,127.0247055327,기타,월세,0,0,80000000,5600000,0,199.8,3층,T,3120187,11680521
903342,서울특별시 강남구 논현동,37.5067862821,127.0247055327,기타,월세,0,0,120000000,7900000,0,199.8,2층,T,3120187,11680521
903226,서울특별시 강남구 논현동,37.5068367109,127.0248367453,기타,월세,0,0,60000000,4500000,100000,152.82,3층,T,3120187,11680521
924214,서울특별시 강남구 논현동,37.5174405314,127.0357582089,가구/가전,월세,0,0,100000000,6500000,800000,112.4,1층,T,3110966,11680531
924210,서울특별시 강남구 논현동,37.5160169488,127.0357484806,사무실,월세,0,0,98700000,7330000,4940000,287.6,3층,T,3120196,11680531
924208,서울특별시 강남구 논현동,37.5160169488,127.0357484806,사무실,월세,0,0,81200000,6380000,4170000,238.0,2층,T,3120196,11680531
924188,서울특별시 강남구 논현동,37.5153849269,127.0398700105,기타,월세,0,0,50000000,3000000,0,82.07,3층,T,3120203,11680531
924159,서울특별시 강남구 논현동,37.5092950929867,127.022643349164,골프/헬스,월세,0,150000000,80000000,3000000,2000000,231.4,지하1층,T,3120185,11680521
903983,서울특별시 강남구 논현동,37.5073982500063,127.027917796507,기타주점,월세,0,0,55000000,2600000,0,69.42,1층,T,3110955,11680521
902099,서울특별시 강남구 신사동,37.519695689574,127.025546871481,의류/멀티샵,월세,0,0,50000000,3800000,100000,72.73,1층,T,3120190,11680510
924147,서울특별시 강남구 논현동,37.5102132248,127.0269008997,퓨전/쌀국수,월세,0,15000000,20000000,1900000,420000,26.4463,1층,T,3120191,11680521
924146,서울특별시 강남구 논현동,37.5071664344255,127.0324507753,문구/펜시,월세,0,30000000,80000000,5000000,1100000,132.496,1층,T,3120194,11680521
924142,서울특별시 서초구 반포동,37.5071833819437,127.02133074604,기타주점,월세,0,20000000,15000000,1100000,100000,54.144,지하1층,T,3120177,11650560
924141,서울특별시 강남구 논현동,37.5067716899763,127.025533418705,한식/고기집,월세,0,250000000,150000000,8200000,0,229.96,1층,T,3120187,11680521
924118,서울특별시 강남구 논현동,37.5069832615,127.0300620208,사무실,월세,0,0,50000000,3600000,500000,117.46,2층,T,3110955,11680521
924105,서울특별시 서초구 잠원동,37.5121717563809,127.018907130461,퓨전/쌀국수,월세,0,15000000,20000000,1660000,200000,39.6694,1층,T,3120185,11650540
924104,서울특별시 서초구 잠원동,37.5109679863,127.0190832724,미용/네일/피부관리,월세,0,27000000,20000000,1400000,100000,33.0579,1층,T,3120185,11650540
924103,서울특별시 강남구 논현동,37.5107654721,127.0229559655,미용/네일/피부관리,월세,0,20000000,20000000,1360000,300000,59.0,3층,T,3120185,11680521
924088,서울특별시 강남구 논현동,37.50907517,127.0230459305,퓨전/쌀국수,월세,0,0,100000000,6000000,1000000,148.8,2층,T,3120185,11680521
924085,서울특별시 강남구 논현동,37.5122195993519,127.03122234734,의류/멀티샵,월세,0,0,500000000,29500000,9000000,608.3,1층,T,3120191,11680521
924021,서울특별시 강남구 논현동,37.5179441943,127.0386135145,퓨전/쌀국수,월세,0,0,40000000,3500000,500000,148.8,지하1층,T,3110966,11680531
924001,서울특별시 강남구 논현동,37.5073625573,127.0264067575,기타,월세,0,0,40000000,2700000,300000,110.853,2층,T,3120187,11680521
923999,서울특별시 강남구 논현동,37.5083250517,127.0253982252,기타,월세,0,0,20000000,1200000,50000,54.81,지하1층,T,3120187,11680521
923976,서울특별시 강남구 신사동,37.5208261584,127.0305607815,기타,월세,0,0,300000000,12000000,5520000,337.38,4층,T,3120190,11680545
923958,서울특별시 강남구 신사동,37.5179413755,127.0213111846,기타주점,월세,0,0,30000000,2930000,500000,96.08,2층,T,3120178,11680510
923818,서울특별시 강남구 신사동,37.5201962659446,127.027252893138,사무실,월세,0,0,180000000,16800000,1200000,99.17,2층,T,3120190,11680510
923798,서울특별시 강남구 논현동,37.5087911465798,127.034908073117,퓨전/쌀국수,월세,0,20000000,20000000,2100000,20000,88.816,지하1층,T,3120194,11680531
923793,서울특별시 강남구 논현동,37.508127086,127.0241811819,기타주점,월세,0,60000000,60000000,4500000,0,112.3967,2층,T,3130303,11680521
923763,서울특별시 강남구 논현동,37.5111091372254,127.038188106398,기타,월세,0,100000000,30000000,1700000,0,30.384,지하1층,T,3110970,11680531
923701,서울특별시 강남구 논현동,37.5180637903,127.0365277011,사무실,월세,0,0,30000000,2100000,300000,47.2727,2층,T,3110966,11680531
923699,서울특별시 강남구 논현동,37.5158018093,127.0319025204,사무실,월세,0,0,40000000,2000000,600000,53.73,1층,T,3120191,11680531
923696,서울특별시 강남구 논현동,37.5124367827,127.0274265206,사무실,월세,0,0,35000000,2100000,1000000,105.7851,2층,T,3120191,11680521
923685,서울특별시 강남구 논현동,37.5118957953,127.0290369743,사무실,월세,0,0,20000000,2500000,250000,82.6446,4층,T,3120191,11680521
923682,서울특별시 강남구 논현동,37.5152291427,127.030495156,사무실,월세,0,0,30000000,2600000,710000,95.8678,4층,T,3120191,11680531
923672,서울특별시 강남구 논현동,37.5197121108,127.0320987505,사무실,월세,0,0,30000000,2900000,0,72.7273,4층,T,3120190,11680531
923671,서울특별시 강남구 논현동,37.5180800427,127.0300076511,사무실,월세,0,0,20000000,2000000,0,97.83,4층,T,3120190,11680531
923654,서울특별시 강남구 논현동,37.5156960576044,127.021405561234,사무실,월세,0,0,70000000,6860000,2140000,208.3,1층,T,3120178,11680521
923621,서울특별시 강남구 논현동,37.5202523114,127.0335423953,사무실,월세,0,0,25000000,2200000,200000,69.4215,2층,T,3120193,11680531
923602,서울특별시 강남구 논현동,37.5092833198,127.0271991595,카페/커피,월세,0,50000000,10000000,1600000,50000,33.06,1층,T,3110955,11680521
923364,서울특별시 강남구 논현동,37.517320366,127.0396221856,퓨전/쌀국수,월세,0,0,50000000,4000000,740000,226.75,지하1층,T,3120203,11680531
923358,서울특별시 강남구 논현동,37.5173805242619,127.036349549921,퓨전/쌀국수,월세,0,150000000,50000000,4000000,0,95.652,1층,T,3110966,11680531
923356,서울특별시 강남구 논현동,37.5174672575,127.0304100986,카페/커피,월세,0,50000000,40000000,4300000,0,99.0744,1층,T,3120190,11680531
923208,서울특별시 강남구 신사동,37.5187409893135,127.02380905512,사무실,월세,0,0,15000000,1050000,100000,49.59,지하1층,T,3120186,11680510
923204,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,사무실,월세,0,0,30000000,2400000,300000,92.6,1층,T,3120194,11680640
906925,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,미용/네일/피부관리,월세,0,0,10000000,1250000,0,31.73,2층,T,3110955,11680521
906845,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,사무실,월세,0,0,10000000,1250000,0,31.73,2층,T,3110955,11680521
906926,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,미용/네일/피부관리,월세,0,0,10000000,850000,0,26.55,2층,T,3110955,11680521
906846,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,사무실,월세,0,0,10000000,850000,0,26.55,2층,T,3110955,11680521
906848,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,사무실,월세,0,0,10000000,1000000,0,31.73,반지하층,T,3110955,11680521
906927,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,미용/네일/피부관리,월세,0,0,10000000,1000000,0,31.73,반지하층,T,3110955,11680521
922789,서울특별시 강남구 논현동,37.5142855148,127.0404214081,기타,월세,0,0,50000000,3500000,200000,140.57,2층,T,3110968,11680531
922767,서울특별시 강남구 신사동,37.5196243275151,127.025971949214,기타,월세,0,0,50000000,4700000,500000,129.12,2층,T,3120190,11680510
922719,서울특별시 강남구 논현동,37.5110067013,127.0241594896,미용/네일/피부관리,월세,0,50000000,100000000,8000000,8000000,221.1,1층,T,3120185,11680521
922495,서울특별시 강남구 논현동,37.5199277675,127.034180245,베이커리,월세,0,80000000,36000000,1500000,0,59.5,1층,T,3120193,11680531
655198,서울특별시 강남구 논현동,37.5073625573,127.0264067575,사무실,월세,0,0,3300000,5200000,0,109.57,5층,T,3120187,11680521
922219,서울특별시 강남구 논현동,37.50851927717,127.027158165405,의류/멀티샵,월세,0,25000000,20000000,1500000,300000,23.1405,1층,T,3110955,11680521
911582,서울특별시 강남구 신사동,37.517407905657,127.02172729931,병원,월세,0,0,120000000,10000000,1920000,160.43,10층,T,3120186,11680510
911590,서울특별시 강남구 신사동,37.5185246322,127.0243790989,사무실,월세,0,0,213400000,21340000,6600000,448.93,10층,T,3120186,11680510
911905,서울특별시 강남구 논현동,37.5158903405372,127.023174713329,기타,월세,0,0,80000000,7500000,0,181.79,5층,T,3120178,11680521
911773,서울특별시 강남구 논현동,37.509583503,127.0366502448,사무실,월세,0,0,50000000,3900000,700000,198.35,2층,T,3120199,11680531
911771,서울특별시 강남구 논현동,37.5062061573,127.0241127029,퓨전/쌀국수,월세,0,0,100000000,16730000,2730000,207.93,2층,T,3120187,11680521
912048,서울특별시 강남구 논현동,37.5056258561549,127.024374903865,기타,월세,0,0,1080000000,90000000,5700000,370.25,1층,T,3120187,11680521
911952,서울특별시 강남구 신사동,37.5183737945,127.0216551843,기타,월세,0,0,50000000,3700000,100000,105.59,3층,T,3120186,11680510
911911,서울특별시 강남구 논현동,37.5104294251,127.0398085597,기타,월세,0,0,100000000,7800000,1400000,144.3,3층,T,3110971,11680531
921601,서울특별시 강남구 논현동,37.5058598621,127.0255828715,한식/고기집,월세,0,180000000,65000000,5620000,780000,100.83,1층,T,3120187,11680521
921483,서울특별시 강남구 논현동,37.5077687690435,127.023673693717,한식/고기집,월세,0,300000000,140000000,15530000,400000,138.447,1층,T,3120185,11680521
911982,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,기타,월세,0,0,20000000,1800000,200000,89.26,5층,T,3120194,11680640
911969,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,기타,월세,0,0,30000000,2700000,300000,114.51,4층,T,3120194,11680640
911977,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,기타,월세,0,0,30000000,2400000,300000,99.17,1층,T,3120194,11680640
903846,서울특별시 강남구 논현동,37.5131196604,127.0346069558,사무실,월세,0,0,30000000,2900000,200000,140.81,2층,T,3120196,11680531
903848,서울특별시 강남구 논현동,37.5132544518,127.0413302533,사무실,월세,0,0,150000000,8000000,1000000,166.13,2층,T,3110974,11680531
915831,서울특별시 강남구 논현동,37.5178862026,127.0267769633,기타,월세,0,0,50000000,4670000,950000,241.8,2층,T,3110953,11680521
915872,서울특별시 강남구 논현동,37.507936191,127.0235975161,기타,월세,0,0,60000000,5400000,900000,191.67,6층,T,3120185,11680521
917093,서울특별시 강남구 논현동,37.5174644743216,127.027034716978,기타,월세,0,0,300000000,6500000,500000,132.23,2층,T,3110953,11680521
917491,서울특별시 강남구 논현동,37.5158771915,127.0330020164,기타,월세,0,0,100000000,7000000,500000,164.37,3층,T,3120191,11680531
917506,서울특별시 서초구 반포동,37.509086209,127.0218515628,기타,월세,0,0,200000000,20000000,3840000,310.65,16층,T,3120185,11650560
896192,서울특별시 강남구 논현동,37.5130591538,127.031901353,사무실,월세,0,0,100000000,6300000,1500000,223.73,3층,T,3120191,11680531
915639,서울특별시 강남구 논현동,37.5080485828,127.0353646584,기타,월세,0,0,100000000,7300000,1700000,244.58,13층,T,3120194,11680531
917527,서울특별시 강남구 논현동,37.5107246628828,127.030841576053,기타,월세,0,0,150000000,5000000,300000,165.3,2층,T,3110955,11680521
918622,서울특별시 강남구 논현동,37.5104294251,127.0398085597,기타,월세,0,0,80000000,7600000,1400000,181.82,2층,T,3110971,11680531
906135,서울특별시 강남구 논현동,37.5153632883919,127.02723303752,사무실,월세,0,0,100000000,10000000,0,323.01,1층,T,3110953,11680521
904582,서울특별시 강남구 논현동,37.5111066413093,127.025776264317,기타,월세,0,0,200000000,16000000,0,476.58,1층,T,3110952,11680521
903216,서울특별시 강남구 논현동,37.5123078694,127.0235762708,사무실,월세,0,0,75000000,5570000,1510000,155.4,5층,T,3120185,11680521
903219,서울특별시 강남구 논현동,37.5123078694,127.0235762708,사무실,월세,0,0,150000000,11500000,2400000,297.52,5층,T,3120185,11680521
896150,서울특별시 강남구 논현동,37.5071853999561,127.028804424818,사무실,월세,0,0,50000000,3900000,400000,117.97,4층,T,3110955,11680521
896153,서울특별시 강남구 논현동,37.5084058799651,127.034282438012,사무실,월세,0,0,250000000,22000000,0,595.01,1층,T,3120194,11680531
896183,서울특별시 강남구 논현동,37.5124367827,127.0274265206,사무실,월세,0,0,35000000,2700000,400000,125.6,2층,T,3120191,11680521
896185,서울특별시 강남구 논현동,37.5089106922,127.0327682189,사무실,월세,0,0,60000000,3000000,900000,99.2,5층,T,3120194,11680521
896194,서울특별시 강남구 논현동,37.5087950132,127.034007776,사무실,월세,0,0,40000000,1710000,700000,115.7,4층,T,3120194,11680531
896245,서울특별시 강남구 논현동,37.515389548,127.0223149009,사무실,월세,0,0,30000000,3000000,500000,127.98,4층,T,3120178,11680521
896249,서울특별시 강남구 논현동,37.5191615847,127.0286461371,사무실,월세,0,0,100000000,7000000,3000000,330.55,4층,T,3120190,11680531
903844,서울특별시 강남구 논현동,37.520303368,127.0313569349,사무실,월세,0,0,30000000,1800000,1100000,72.7,7층,T,3120190,11680531
898744,서울특별시 강남구 역삼동,37.5052604993932,127.0302196666,사무실,월세,0,0,250000000,19000000,0,192.58,1층,T,3120187,11680640
920629,서울특별시 강남구 논현동,37.5160169488,127.0357484806,기타,월세,0,0,98700000,7330000,4930000,373.13,3층,T,3120196,11680531
920633,서울특별시 강남구 논현동,37.5127895891262,127.029046369312,기타,월세,0,0,50000000,3270000,780000,167.82,3층,T,3120191,11680521
920961,서울특별시 강남구 역삼동,37.507269423,127.0376036824,기타,월세,0,0,30000000,2500000,250000,89.3,3층,T,3120194,11680640
920965,서울특별시 강남구 논현동,37.5151892542,127.031427187,기타,월세,0,0,15000000,1700000,0,72.7,3층,T,3120191,11680531
923189,서울특별시 강남구 논현동,37.5129102399,127.0359053515,기타,월세,0,0,100000000,6700000,2000000,254.21,6층,T,3120196,11680531
921616,서울특별시 강남구 논현동,37.5170974741305,127.037925336541,카페/커피,월세,0,80000000,50000000,3500000,0,46.281,1층,T,3120203,11680531
918175,서울특별시 강남구 논현동,37.5136106364,127.031648221,사무실,월세,0,0,100000000,4000000,2520000,148.7603,7층,T,3120191,11680531
